time_s,E_lag0.00,E_lag0.50,E_lag1.00,S_lag0.00,S_lag0.50,S_lag1.00,C_lag0.00,C_lag0.50,C_lag1.00,y,xhat_QCI,split
18.498000,1.393820,-2.111246,1.221630,1.317571,-1.776672,0.930972,1.284680,-1.400319,0.995038,1.707913,1.707047,train
18.998000,1.096104,-1.144104,0.659737,1.393820,-2.111246,1.221630,1.317571,-1.776672,0.930972,0.689848,0.692908,train
19.498000,0.976287,-0.998956,0.428750,1.096104,-1.144104,0.659737,1.393820,-2.111246,1.221630,1.129222,1.125909,train
19.998000,0.810137,-0.577789,-0.557927,0.976287,-0.998956,0.428750,1.096104,-1.144104,0.659737,1.080687,1.079051,train
20.498000,0.393436,-0.305890,-0.565314,0.810137,-0.577789,-0.557927,0.976287,-0.998956,0.428750,0.695977,0.696149,train
20.998000,0.142178,-0.039708,-1.012989,0.393436,-0.305890,-0.565314,0.810137,-0.577789,-0.557927,-0.469426,-0.465089,train
21.498000,-0.144323,-0.125963,-0.069737,0.142178,-0.039708,-1.012989,0.393436,-0.305890,-0.565314,0.173292,0.170211,train
21.998000,-0.331768,-0.158349,0.071230,-0.144323,-0.125963,-0.069737,0.142178,-0.039708,-1.012989,0.475173,0.473230,train
22.498000,-0.557622,0.006204,0.611480,-0.331768,-0.158349,0.071230,-0.144323,-0.125963,-0.069737,0.609520,0.608153,train
22.998000,-0.443704,-0.222272,0.233071,-0.557622,0.006204,0.611480,-0.331768,-0.158349,0.071230,0.065717,0.067540,train
23.498000,0.135773,-0.372533,-0.779801,-0.443704,-0.222272,0.233071,-0.557622,0.006204,0.611480,-0.442924,-0.440646,train
23.998000,0.357573,-0.190741,-0.068180,0.135773,-0.372533,-0.779801,-0.443704,-0.222272,0.233071,-1.162657,-1.158686,train
24.498000,-0.321675,-0.485117,-1.218764,0.357573,-0.190741,-0.068180,0.135773,-0.372533,-0.779801,-1.285631,-1.283655,train
24.998000,-0.738806,-0.196699,-0.538658,-0.321675,-0.485117,-1.218764,0.357573,-0.190741,-0.068180,-1.102306,-1.102513,train
25.498000,-1.254547,0.100755,-0.436524,-0.738806,-0.196699,-0.538658,-0.321675,-0.485117,-1.218764,-0.087927,-0.092132,train
25.998000,-0.880032,0.534920,0.599357,-1.254547,0.100755,-0.436524,-0.738806,-0.196699,-0.538658,0.660142,0.655708,train
26.498000,-0.743203,-0.031839,-0.540435,-0.880032,0.534920,0.599357,-1.254547,0.100755,-0.436524,0.309725,0.310574,train
26.998000,-0.134641,0.068627,-0.813662,-0.743203,-0.031839,-0.540435,-0.880032,0.534920,0.599357,-0.023499,-0.022623,train
27.498000,0.248523,-0.065046,-0.624133,-0.134641,0.068627,-0.813662,-0.743203,-0.031839,-0.540435,-0.042943,-0.042730,train
27.998000,0.457310,-0.003890,-0.031291,0.248523,-0.065046,-0.624133,-0.134641,0.068627,-0.813662,0.528126,0.525302,train
28.498000,0.232647,-0.167442,-0.272690,0.457310,-0.003890,-0.031291,0.248523,-0.065046,-0.624133,0.251015,0.251936,train
28.998000,-0.415593,0.403116,-0.332194,0.232647,-0.167442,-0.272690,0.457310,-0.003890,-0.031291,-0.534130,-0.530681,train
29.498000,-0.602264,0.089357,-0.195434,-0.415593,0.403116,-0.332194,0.232647,-0.167442,-0.272690,-0.738025,-0.736717,train
29.998000,0.108297,0.131281,0.397378,-0.602264,0.089357,-0.195434,-0.415593,0.403116,-0.332194,-0.020834,-0.023791,train
30.498000,0.161674,0.203257,0.534816,0.108297,0.131281,0.397378,-0.602264,0.089357,-0.195434,0.050492,0.050665,train
30.998000,0.431620,-0.195185,0.357977,0.161674,0.203257,0.534816,0.108297,0.131281,0.397378,-0.023446,-0.022942,train
31.498000,0.001404,0.536282,-0.094635,0.431620,-0.195185,0.357977,0.161674,0.203257,0.534816,0.255134,0.254152,train
31.998000,0.251683,0.166968,-0.193808,0.001404,0.536282,-0.094635,0.431620,-0.195185,0.357977,0.709105,0.706566,train
32.498000,0.153739,-0.139652,-0.860931,0.251683,0.166968,-0.193808,0.001404,0.536282,-0.094635,0.600701,0.600447,train
32.998000,-0.042877,0.038002,-1.226599,0.153739,-0.139652,-0.860931,0.251683,0.166968,-0.193808,0.138838,0.140393,train
33.498000,0.267905,0.267799,-1.021196,-0.042877,0.038002,-1.226599,0.153739,-0.139652,-0.860931,-0.466931,-0.464432,train
33.998000,0.319192,0.401915,-0.218323,0.267905,0.267799,-1.021196,-0.042877,0.038002,-1.226599,-0.259087,-0.259688,train
34.498000,0.702877,-0.327199,0.866179,0.319192,0.401915,-0.218323,0.267905,0.267799,-1.021196,0.173920,0.172186,train
34.998000,0.643326,-0.548360,0.329275,0.702877,-0.327199,0.866179,0.319192,0.401915,-0.218323,0.886635,0.883605,train
35.498000,0.661533,-0.656873,0.591896,0.643326,-0.548360,0.329275,0.702877,-0.327199,0.866179,1.011952,1.010699,train
35.998000,0.157524,-0.337271,0.041479,0.661533,-0.656873,0.591896,0.643326,-0.548360,0.329275,0.903419,0.902982,train
36.498000,-0.258430,0.544225,-0.626264,0.157524,-0.337271,0.041479,0.661533,-0.656873,0.591896,0.651400,0.651261,train
36.998000,-0.622657,0.534529,-1.743195,-0.258430,0.544225,-0.626264,0.157524,-0.337271,0.041479,0.685729,0.684235,train
37.498000,-0.690572,0.289467,-2.284414,-0.622657,0.534529,-1.743195,-0.258430,0.544225,-0.626264,0.792161,0.789967,train
37.998000,-0.287189,0.155591,-1.376749,-0.690572,0.289467,-2.284414,-0.622657,0.534529,-1.743195,0.310044,0.310866,train
38.498000,0.147302,0.095016,-0.492668,-0.287189,0.155591,-1.376749,-0.690572,0.289467,-2.284414,0.185952,0.186057,train
38.998000,0.154652,-0.039998,-0.204489,0.147302,0.095016,-0.492668,-0.287189,0.155591,-1.376749,0.111578,0.111828,train
39.498000,-0.065810,0.372607,0.486279,0.154652,-0.039998,-0.204489,0.147302,0.095016,-0.492668,-0.063125,-0.062377,train
39.998000,-0.311057,0.705312,-0.766208,-0.065810,0.372607,0.486279,0.154652,-0.039998,-0.204489,-0.759380,-0.755761,train
40.498000,0.331424,-0.273104,0.175640,-0.311057,0.705312,-0.766208,-0.065810,0.372607,0.486279,-1.111069,-1.108772,train
40.998000,0.565957,-1.056408,-0.040197,0.331424,-0.273104,0.175640,-0.311057,0.705312,-0.766208,-0.355472,-0.357374,train
41.498000,0.318856,-0.741739,0.354696,0.565957,-1.056408,-0.040197,0.331424,-0.273104,0.175640,-0.086249,-0.086737,train
41.998000,-0.144343,-0.263508,-0.054861,0.318856,-0.741739,0.354696,0.565957,-1.056408,-0.040197,-0.064744,-0.064781,train
42.498000,-0.102510,-0.234579,0.094831,-0.144343,-0.263508,-0.054861,0.318856,-0.741739,0.354696,0.218433,0.216488,train
42.998000,-0.743170,-0.337374,0.459985,-0.102510,-0.234579,0.094831,-0.144343,-0.263508,-0.054861,-0.297189,-0.295233,train
43.498000,-0.806293,-0.440150,1.047933,-0.743170,-0.337374,0.459985,-0.102510,-0.234579,0.094831,0.114807,0.112723,train
43.998000,-0.723791,-0.718580,1.054259,-0.806293,-0.440150,1.047933,-0.743170,-0.337374,0.459985,0.101390,0.101223,train
44.498000,-0.054114,-0.834854,1.260413,-0.723791,-0.718580,1.054259,-0.806293,-0.440150,1.047933,0.403409,0.401658,train
44.998000,0.299528,-0.865598,1.024888,-0.054114,-0.834854,1.260413,-0.723791,-0.718580,1.054259,0.584365,0.583206,train
45.498000,0.833878,-1.064626,1.070324,0.299528,-0.865598,1.024888,-0.054114,-0.834854,1.260413,0.919868,0.917553,train
45.998000,0.997345,-1.280175,0.933745,0.833878,-1.064626,1.070324,0.299528,-0.865598,1.024888,1.198865,1.196642,train
46.498000,0.924121,-1.140729,0.857744,0.997345,-1.280175,0.933745,0.833878,-1.064626,1.070324,0.980028,0.979809,train
46.998000,-0.026728,-0.329273,-0.654460,0.924121,-1.140729,0.857744,0.997345,-1.280175,0.933745,0.151845,0.154734,train
47.498000,-0.032165,-0.200174,-0.844321,-0.026728,-0.329273,-0.654460,0.924121,-1.140729,0.857744,0.368195,0.365985,train
47.998000,-0.628796,0.099127,-0.961997,-0.032165,-0.200174,-0.844321,-0.026728,-0.329273,-0.654460,0.448205,0.446698,train
48.498000,-0.694330,0.563903,-1.269814,-0.628796,0.099127,-0.961997,-0.032165,-0.200174,-0.844321,0.161569,0.161678,train
48.998000,-0.198865,0.382409,-0.465712,-0.694330,0.563903,-1.269814,-0.628796,0.099127,-0.961997,0.018817,0.018716,train
49.498000,0.353813,-0.105497,-0.870181,-0.198865,0.382409,-0.465712,-0.694330,0.563903,-1.269814,0.515909,0.513436,train
49.998000,0.566605,-0.456522,-1.375508,0.353813,-0.105497,-0.870181,-0.198865,0.382409,-0.465712,1.038515,1.035538,train
50.498000,0.344596,0.122853,-1.355460,0.566605,-0.456522,-1.375508,0.353813,-0.105497,-0.870181,1.257773,1.255424,train
50.998000,-0.392542,0.486165,-1.755114,0.344596,0.122853,-1.355460,0.566605,-0.456522,-1.375508,0.789408,0.789860,train
51.498000,-0.696289,0.367992,-1.525163,-0.392542,0.486165,-1.755114,0.344596,0.122853,-1.355460,0.265973,0.266675,train
51.998000,-1.090323,0.887034,-3.011789,-0.696289,0.367992,-1.525163,-0.392542,0.486165,-1.755114,-0.737373,-0.733359,train
52.498000,-0.902783,1.130037,-3.450867,-1.090323,0.887034,-3.011789,-0.696289,0.367992,-1.525163,-1.679227,-1.674747,train
52.998000,-0.624217,1.510211,-2.796326,-0.902783,1.130037,-3.450867,-1.090323,0.887034,-3.011789,-2.267542,-2.263634,train
53.498000,-0.593449,0.615659,-0.509579,-0.624217,1.510211,-2.796326,-0.902783,1.130037,-3.450867,-2.443634,-2.440551,train
53.998000,-0.576866,0.379426,-1.054488,-0.593449,0.615659,-0.509579,-0.624217,1.510211,-2.796326,-1.337110,-1.339472,train
54.498000,-0.635213,-0.083285,-1.540199,-0.576866,0.379426,-1.054488,-0.593449,0.615659,-0.509579,0.155369,0.149817,train
54.998000,-0.843901,0.641723,-0.943468,-0.635213,-0.083285,-1.540199,-0.576866,0.379426,-1.054488,0.542419,0.539917,train
55.498000,-0.504966,0.402544,-1.534110,-0.843901,0.641723,-0.943468,-0.635213,-0.083285,-1.540199,0.318244,0.318305,train
55.998000,0.274234,0.499481,0.456241,-0.504966,0.402544,-1.534110,-0.843901,0.641723,-0.943468,-0.337094,-0.334792,train
56.498000,0.361671,0.083331,0.822083,0.274234,0.499481,0.456241,-0.504966,0.402544,-1.534110,-1.138448,-1.133434,train
56.998000,0.711783,-0.440066,0.637168,0.361671,0.083331,0.822083,0.274234,0.499481,0.456241,0.289633,0.284481,train
57.498000,0.904779,-0.962565,-0.126367,0.711783,-0.440066,0.637168,0.361671,0.083331,0.822083,0.459467,0.458970,train
57.998000,0.977825,-0.771589,0.051261,0.904779,-0.962565,-0.126367,0.711783,-0.440066,0.637168,0.913969,0.911472,train
58.498000,0.932059,-0.438979,0.076658,0.977825,-0.771589,0.051261,0.904779,-0.962565,-0.126367,0.861539,0.860833,train
58.998000,0.883872,-0.046886,0.498058,0.932059,-0.438979,0.076658,0.977825,-0.771589,0.051261,1.028439,1.026490,train
59.498000,1.061326,-0.523592,0.809629,0.883872,-0.046886,0.498058,0.932059,-0.438979,0.076658,0.757978,0.758195,train
59.998000,0.828508,-0.304313,1.001296,1.061326,-0.523592,0.809629,0.883872,-0.046886,0.498058,0.367914,0.369354,train
60.498000,1.029861,-0.548112,1.201379,0.828508,-0.304313,1.001296,1.061326,-0.523592,0.809629,0.376130,0.376135,train
60.998000,0.939190,-0.476210,1.427210,1.029861,-0.548112,1.201379,0.828508,-0.304313,1.001296,0.549191,0.548404,train
61.498000,1.184848,-0.862117,1.598073,0.939190,-0.476210,1.427210,1.029861,-0.548112,1.201379,0.551895,0.551764,train
61.998000,0.967868,-0.758269,1.093759,1.184848,-0.862117,1.598073,0.939190,-0.476210,1.427210,0.534782,0.534847,train
62.498000,1.118850,-1.432769,0.585627,0.967868,-0.758269,1.093759,1.184848,-0.862117,1.598073,0.608460,0.607791,train
62.998000,1.012554,-0.993912,0.383518,1.118850,-1.432769,0.585627,0.967868,-0.758269,1.093759,0.953543,0.951275,train
63.498000,1.103874,-1.273584,0.550933,1.012554,-0.993912,0.383518,1.118850,-1.432769,0.585627,1.177720,1.175526,train
63.998000,1.357114,-1.908055,0.954937,1.103874,-1.273584,0.550933,1.012554,-0.993912,0.383518,1.467879,1.464923,train
64.498000,1.207416,-1.248164,0.489834,1.357114,-1.908055,0.954937,1.103874,-1.273584,0.550933,1.351767,1.350826,train
64.998000,1.075934,-1.058526,1.082335,1.207416,-1.248164,0.489834,1.357114,-1.908055,0.954937,1.443757,1.441577,train
65.498000,0.505123,-0.543286,1.153165,1.075934,-1.058526,1.082335,1.207416,-1.248164,0.489834,0.991883,0.992145,train
65.998000,0.559604,-0.149115,0.858501,0.505123,-0.543286,1.153165,1.075934,-1.058526,1.082335,0.895385,0.894492,train
66.498000,-0.101776,0.984385,0.063802,0.559604,-0.149115,0.858501,0.505123,-0.543286,1.153165,-1.045834,-1.037363,train
66.998000,-0.747405,1.774365,-0.578333,-0.101776,0.984385,0.063802,0.559604,-0.149115,0.858501,-0.837167,-0.837266,train
67.498000,-0.775495,1.265151,-2.006606,-0.747405,1.774365,-0.578333,-0.101776,0.984385,0.063802,-1.022504,-1.021058,train
67.998000,-0.980415,1.375532,-2.265631,-0.775495,1.265151,-2.006606,-0.747405,1.774365,-0.578333,-0.640430,-0.641349,train
68.498000,-0.421464,1.080823,-0.609135,-0.980415,1.375532,-2.265631,-0.775495,1.265151,-2.006606,-1.018509,-1.016041,train
68.998000,-0.163152,0.860206,0.736625,-0.421464,1.080823,-0.609135,-0.980415,1.375532,-2.265631,-0.316238,-0.318007,train
69.498000,0.496023,0.433631,1.375959,-0.163152,0.860206,0.736625,-0.421464,1.080823,-0.609135,0.091258,0.090447,train
69.998000,0.615902,0.740935,1.453597,0.496023,0.433631,1.375959,-0.163152,0.860206,0.736625,0.240834,0.241179,train
70.498000,1.023781,-0.281277,0.977968,0.615902,0.740935,1.453597,0.496023,0.433631,1.375959,0.873586,0.871232,train
70.998000,0.871798,-0.327438,0.691183,1.023781,-0.281277,0.977968,0.615902,0.740935,1.453597,0.914951,0.914605,train
71.498000,0.781455,-0.147289,0.510105,0.871798,-0.327438,0.691183,1.023781,-0.281277,0.977968,0.823122,0.823244,train
71.998000,0.763739,-0.999931,0.464432,0.781455,-0.147289,0.510105,0.871798,-0.327438,0.691183,1.051233,1.049438,train
72.498000,0.835494,-1.145382,0.428236,0.763739,-0.999931,0.464432,0.781455,-0.147289,0.510105,1.346110,1.343620,train
72.998000,0.864495,-0.966250,0.942660,0.835494,-1.145382,0.428236,0.763739,-0.999931,0.464432,1.356183,1.354838,train
73.498000,0.312759,0.687789,0.771932,0.864495,-0.966250,0.942660,0.835494,-1.145382,0.428236,0.614486,0.616580,train
73.998000,0.111284,0.626021,0.238194,0.312759,0.687789,0.771932,0.864495,-0.966250,0.942660,-0.197718,-0.194711,train
74.498000,-0.740405,0.896340,-0.362880,0.111284,0.626021,0.238194,0.312759,0.687789,0.771932,-0.154595,-0.154834,train
74.998000,0.541093,0.467740,0.905264,-0.740405,0.896340,-0.362880,0.111284,0.626021,0.238194,0.251464,0.249498,train
75.498000,0.974002,-0.489258,1.310196,0.541093,0.467740,0.905264,-0.740405,0.896340,-0.362880,0.431701,0.431637,train
75.998000,1.132023,-1.038305,1.360884,0.974002,-0.489258,1.310196,0.541093,0.467740,0.905264,0.131971,0.133977,train
76.498000,0.774465,0.065751,1.118986,1.132023,-1.038305,1.360884,0.974002,-0.489258,1.310196,-0.516375,-0.512432,train
76.998000,0.524158,0.345400,1.131201,0.774465,0.065751,1.118986,1.132023,-1.038305,1.360884,-0.752944,-0.750875,train
77.498000,1.046435,-0.437682,0.618361,0.524158,0.345400,1.131201,0.774465,0.065751,1.118986,-0.033303,-0.035885,train
77.998000,1.027387,-0.693093,0.663513,1.046435,-0.437682,0.618361,0.524158,0.345400,1.131201,-0.286719,-0.284764,train
78.498000,1.020319,-0.279708,0.842819,1.027387,-0.693093,0.663513,1.046435,-0.437682,0.618361,-0.400410,-0.398897,train
78.998000,1.037718,-0.430039,1.045964,1.020319,-0.279708,0.842819,1.027387,-0.693093,0.663513,0.288679,0.286176,train
79.498000,1.058144,-0.654912,1.376979,1.037718,-0.430039,1.045964,1.020319,-0.279708,0.842819,0.863572,0.860743,train
79.998000,0.809196,-0.121289,1.204061,1.058144,-0.654912,1.376979,1.037718,-0.430039,1.045964,0.663280,0.663836,train
80.498000,0.467597,0.375522,0.749282,0.809196,-0.121289,1.204061,1.058144,-0.654912,1.376979,-0.162170,-0.158533,train
80.998000,0.581082,0.265474,0.460138,0.467597,0.375522,0.749282,0.809196,-0.121289,1.204061,-0.137397,-0.137249,train
81.498000,0.885184,-0.588115,0.013804,0.581082,0.265474,0.460138,0.467597,0.375522,0.749282,0.312138,0.310462,train
81.998000,0.571968,-0.418235,0.914377,0.885184,-0.588115,0.013804,0.581082,0.265474,0.460138,0.799998,0.797744,train
82.498000,0.417338,-0.190347,1.106881,0.571968,-0.418235,0.914377,0.885184,-0.588115,0.013804,0.711993,0.711936,train
82.998000,0.361592,0.560118,1.197767,0.417338,-0.190347,1.106881,0.571968,-0.418235,0.914377,1.341317,1.337580,train
83.498000,0.268735,0.784773,1.010595,0.361592,0.560118,1.197767,0.417338,-0.190347,1.106881,1.598971,1.596441,train
83.998000,-0.084414,0.366869,-0.113621,0.268735,0.784773,1.010595,0.361592,0.560118,1.197767,1.490306,1.489283,train
84.498000,-0.877796,0.196294,0.008055,-0.084414,0.366869,-0.113621,0.268735,0.784773,1.010595,0.880975,0.882349,train
84.998000,-1.628490,0.112239,-0.231807,-0.877796,0.196294,0.008055,-0.084414,0.366869,-0.113621,-0.455533,-0.450104,train
85.498000,-1.194058,0.216221,0.139516,-1.628490,0.112239,-0.231807,-0.877796,0.196294,0.008055,0.106646,0.103881,train
85.998000,-0.492307,-0.626185,-0.244911,-1.194058,0.216221,0.139516,-1.628490,0.112239,-0.231807,0.177036,0.176429,train
86.498000,-0.249205,-0.467184,0.447325,-0.492307,-0.626185,-0.244911,-1.194058,0.216221,0.139516,0.459050,0.457319,train
86.998000,-0.014729,0.225908,1.059371,-0.249205,-0.467184,0.447325,-0.492307,-0.626185,-0.244911,0.011824,0.013549,train
87.498000,-0.145889,0.857534,0.032546,-0.014729,0.225908,1.059371,-0.249205,-0.467184,0.447325,-0.823723,-0.819592,train
87.998000,-0.482119,1.045134,-0.075152,-0.145889,0.857534,0.032546,-0.014729,0.225908,1.059371,-1.837880,-1.832181,train
88.498000,-0.013187,1.286482,0.234180,-0.482119,1.045134,-0.075152,-0.145889,0.857534,0.032546,0.238911,0.230849,train
88.998000,-0.201850,1.075715,0.802441,-0.013187,1.286482,0.234180,-0.482119,1.045134,-0.075152,0.657744,0.656051,train
89.498000,-0.133150,1.388271,0.796885,-0.201850,1.075715,0.802441,-0.013187,1.286482,0.234180,1.292117,1.288840,train
89.998000,-0.551008,0.512468,1.018962,-0.133150,1.388271,0.796885,-0.201850,1.075715,0.802441,1.108681,1.108926,train
90.498000,-0.149723,0.680496,1.374754,-0.551008,0.512468,1.018962,-0.133150,1.388271,0.796885,0.989235,0.989022,train
90.998000,-0.072025,0.578004,1.329270,-0.149723,0.680496,1.374754,-0.551008,0.512468,1.018962,0.749023,0.750158,train
91.498000,-0.083712,0.796439,-0.062201,-0.072025,0.578004,1.329270,-0.149723,0.680496,1.374754,0.467465,0.468555,train
91.998000,-0.099572,0.414659,-0.043385,-0.083712,0.796439,-0.062201,-0.072025,0.578004,1.329270,0.347597,0.347938,train
92.498000,-0.408290,0.076330,0.210940,-0.099572,0.414659,-0.043385,-0.083712,0.796439,-0.062201,-0.002977,-0.001427,train
92.998000,-0.028639,0.436145,1.191958,-0.408290,0.076330,0.210940,-0.099572,0.414659,-0.043385,0.411648,0.409836,train
93.498000,0.083402,0.636394,1.093033,-0.028639,0.436145,1.191958,-0.408290,0.076330,0.210940,0.902750,0.900505,train
93.998000,0.265626,0.677051,1.229877,0.083402,0.636394,1.093033,-0.028639,0.436145,1.191958,0.980645,0.979590,train
94.498000,0.049770,0.279446,0.498727,0.265626,0.677051,1.229877,0.083402,0.636394,1.093033,0.523539,0.525329,train
94.998000,-0.933956,0.065985,-0.784934,0.049770,0.279446,0.498727,0.265626,0.677051,1.229877,0.576429,0.575957,train
95.498000,-1.465313,0.359040,-0.492648,-0.933956,0.065985,-0.784934,0.049770,0.279446,0.498727,0.676843,0.675234,train
95.998000,-0.892642,0.344173,-0.308378,-1.465313,0.359040,-0.492648,-0.933956,0.065985,-0.784934,0.727504,0.725924,train
96.498000,-0.430294,0.738324,0.736339,-0.892642,0.344173,-0.308378,-1.465313,0.359040,-0.492648,0.959866,0.957682,train
96.998000,0.374206,0.787988,0.978157,-0.430294,0.738324,0.736339,-0.892642,0.344173,-0.308378,1.353974,1.351212,train
97.498000,0.323127,1.236913,0.626872,0.374206,0.787988,0.978157,-0.430294,0.738324,0.736339,1.153548,1.153667,train
97.998000,0.302632,1.040048,0.698185,0.323127,1.236913,0.626872,0.374206,0.787988,0.978157,1.031606,1.031467,train
98.498000,0.625372,0.449726,1.079672,0.302632,1.040048,0.698185,0.323127,1.236913,0.626872,1.223521,1.222101,train
98.998000,0.880595,-0.485908,1.146924,0.625372,0.449726,1.079672,0.302632,1.040048,0.698185,1.339911,1.339083,train
99.498000,0.882359,-0.733553,1.077200,0.880595,-0.485908,1.146924,0.625372,0.449726,1.079672,0.835470,0.837453,train
99.998000,0.824302,-0.627017,0.708742,0.882359,-0.733553,1.077200,0.880595,-0.485908,1.146924,0.258248,0.260845,train
100.498000,0.769362,-0.132755,0.857370,0.824302,-0.627017,0.708742,0.882359,-0.733553,1.077200,0.247983,0.247964,train
100.998000,0.559327,0.431632,1.062686,0.769362,-0.132755,0.857370,0.824302,-0.627017,0.708742,-0.172641,-0.170696,train
101.498000,0.478980,0.445941,0.779424,0.559327,0.431632,1.062686,0.769362,-0.132755,0.857370,-0.135008,-0.134771,train
101.998000,0.531335,0.021582,0.733527,0.478980,0.445941,0.779424,0.559327,0.431632,1.062686,0.334153,0.332382,train
102.498000,0.638731,0.139167,1.095635,0.531335,0.021582,0.733527,0.478980,0.445941,0.779424,0.228214,0.228946,train
102.998000,0.625660,0.087877,0.970272,0.638731,0.139167,1.095635,0.531335,0.021582,0.733527,0.388691,0.388407,train
103.498000,0.722944,0.379688,0.924842,0.625660,0.087877,0.970272,0.638731,0.139167,1.095635,0.692378,0.690933,train
103.998000,0.722162,0.326970,0.812033,0.722944,0.379688,0.924842,0.625660,0.087877,0.970272,1.179062,1.176494,train
104.498000,0.765985,0.074967,0.955128,0.722162,0.326970,0.812033,0.722944,0.379688,0.924842,1.231462,1.230352,train
104.998000,0.506857,0.164569,0.263199,0.765985,0.074967,0.955128,0.722162,0.326970,0.812033,0.937206,0.937926,train
