time_s,E_lag0.00,E_lag0.50,E_lag1.00,S_lag0.00,S_lag0.50,S_lag1.00,C_lag0.00,C_lag0.50,C_lag1.00,y,xhat_QCI,split
100.998000,1.204910,1.215971,1.202394,0.952324,0.720749,1.093160,0.717858,-0.431269,1.334457,1.140080,1.137600,train
101.498000,0.117992,0.930934,-0.014178,1.204910,1.215971,1.202394,0.952324,0.720749,1.093160,0.353607,0.355436,train
101.998000,-0.059035,0.362331,0.683402,0.117992,0.930934,-0.014178,1.204910,1.215971,1.202394,0.006941,0.006569,train
102.498000,-1.052135,-0.624605,0.153577,-0.059035,0.362331,0.683402,0.117992,0.930934,-0.014178,-1.110399,-1.105158,train
102.998000,-0.222382,-0.234240,0.430527,-1.052135,-0.624605,0.153577,-0.059035,0.362331,0.683402,-0.670337,-0.672010,train
103.498000,0.026086,-0.283967,0.308734,-0.222382,-0.234240,0.430527,-1.052135,-0.624605,0.153577,0.017999,0.017016,train
103.998000,0.107019,0.538327,-0.462583,0.026086,-0.283967,0.308734,-0.222382,-0.234240,0.430527,-0.046542,-0.046437,train
104.498000,-0.102320,0.853375,-0.701484,0.107019,0.538327,-0.462583,0.026086,-0.283967,0.308734,-0.220382,-0.219358,train
104.998000,-0.444883,1.102274,-1.399232,-0.102320,0.853375,-0.701484,0.107019,0.538327,-0.462583,-0.884362,-0.881878,train
105.498000,-0.671908,0.139459,-1.443700,-0.444883,1.102274,-1.399232,-0.102320,0.853375,-0.701484,-1.363278,-1.360693,train
105.998000,-0.749326,-0.235500,-0.128896,-0.671908,0.139459,-1.443700,-0.444883,1.102274,-1.399232,-1.318383,-1.317578,train
106.498000,-0.278641,-0.101697,-0.159933,-0.749326,-0.235500,-0.128896,-0.671908,0.139459,-1.443700,-0.776657,-0.776985,train
106.998000,-0.162464,0.606446,-0.206472,-0.278641,-0.101697,-0.159933,-0.749326,-0.235500,-0.128896,-0.697744,-0.696567,train
107.498000,0.334858,0.928344,1.066071,-0.162464,0.606446,-0.206472,-0.278641,-0.101697,-0.159933,-0.813380,-0.812051,train
107.998000,-0.701695,-0.337905,-0.622884,0.334858,0.928344,1.066071,-0.162464,0.606446,-0.206472,-1.522719,-1.518493,train
108.498000,-0.832965,-0.950470,-0.726037,-0.701695,-0.337905,-0.622884,0.334858,0.928344,1.066071,-1.947989,-1.945866,train
108.998000,-2.408814,-2.537738,-2.310832,-0.832965,-0.950470,-0.726037,-0.701695,-0.337905,-0.622884,-2.146605,-2.142557,train
109.498000,-2.168255,-2.478831,-0.802518,-2.408814,-2.537738,-2.310832,-0.832965,-0.950470,-0.726037,-1.882967,-1.883223,train
109.998000,-0.234841,-1.222832,0.450978,-2.168255,-2.478831,-0.802518,-2.408814,-2.537738,-2.310832,0.150575,0.144494,train
110.498000,0.400497,-0.155791,0.648539,-0.234841,-1.222832,0.450978,-2.168255,-2.478831,-0.802518,0.590672,0.590209,train
110.998000,1.195294,0.921175,1.119795,0.400497,-0.155791,0.648539,-0.234841,-1.222832,0.450978,1.158743,1.155020,train
111.498000,-0.081130,-0.588582,-0.563359,1.195294,0.921175,1.119795,0.400497,-0.155791,0.648539,0.168074,0.171527,train
111.998000,-1.486847,-1.767171,-0.444892,-0.081130,-0.588582,-0.563359,1.195294,0.921175,1.119795,-0.480769,-0.480188,train
112.498000,-2.102779,-2.361107,-0.013131,-1.486847,-1.767171,-0.444892,-0.081130,-0.588582,-0.563359,-1.218051,-1.214301,train
112.998000,0.051895,-1.110694,-0.071631,-2.102779,-2.361107,-0.013131,-1.486847,-1.767171,-0.444892,0.643148,0.635683,train
113.498000,0.831010,0.379022,-0.313284,0.051895,-1.110694,-0.071631,-2.102779,-2.361107,-0.013131,1.209802,1.208879,train
113.998000,1.172536,0.880314,0.116867,0.831010,0.379022,-0.313284,0.051895,-1.110694,-0.071631,0.967744,0.967500,train
114.498000,-0.121011,0.394535,0.022869,1.172536,0.880314,0.116867,0.831010,0.379022,-0.313284,-0.562644,-0.557048,train
114.998000,-1.313854,-0.424817,-0.811296,-0.121011,0.394535,0.022869,1.172536,0.880314,0.116867,-1.106870,-1.105251,train
115.498000,-1.394632,-0.787281,-0.208781,-1.313854,-0.424817,-0.811296,-0.121011,0.394535,0.022869,-1.512737,-1.510671,train
115.998000,-1.164057,-1.236191,-0.013163,-1.394632,-0.787281,-0.208781,-1.313854,-0.424817,-0.811296,-1.362364,-1.361061,train
116.498000,-1.149484,-0.982934,-0.116813,-1.164057,-1.236191,-0.013163,-1.394632,-0.787281,-0.208781,-0.873637,-0.874220,train
116.998000,-1.190191,-0.795187,-1.014505,-1.149484,-0.982934,-0.116813,-1.164057,-1.236191,-0.013163,-0.848421,-0.847465,train
117.498000,-1.512987,-1.445896,-0.887168,-1.190191,-0.795187,-1.014505,-1.149484,-0.982934,-0.116813,-0.994413,-0.993366,train
117.998000,-0.425990,-1.217937,-0.727648,-1.512987,-1.445896,-0.887168,-1.190191,-0.795187,-1.014505,-0.659995,-0.661239,train
118.498000,0.230342,-0.655548,-2.032352,-0.425990,-1.217937,-0.727648,-1.512987,-1.445896,-0.887168,-0.371985,-0.370998,train
118.998000,1.393414,0.981637,-2.508463,0.230342,-0.655548,-2.032352,-0.425990,-1.217937,-0.727648,0.505781,0.502781,train
119.498000,2.007510,0.003928,-1.458730,1.393414,0.981637,-2.508463,0.230342,-0.655548,-2.032352,1.901728,1.896010,train
119.998000,2.179776,-0.659407,0.378866,2.007510,0.003928,-1.458730,1.393414,0.981637,-2.508463,2.162272,2.159009,train
120.498000,2.169268,-0.623574,0.636906,2.179776,-0.659407,0.378866,2.007510,0.003928,-1.458730,2.190121,2.189630,train
120.998000,2.096484,-0.455465,0.853122,2.169268,-0.623574,0.636906,2.179776,-0.659407,0.378866,2.140788,2.140001,train
121.498000,2.138058,-0.603290,0.779405,2.096484,-0.455465,0.853122,2.169268,-0.623574,0.636906,2.205526,2.203519,train
121.998000,1.954154,-0.273053,0.756215,2.138058,-0.603290,0.779405,2.096484,-0.455465,0.853122,2.131286,2.129790,train
122.498000,1.861799,-0.196704,1.279675,1.954154,-0.273053,0.756215,2.138058,-0.603290,0.779405,2.021621,2.020428,train
122.998000,1.274203,0.323994,0.741664,1.861799,-0.196704,1.279675,1.954154,-0.273053,0.756215,1.754072,1.753332,train
123.498000,1.158968,0.364868,0.257202,1.274203,0.323994,0.741664,1.861799,-0.196704,1.279675,1.588670,1.587227,train
123.998000,0.880407,0.520831,0.330609,1.158968,0.364868,0.257202,1.274203,0.323994,0.741664,1.062369,1.062780,train
124.498000,0.591389,0.721656,0.122075,0.880407,0.520831,0.330609,1.158968,0.364868,0.257202,0.553491,0.554693,train
124.998000,0.285721,1.290396,0.102215,0.591389,0.721656,0.122075,0.880407,0.520831,0.330609,0.203394,0.204181,train
125.498000,0.471728,1.146256,-0.663932,0.285721,1.290396,0.102215,0.591389,0.721656,0.122075,0.656898,0.654118,train
125.998000,0.691060,1.134817,-0.354597,0.471728,1.146256,-0.663932,0.285721,1.290396,0.102215,0.739878,0.738370,train
126.498000,0.727252,0.991572,0.313245,0.691060,1.134817,-0.354597,0.471728,1.146256,-0.663932,0.720712,0.720491,train
126.998000,0.168037,0.682058,-0.497774,0.727252,0.991572,0.313245,0.691060,1.134817,-0.354597,-0.361616,-0.357074,train
127.498000,0.271019,0.768794,-0.550732,0.168037,0.682058,-0.497774,0.727252,0.991572,0.313245,0.172324,0.169828,train
127.998000,0.374511,0.776843,-0.827961,0.271019,0.768794,-0.550732,0.168037,0.682058,-0.497774,0.426062,0.425119,train
128.498000,0.602988,1.106913,-0.640700,0.374511,0.776843,-0.827961,0.271019,0.768794,-0.550732,0.583841,0.582750,train
128.998000,0.128684,1.015210,0.016874,0.602988,1.106913,-0.640700,0.374511,0.776843,-0.827961,0.230072,0.231531,train
129.498000,-0.476791,0.571440,-0.365716,0.128684,1.015210,0.016874,0.602988,1.106913,-0.640700,-0.258836,-0.257437,train
129.998000,1.422948,0.313238,2.294282,-0.476791,0.571440,-0.365716,0.128684,1.015210,0.016874,1.538036,1.529094,train
130.498000,1.305688,-0.095118,1.548876,1.422948,0.313238,2.294282,-0.476791,0.571440,-0.365716,1.555640,1.556221,train
130.998000,1.599538,-0.519135,1.429447,1.305688,-0.095118,1.548876,1.422948,0.313238,2.294282,1.725619,1.723269,train
131.498000,0.308946,-0.885544,0.547705,1.599538,-0.519135,1.429447,1.305688,-0.095118,1.548876,0.717973,0.721757,train
131.998000,0.236615,-0.207560,1.626063,0.308946,-0.885544,0.547705,1.599538,-0.519135,1.429447,0.492229,0.491777,train
132.498000,-0.586071,-1.894822,1.192105,0.236615,-0.207560,1.626063,0.308946,-0.885544,0.547705,0.542750,0.542327,train
132.998000,-0.575513,-2.351969,0.764288,-0.586071,-1.894822,1.192105,0.236615,-0.207560,1.626063,0.209625,0.208785,train
133.498000,-0.252450,-2.380369,0.492226,-0.575513,-2.351969,0.764288,-0.586071,-1.894822,1.192105,-0.180023,-0.177169,train
133.998000,-0.122281,-1.073965,0.749156,-0.252450,-2.380369,0.492226,-0.575513,-2.351969,0.764288,-0.774443,-0.770686,train
134.498000,-0.678554,-0.486045,-1.015250,-0.122281,-1.073965,0.749156,-0.252450,-2.380369,0.492226,-1.268001,-1.264417,train
134.998000,-0.499191,-0.058014,-0.950079,-0.678554,-0.486045,-1.015250,-0.122281,-1.073965,0.749156,-1.041094,-1.042513,train
135.498000,-0.897784,-0.160093,-1.493498,-0.499191,-0.058014,-0.950079,-0.678554,-0.486045,-1.015250,-0.943595,-0.943182,train
135.998000,-0.606764,-0.519547,0.396369,-0.897784,-0.160093,-1.493498,-0.499191,-0.058014,-0.950079,-0.732785,-0.733596,train
136.498000,-0.772294,-0.993534,-0.579979,-0.606764,-0.519547,0.396369,-0.897784,-0.160093,-1.493498,-0.907948,-0.905940,train
136.998000,-0.557019,-1.649617,0.116553,-0.772294,-0.993534,-0.579979,-0.606764,-0.519547,0.396369,-0.586579,-0.587183,train
137.498000,-0.558992,-1.674193,0.245798,-0.557019,-1.649617,0.116553,-0.772294,-0.993534,-0.579979,-0.780745,-0.778576,train
137.998000,-0.334324,-1.019443,0.876967,-0.558992,-1.674193,0.245798,-0.557019,-1.649617,0.116553,-0.138470,-0.140057,train
138.498000,-0.708086,-1.041903,0.598595,-0.334324,-1.019443,0.876967,-0.558992,-1.674193,0.245798,-0.474375,-0.472402,train
138.998000,-0.786577,-0.717739,0.154155,-0.708086,-1.041903,0.598595,-0.334324,-1.019443,0.876967,-0.553505,-0.553765,train
139.498000,-1.678212,-0.961732,-0.123324,-0.786577,-0.717739,0.154155,-0.708086,-1.041903,0.598595,-1.981609,-1.974562,train
139.998000,-2.184882,-1.095056,-0.344744,-1.678212,-0.961732,-0.123324,-0.786577,-0.717739,0.154155,-2.200537,-2.198801,train
140.498000,-1.916995,-1.043582,0.463431,-2.184882,-1.095056,-0.344744,-1.678212,-0.961732,-0.123324,-2.614174,-2.610632,train
140.998000,-1.285338,-0.317968,-1.246168,-1.916995,-1.043582,0.463431,-2.184882,-1.095056,-0.344744,-2.228619,-2.227658,train
141.498000,-0.883661,-0.155709,-2.025517,-1.285338,-0.317968,-1.246168,-1.916995,-1.043582,0.463431,-2.093644,-2.091693,train
141.998000,-0.972548,-0.089474,-2.709883,-0.883661,-0.155709,-2.025517,-1.285338,-0.317968,-1.246168,-1.854187,-1.853284,train
142.498000,-1.438850,-1.206762,-1.075446,-0.972548,-0.089474,-2.709883,-0.883661,-0.155709,-2.025517,-1.735252,-1.733902,train
142.998000,-2.428772,-3.001423,-1.001473,-1.438850,-1.206762,-1.075446,-0.972548,-0.089474,-2.709883,-2.073419,-2.070375,train
143.498000,-1.668029,-2.420763,-1.223166,-2.428772,-3.001423,-1.001473,-1.438850,-1.206762,-1.075446,-1.002260,-1.005443,train
143.998000,-0.588801,-1.342550,0.232496,-1.668029,-2.420763,-1.223166,-2.428772,-3.001423,-1.001473,-0.593442,-0.592240,train
144.498000,0.248167,-0.399938,0.615295,-0.588801,-1.342550,0.232496,-1.668029,-2.420763,-1.223166,-0.082702,-0.083813,train
144.998000,0.920064,0.553631,-0.160738,0.248167,-0.399938,0.615295,-0.588801,-1.342550,0.232496,0.464971,0.462448,train
145.498000,1.099833,1.078137,-1.404227,0.920064,0.553631,-0.160738,0.248167,-0.399938,0.615295,0.514435,0.513723,train
145.998000,0.089697,0.921752,-2.350822,1.099833,1.078137,-1.404227,0.920064,0.553631,-0.160738,-0.145453,-0.143174,train
146.498000,0.121144,0.903451,-1.859652,0.089697,0.921752,-2.350822,1.099833,1.078137,-1.404227,-0.240928,-0.241419,train
146.998000,0.018138,0.336573,-0.324741,0.121144,0.903451,-1.859652,0.089697,0.921752,-2.350822,-0.151047,-0.150698,train
147.498000,1.175671,0.054080,0.123200,0.018138,0.336573,-0.324741,0.121144,0.903451,-1.859652,1.611512,1.603487,train
147.998000,1.642058,-0.551776,1.163630,1.175671,0.054080,0.123200,0.018138,0.336573,-0.324741,1.888701,1.887392,train
148.498000,1.797283,-0.629609,1.260139,1.642058,-0.551776,1.163630,1.175671,0.054080,0.123200,1.866282,1.865469,train
148.998000,1.504704,-0.300310,0.281381,1.797283,-0.629609,1.260139,1.642058,-0.551776,1.163630,0.860768,0.864655,train
149.498000,0.082754,0.815518,-2.025828,1.504704,-0.300310,0.281381,1.797283,-0.629609,1.260139,-0.703344,-0.696546,train
149.998000,-0.327533,0.466968,-1.691828,0.082754,0.815518,-2.025828,1.504704,-0.300310,0.281381,-1.499884,-1.496622,train
150.498000,-0.445005,-0.056138,-2.701968,-0.327533,0.466968,-1.691828,0.082754,0.815518,-2.025828,-1.890240,-1.887801,train
150.998000,0.400488,0.001141,-1.057835,-0.445005,-0.056138,-2.701968,-0.327533,0.466968,-1.691828,0.726382,0.716501,train
151.498000,1.266545,0.223990,1.568874,0.400488,0.001141,-1.057835,-0.445005,-0.056138,-2.701968,1.858908,1.854408,train
151.998000,1.805102,0.361101,2.122511,1.266545,0.223990,1.568874,0.400488,0.001141,-1.057835,2.130570,2.128437,train
152.498000,1.631822,0.373244,1.687095,1.805102,0.361101,2.122511,1.266545,0.223990,1.568874,2.037642,2.036303,train
152.998000,1.472474,0.673069,1.706771,1.631822,0.373244,1.687095,1.805102,0.361101,2.122511,1.970338,1.968317,train
153.498000,1.123186,0.974287,1.054167,1.472474,0.673069,1.706771,1.631822,0.373244,1.687095,1.492763,1.492881,train
153.998000,1.196301,0.477477,0.807104,1.123186,0.974287,1.054167,1.472474,0.673069,1.706771,1.298127,1.296878,train
154.498000,1.381901,0.041232,0.762661,1.196301,0.477477,0.807104,1.123186,0.974287,1.054167,1.132167,1.131444,train
154.998000,1.448514,-0.372992,-0.076096,1.381901,0.041232,0.762661,1.196301,0.477477,0.807104,1.201955,1.201296,train
155.498000,1.542484,0.468870,0.482145,1.448514,-0.372992,-0.076096,1.381901,0.041232,0.762661,1.135291,1.135141,train
155.998000,1.192993,0.952981,-0.065080,1.542484,0.468870,0.482145,1.448514,-0.372992,-0.076096,0.171550,0.175971,train
156.498000,0.806249,0.639152,0.403860,1.192993,0.952981,-0.065080,1.542484,0.468870,0.482145,0.335782,0.334224,train
156.998000,0.528600,0.399285,-0.518737,0.806249,0.639152,0.403860,1.192993,0.952981,-0.065080,0.292768,0.292101,train
157.498000,0.483105,0.576527,0.425963,0.528600,0.399285,-0.518737,0.806249,0.639152,0.403860,0.926122,0.922924,train
157.998000,0.491760,1.068085,0.543466,0.483105,0.576527,0.425963,0.528600,0.399285,-0.518737,0.528179,0.529374,train
158.498000,0.961316,1.036439,0.021938,0.491760,1.068085,0.543466,0.483105,0.576527,0.425963,1.277834,1.273596,train
158.998000,1.048950,1.013579,-0.988779,0.961316,1.036439,0.021938,0.491760,1.068085,0.543466,1.170606,1.169725,train
159.498000,0.938794,1.390610,0.058670,1.048950,1.013579,-0.988779,0.961316,1.036439,0.021938,1.335635,1.333893,train
159.998000,0.776397,1.329601,-0.588865,0.938794,1.390610,0.058670,1.048950,1.013579,-0.988779,1.367514,1.366159,train
160.498000,0.511516,1.088472,-0.154921,0.776397,1.329601,-0.588865,0.938794,1.390610,0.058670,1.094355,1.093712,train
160.998000,0.557455,0.871922,1.129120,0.511516,1.088472,-0.154921,0.776397,1.329601,-0.588865,1.228894,1.226948,train
161.498000,1.569678,0.214977,1.375276,0.557455,0.871922,1.129120,0.511516,1.088472,-0.154921,1.757912,1.754319,train
161.998000,1.959964,-0.204282,0.780364,1.569678,0.214977,1.375276,0.557455,0.871922,1.129120,2.107550,2.105193,train
162.498000,1.901176,-0.038386,0.363914,1.959964,-0.204282,0.780364,1.569678,0.214977,1.375276,2.082737,2.079173,test
162.998000,1.436016,0.402778,-0.291680,1.901176,-0.038386,0.363914,1.959964,-0.204282,0.780364,1.719743,1.720057,test
163.498000,1.322887,0.482264,0.244038,1.436016,0.402778,-0.291680,1.901176,-0.038386,0.363914,1.537566,1.536471,test
163.998000,1.617012,-0.095501,0.596955,1.322887,0.482264,0.244038,1.436016,0.402778,-0.291680,1.739071,1.736411,test
164.498000,1.014080,0.114669,-0.010223,1.617012,-0.095501,0.596955,1.322887,0.482264,0.244038,1.305674,1.306442,test
164.998000,0.608382,0.059524,-0.716469,1.014080,0.114669,-0.010223,1.617012,-0.095501,0.596955,1.032343,1.032489,test
165.498000,-0.156436,-0.273461,-1.665885,0.608382,0.059524,-0.716469,1.014080,0.114669,-0.010223,0.316877,0.318791,test
165.998000,-0.789600,-1.944044,0.610920,-0.156436,-0.273461,-1.665885,0.608382,0.059524,-0.716469,0.199619,0.199279,test
166.498000,-1.059976,-2.163429,-0.760228,-0.789600,-1.944044,0.610920,-0.156436,-0.273461,-1.665885,0.386527,0.385132,test
166.998000,-1.418527,-2.067020,-3.617689,-1.059976,-2.163429,-0.760228,-0.789600,-1.944044,0.610920,-0.687229,-0.681721,test
167.498000,-0.097096,0.085941,-2.354004,-1.418527,-2.067020,-3.617689,-1.059976,-2.163429,-0.760228,0.002769,-0.000003,test
167.998000,0.197953,-0.293927,0.154854,-0.097096,0.085941,-2.354004,-1.418527,-2.067020,-3.617689,0.069942,0.071397,test
168.498000,0.310580,-0.131308,2.388591,0.197953,-0.293927,0.154854,-0.097096,0.085941,-2.354004,0.636767,0.632823,test
168.998000,-3.671322,-5.341339,0.796714,0.310580,-0.131308,2.388591,0.197953,-0.293927,0.154854,-2.611564,-2.596398,test
169.498000,1.217764,0.581569,2.475650,-3.671322,-5.341339,0.796714,0.310580,-0.131308,2.388591,0.310182,0.294153,test
169.998000,0.795185,1.490434,1.252902,1.217764,0.581569,2.475650,-3.671322,-5.341339,0.796714,0.029133,0.039612,test
170.498000,0.537377,1.471573,0.006251,0.795185,1.490434,1.252902,1.217764,0.581569,2.475650,-0.377821,-0.381520,test
170.998000,-0.304463,1.395114,-1.125250,0.537377,1.471573,0.006251,0.795185,1.490434,1.252902,-0.459895,-0.460210,test
171.498000,-0.753388,1.132852,-1.609520,-0.304463,1.395114,-1.125250,0.537377,1.471573,0.006251,-0.404403,-0.405098,test
171.998000,-0.237455,1.179926,0.124608,-0.753388,1.132852,-1.609520,-0.304463,1.395114,-1.125250,0.156815,0.154005,test
172.498000,0.140796,0.884877,0.547982,-0.237455,1.179926,0.124608,-0.753388,1.132852,-1.609520,0.241428,0.241472,test
172.998000,0.276024,1.041008,0.540454,0.140796,0.884877,0.547982,-0.237455,1.179926,0.124608,-0.008590,-0.007553,test
173.498000,0.381148,1.068536,1.386143,0.276024,1.041008,0.540454,0.140796,0.884877,0.547982,-0.577054,-0.574063,test
173.998000,0.402704,1.311861,0.885103,0.381148,1.068536,1.386143,0.276024,1.041008,0.540454,-0.358803,-0.359228,test
174.498000,0.476545,1.366012,0.328665,0.402704,1.311861,0.885103,0.381148,1.068536,1.386143,-0.347849,-0.347657,test
174.998000,-0.359172,1.492402,-0.800528,0.476545,1.366012,0.328665,0.402704,1.311861,0.885103,-0.319937,-0.319897,test
175.498000,-0.684557,1.425144,-1.401550,-0.359172,1.492402,-0.800528,0.476545,1.366012,0.328665,-0.357745,-0.358290,test
175.998000,0.237513,1.305537,0.069914,-0.684557,1.425144,-1.401550,-0.359172,1.492402,-0.800528,0.434431,0.430360,test
176.498000,0.118568,0.552550,-2.083387,0.237513,1.305537,0.069914,-0.684557,1.425144,-1.401550,0.190758,0.192318,test
176.998000,0.330490,0.465446,-0.035981,0.118568,0.552550,-2.083387,0.237513,1.305537,0.069914,-0.144966,-0.143728,test
177.498000,-0.292177,0.300524,-0.231742,0.330490,0.465446,-0.035981,0.118568,0.552550,-2.083387,-1.337252,-1.330179,test
177.998000,-0.025092,1.100204,0.223713,-0.292177,0.300524,-0.231742,0.330490,0.465446,-0.035981,-0.754635,-0.756369,test
178.498000,0.284399,0.860844,0.214792,-0.025092,1.100204,0.223713,-0.292177,0.300524,-0.231742,0.133435,0.130482,test
178.998000,0.270449,0.114356,0.519724,0.284399,0.860844,0.214792,-0.025092,1.100204,0.223713,0.174465,0.173597,test
179.498000,0.272796,-0.833408,0.447729,0.270449,0.114356,0.519724,0.284399,0.860844,0.214792,0.502080,0.500493,test
179.998000,0.063665,-1.033125,-0.611066,0.272796,-0.833408,0.447729,0.270449,0.114356,0.519724,0.376105,0.376771,test
180.498000,0.094773,-0.641117,-0.899734,0.063665,-1.033125,-0.611066,0.272796,-0.833408,0.447729,0.576398,0.575727,test
180.998000,0.205901,-0.025155,-1.181853,0.094773,-0.641117,-0.899734,0.063665,-1.033125,-0.611066,0.327515,0.328478,test
181.498000,0.138162,0.138108,-0.679238,0.205901,-0.025155,-1.181853,0.094773,-0.641117,-0.899734,0.105569,0.106303,test
181.998000,0.015255,-0.146254,-0.436662,0.138162,0.138108,-0.679238,0.205901,-0.025155,-1.181853,-0.396407,-0.394486,test
182.498000,-0.252967,-0.456101,0.797278,0.015255,-0.146254,-0.436662,0.138162,0.138108,-0.679238,-0.201775,-0.202353,test
182.998000,-0.888272,-0.459152,-0.753771,-0.252967,-0.456101,0.797278,0.015255,-0.146254,-0.436662,-0.541062,-0.539206,test
183.498000,-0.272794,0.028435,-1.120885,-0.888272,-0.459152,-0.753771,-0.252967,-0.456101,0.797278,-0.475381,-0.475757,test
183.998000,-0.204559,0.664158,-0.582215,-0.272794,0.028435,-1.120885,-0.888272,-0.459152,-0.753771,-0.447120,-0.446136,test
184.498000,-0.114269,0.622417,-1.094800,-0.204559,0.664158,-0.582215,-0.272794,0.028435,-1.120885,0.228568,0.225626,test
184.998000,0.056041,1.123078,0.469075,-0.114269,0.622417,-1.094800,-0.204559,0.664158,-0.582215,0.361232,0.359787,test
185.498000,-0.382259,0.945602,0.701908,0.056041,1.123078,0.469075,-0.114269,0.622417,-1.094800,0.077561,0.078763,test
185.998000,-0.037365,0.939672,0.943037,-0.382259,0.945602,0.701908,0.056041,1.123078,0.469075,0.052143,0.050986,test
186.498000,-0.153564,1.245907,0.067797,-0.037365,0.939672,0.943037,-0.382259,0.945602,0.701908,-0.116479,-0.115576,test
186.998000,0.271152,0.678664,-0.509248,-0.153564,1.245907,0.067797,-0.037365,0.939672,0.943037,0.155182,0.153603,test
187.498000,-0.187257,0.800555,-1.970885,0.271152,0.678664,-0.509248,-0.153564,1.245907,0.067797,-0.340321,-0.338150,test
187.998000,0.131560,0.701327,-0.747054,-0.187257,0.800555,-1.970885,0.271152,0.678664,-0.509248,0.178711,0.176711,test
188.498000,0.526530,1.034814,0.665034,0.131560,0.701327,-0.747054,-0.187257,0.800555,-1.970885,0.406898,0.406025,test
188.998000,0.779179,0.682531,1.668006,0.526530,1.034814,0.665034,0.131560,0.701327,-0.747054,0.699075,0.697878,test
189.498000,0.663482,0.732512,0.977169,0.779179,0.682531,1.668006,0.526530,1.034814,0.665034,0.740880,0.739866,test
189.998000,0.992316,0.622199,0.649458,0.663482,0.732512,0.977169,0.779179,0.682531,1.668006,0.911458,0.909921,test
190.498000,1.065333,0.619364,0.878786,0.992316,0.622199,0.649458,0.663482,0.732512,0.977169,0.996062,0.994987,test
190.998000,1.497843,0.787292,1.827470,1.065333,0.619364,0.878786,0.992316,0.622199,0.649458,0.944735,0.944245,test
191.498000,0.758286,0.829033,1.716057,1.497843,0.787292,1.827470,1.065333,0.619364,0.878786,0.452403,0.454419,test
191.998000,0.377854,0.641511,0.851649,0.758286,0.829033,1.716057,1.497843,0.787292,1.827470,0.304934,0.304319,test
192.498000,-1.104320,0.119135,-1.240173,0.377854,0.641511,0.851649,0.758286,0.829033,1.716057,-0.527730,-0.524708,test
192.998000,-0.717262,-0.057276,-2.182820,-1.104320,0.119135,-1.240173,0.377854,0.641511,0.851649,-0.420044,-0.421659,test
193.498000,-0.046234,-0.192751,-0.429310,-0.717262,-0.057276,-2.182820,-1.104320,0.119135,-1.240173,-0.408062,-0.407005,test
193.998000,-0.186325,-0.921253,0.403363,-0.046234,-0.192751,-0.429310,-0.717262,-0.057276,-2.182820,-0.445054,-0.443356,test
194.498000,-0.389220,-1.654391,-0.270366,-0.186325,-0.921253,0.403363,-0.046234,-0.192751,-0.429310,-0.713527,-0.711705,test
194.998000,-0.520788,-1.403930,-0.288780,-0.389220,-1.654391,-0.270366,-0.186325,-0.921253,0.403363,-1.041141,-1.038383,test
195.498000,0.145748,-0.460842,-0.326449,-0.520788,-1.403930,-0.288780,-0.389220,-1.654391,-0.270366,-0.774858,-0.774301,test
195.998000,0.603079,0.850021,0.341918,0.145748,-0.460842,-0.326449,-0.520788,-1.403930,-0.288780,-0.023791,-0.025801,test
196.498000,0.926876,0.691455,0.367336,0.603079,0.850021,0.341918,0.145748,-0.460842,-0.326449,0.422577,0.420425,test
196.998000,0.772465,0.496876,-0.006636,0.926876,0.691455,0.367336,0.603079,0.850021,0.341918,0.822843,0.819811,test
197.498000,0.202777,0.506809,0.465490,0.772465,0.496876,-0.006636,0.926876,0.691455,0.367336,0.397117,0.398359,test
197.998000,0.150396,0.697410,0.619470,0.202777,0.506809,0.465490,0.772465,0.496876,-0.006636,0.095684,0.096391,test
198.498000,0.416276,0.950398,1.074641,0.150396,0.697410,0.619470,0.202777,0.506809,0.465490,0.012024,0.012187,test
198.998000,1.074407,0.936088,0.946467,0.416276,0.950398,1.074641,0.150396,0.697410,0.619470,0.795836,0.792162,test
199.498000,1.228383,0.868227,1.512730,1.074407,0.936088,0.946467,0.416276,0.950398,1.074641,1.130639,1.128587,test
199.998000,0.955052,0.769665,0.858843,1.228383,0.868227,1.512730,1.074407,0.936088,0.946467,1.368733,1.366675,test
200.498000,0.932266,0.958832,0.704213,0.955052,0.769665,0.858843,1.228383,0.868227,1.512730,1.203407,1.202466,test
200.998000,0.213141,0.218492,-0.294932,0.932266,0.958832,0.704213,0.955052,0.769665,0.858843,0.901741,0.901985,test
201.498000,0.029117,-0.085094,0.090018,0.213141,0.218492,-0.294932,0.932266,0.958832,0.704213,0.407294,0.407674,test
201.998000,-1.028483,-1.070014,-0.042311,0.029117,-0.085094,0.090018,0.213141,0.218492,-0.294932,-0.943375,-0.936937,test
202.498000,0.040632,-0.419288,0.582419,-1.028483,-1.070014,-0.042311,0.029117,-0.085094,0.090018,-0.539063,-0.540878,test
202.998000,-0.058632,-0.472040,-0.088602,0.040632,-0.419288,0.582419,-1.028483,-1.070014,-0.042311,0.193451,0.192503,test
203.498000,0.222451,-0.270312,0.718799,-0.058632,-0.472040,-0.088602,0.040632,-0.419288,0.582419,0.642906,0.639825,test
203.998000,0.150248,0.101446,0.317853,0.222451,-0.270312,0.718799,-0.058632,-0.472040,-0.088602,0.921748,0.920097,test
204.498000,0.302578,0.113933,0.426580,0.150248,0.101446,0.317853,0.222451,-0.270312,0.718799,0.794912,0.794152,test
