time_s,E_in_raw,E_in_norm,S_entropy,S_entropy_norm,C_ent_alpha,C_ent_alpha_norm,dQCI_dt,QCI,QCI_smooth
22.998000,0.000000,0.022016,0.708325,0.708325,0.564169,0.564169,-0.193578,0.714378,0.733472
23.498000,0.000000,0.019550,0.703988,0.703988,0.634758,0.634758,-0.111438,0.617589,0.665611
23.998000,0.000000,0.016653,0.681106,0.681106,0.535616,0.535616,-0.185025,0.561870,0.595930
24.498000,0.000000,0.014731,0.616936,0.616936,0.509524,0.509524,-0.139617,0.469358,0.530630
24.998000,0.000000,0.016549,0.606142,0.606142,0.480643,0.480643,-0.148905,0.399549,0.474442
25.498000,0.000000,0.028253,0.599862,0.599862,0.507643,0.507643,-0.096476,0.325097,0.429555
25.998000,0.000000,0.031069,0.657654,0.657654,0.650813,0.650813,-0.003458,0.276859,0.387083
26.498000,0.000000,0.065102,0.686002,0.686002,0.752089,0.752089,0.103676,0.275130,0.347229
26.998000,0.000000,0.054191,0.714857,0.714857,0.696931,0.696931,0.003568,0.326968,0.311539
27.498000,0.000000,0.041890,0.649927,0.649927,0.562723,0.562723,-0.078190,0.328752,0.291892
27.998000,0.000000,0.006616,0.621986,0.621986,0.503121,0.503121,-0.141214,0.289657,0.285071
28.498000,0.000000,0.000000,0.577205,0.577205,0.570952,0.570952,-0.028158,0.219050,0.311633
28.998000,0.000000,0.024837,0.574320,0.574320,0.705821,0.705821,0.135841,0.204971,0.359730
29.498000,0.000000,0.043230,0.632418,0.632418,0.733364,0.733364,0.116887,0.272891,0.426821
29.998000,0.000000,0.385936,0.710334,0.710334,0.876292,0.876292,0.518761,0.331335,0.484607
30.498000,0.000000,0.431014,0.760865,0.760865,0.723151,0.723151,0.334228,0.590715,0.544128
30.998000,0.000000,0.509093,0.731959,0.731959,0.675068,0.675068,0.376420,0.757829,0.599690
31.498000,0.000000,0.193230,0.748037,0.748037,0.567004,0.567004,-0.082407,0.946039,0.655971
31.998000,0.000000,0.134739,0.725606,0.725606,0.719603,0.719603,0.038253,0.904835,0.711739
32.498000,0.000000,0.044158,0.787530,0.787530,0.678399,0.678399,-0.157369,0.923962,0.788235
32.998000,0.000000,0.020672,0.748751,0.748751,0.685767,0.685767,-0.126840,0.845277,0.883535
33.498000,0.000000,0.015475,0.619217,0.619217,0.643505,0.643505,-0.038423,0.781857,0.973324
33.998000,0.000000,0.397746,0.681536,0.681536,0.910472,0.910472,0.550418,0.762646,1.037395
34.498000,0.000000,0.434833,0.676780,0.676780,0.838692,0.838692,0.492960,1.037855,1.091337
34.998000,0.000000,0.450872,0.697602,0.697602,0.783714,0.783714,0.408550,1.284334,1.187124
35.498000,0.000000,0.072463,0.668543,0.668543,0.564799,0.564799,-0.180141,1.488609,1.329267
35.998000,0.000000,0.293737,0.671585,0.671585,0.691539,0.691539,0.173837,1.398539,1.527965
36.498000,0.000000,0.763245,0.671409,0.671409,0.811200,0.811200,0.754490,1.485458,1.754969
36.998000,0.000000,1.000000,0.663101,0.663101,0.814748,0.814748,0.965377,1.862702,1.982679
37.498000,0.000000,1.000000,0.676774,0.676774,0.885046,0.885046,0.973733,2.345391,2.193385
37.998000,0.000000,0.588500,0.687448,0.687448,0.821455,0.821455,0.439281,2.832257,2.411873
38.498000,0.000000,0.292198,0.727634,0.727634,0.716327,0.716327,-0.024299,3.051898,2.638201
38.998000,0.000000,0.447110,0.714019,0.714019,0.781212,0.781212,0.210328,3.039749,2.887837
39.498000,0.000000,0.813368,0.669791,0.669791,0.819507,0.819507,0.648592,3.144913,3.110465
39.998000,0.000000,0.781105,0.664467,0.664467,0.795656,0.795656,0.565374,3.469209,3.274049
40.498000,0.000000,0.548563,0.706273,0.706273,0.818905,0.818905,0.286006,3.751896,3.411771
40.998000,0.000000,0.177006,0.758803,0.758803,0.604970,0.604970,-0.366317,3.894899,3.534196
41.498000,0.000000,0.142809,0.697988,0.697988,0.499949,0.499949,-0.426404,3.711740,3.666493
41.998000,0.000000,0.753368,0.628858,0.628858,0.673481,0.673481,0.448137,3.498538,3.807160
42.498000,0.000000,1.000000,0.625023,0.625023,0.665100,0.665100,0.667817,3.722607,3.922143
42.998000,0.000000,1.000000,0.644301,0.644301,0.686658,0.686658,0.636706,4.056515,3.987459
43.498000,0.000000,0.509969,0.697319,0.697319,0.767922,0.767922,0.143085,4.374868,4.000880
43.998000,0.000000,0.198489,0.770747,0.770747,0.713564,0.713564,-0.303335,4.446411,3.972450
44.498000,0.000000,0.136984,0.771263,0.771263,0.719014,0.719014,-0.344739,4.294743,3.939590
44.998000,0.000000,0.113674,0.781536,0.781536,0.607561,0.607561,-0.472538,4.122373,3.912339
45.498000,0.000000,0.052334,0.772337,0.772337,0.557596,0.557596,-0.551016,3.886104,3.850354
45.998000,0.000000,0.090221,0.741381,0.741381,0.557327,0.557327,-0.454893,3.610596,3.743563
46.498000,0.000000,0.118026,0.712704,0.712704,0.618739,0.618739,-0.314254,3.383149,3.590673
46.998000,0.000000,0.092604,0.689012,0.689012,0.672485,0.672485,-0.246526,3.226022,3.413341
47.498000,0.000000,0.041648,0.650067,0.650067,0.690391,0.690391,-0.228304,3.102760,3.237048
47.998000,0.000000,0.000000,0.609241,0.609241,0.622807,0.622807,-0.285295,2.988608,3.070427
48.498000,0.000000,0.001666,0.574381,0.574381,0.511582,0.511582,-0.345728,2.845960,2.919167
48.998000,0.000000,0.022267,0.613406,0.613406,0.575868,0.575868,-0.282581,2.673096,2.791347
49.498000,0.000000,0.057878,0.670344,0.670344,0.714377,0.714377,-0.151270,2.531806,2.677972
49.998000,0.000000,0.050013,0.711913,0.711913,0.742186,0.742186,-0.165332,2.456171,2.572055
50.498000,0.000000,0.060529,0.683573,0.683573,0.778170,0.778170,-0.082224,2.373505,2.463938
50.998000,0.000000,0.026381,0.666082,0.666082,0.706951,0.706951,-0.165988,2.332393,2.358061
51.498000,0.000000,0.036492,0.639283,0.639283,0.662635,0.662635,-0.165097,2.249399,2.262213
51.998000,0.000000,0.007765,0.683079,0.683079,0.601476,0.601476,-0.290523,2.166851,2.178438
52.498000,0.000000,0.032590,0.723588,0.723588,0.709663,0.709663,-0.183494,2.021589,2.100760
52.998000,0.000000,0.072337,0.767836,0.767836,0.803755,0.803755,-0.084729,1.929842,2.019673
53.498000,0.000000,0.064324,0.762459,0.762459,0.782615,0.782615,-0.104268,1.887478,1.939099
53.998000,0.000000,0.049482,0.785559,0.785559,0.758971,0.758971,-0.160641,1.835344,1.858483
54.498000,0.000000,0.024156,0.801798,0.801798,0.733717,0.733717,-0.219427,1.755023,1.779210
54.998000,0.000000,0.056995,0.799959,0.799959,0.752401,0.752401,-0.155094,1.645310,1.703464
55.498000,0.000000,0.075232,0.743059,0.743059,0.741547,0.741547,-0.083055,1.567763,1.643483
55.998000,0.000000,0.054421,0.701916,0.701916,0.660987,0.660987,-0.139131,1.526235,1.639757
56.498000,0.000000,0.108127,0.751809,0.751809,0.694790,0.694790,-0.094559,1.456670,1.691434
56.998000,0.000000,0.319158,0.757167,0.757167,0.603725,0.603725,0.024777,1.409390,1.798912
57.498000,0.000000,1.000000,0.684636,0.684636,0.768417,0.768417,0.941603,1.421779,1.958177
57.998000,0.000000,1.000000,0.607771,0.607771,0.820373,0.820373,1.023344,1.892580,2.162280
58.498000,0.000000,1.000000,0.599256,0.599256,0.851413,0.851413,1.011732,2.404252,2.398470
58.998000,0.000000,1.000000,0.652937,0.652937,0.819053,0.819053,0.875105,2.910118,2.650114
59.498000,0.000000,0.883232,0.709305,0.709305,0.838184,0.838184,0.677343,3.347670,2.932630
59.998000,0.000000,0.774338,0.711855,0.711855,0.792798,0.792798,0.486647,3.686341,3.233702
60.498000,0.000000,0.651815,0.708019,0.708019,0.675191,0.675191,0.226020,3.929665,3.552057
60.998000,0.000000,0.845141,0.663804,0.663804,0.701243,0.701243,0.478313,4.042675,3.819223
61.498000,0.000000,0.699524,0.668632,0.668632,0.673852,0.673852,0.276560,4.281831,4.028454
61.998000,0.000000,0.691101,0.680189,0.680189,0.801526,0.801526,0.370427,4.420111,4.182458
62.498000,0.000000,0.391466,0.707562,0.707562,0.694457,0.694457,-0.082172,4.605325,4.284979
62.998000,0.000000,0.469312,0.717782,0.717782,0.569554,0.569554,-0.135339,4.564239,4.342806
63.498000,0.000000,0.450302,0.696519,0.696519,0.603040,0.603040,-0.092835,4.496569,4.363150
63.998000,0.000000,0.274018,0.720250,0.720250,0.736714,0.736714,-0.154533,4.450152,4.360104
64.498000,0.000000,0.097362,0.708081,0.708081,0.831460,0.831460,-0.216547,4.372885,4.315909
64.998000,0.000000,0.040963,0.675846,0.675846,0.798318,0.798318,-0.263026,4.264612,4.240573
65.498000,0.000000,0.032811,0.615614,0.615614,0.754356,0.754356,-0.241756,4.133099,4.144076
65.998000,0.000000,0.026525,0.650635,0.650635,0.680651,0.680651,-0.344681,4.012221,4.044757
66.498000,0.000000,0.032622,0.644023,0.644023,0.649130,0.649130,-0.346259,3.839880,3.944509
66.998000,0.000000,0.121629,0.636402,0.636402,0.828643,0.828643,-0.052805,3.666751,3.828328
67.498000,0.000000,0.088140,0.595730,0.595730,0.733032,0.733032,-0.138593,3.640348,3.699135
67.998000,0.000000,0.073437,0.639232,0.639232,0.768981,0.768981,-0.153920,3.571051,3.562544
68.498000,0.000000,0.000000,0.629062,0.629062,0.566974,0.566974,-0.411497,3.494091,3.430771
68.998000,0.000000,0.022651,0.645024,0.645024,0.536430,0.536430,-0.414777,3.288343,3.309892
69.498000,0.000000,0.037522,0.652998,0.652998,0.559072,0.559072,-0.364499,3.080954,3.213469
69.998000,0.000000,0.060985,0.573720,0.573720,0.635921,0.635921,-0.166685,2.898704,3.141773
70.498000,0.000000,0.153452,0.593679,0.593679,0.697912,0.697912,-0.023852,2.815362,3.072535
70.998000,0.000000,0.358267,0.668129,0.668129,0.734629,0.734629,0.144423,2.803436,2.993816
71.498000,0.000000,0.416347,0.730801,0.730801,0.750313,0.750313,0.148294,2.875648,2.903212
71.998000,0.000000,0.310012,0.767674,0.767674,0.748992,0.748992,-0.003650,2.949795,2.823294
72.498000,0.000000,0.089893,0.780488,0.780488,0.657166,0.657166,-0.328225,2.947970,2.753548
72.998000,0.000000,0.006115,0.627923,0.627923,0.508582,0.508582,-0.391612,2.783857,2.697620
73.498000,0.000000,0.014487,0.568340,0.568340,0.614890,0.614890,-0.197768,2.588051,2.648410
73.998000,0.000000,0.081870,0.573135,0.573135,0.528820,0.528820,-0.211361,2.489167,2.602211
74.498000,0.000000,0.124694,0.570640,0.570640,0.596170,0.596170,-0.088124,2.383486,2.551474
74.998000,0.000000,0.116149,0.562608,0.562608,0.648087,0.648087,-0.032315,2.339424,2.490486
75.498000,0.000000,0.047974,0.537906,0.537906,0.758614,0.758614,0.036355,2.323267,2.428797
75.998000,0.000000,0.076497,0.614163,0.614163,0.825474,0.825474,0.053664,2.341445,2.376010
76.498000,0.000000,0.112113,0.703459,0.703459,0.771457,0.771457,-0.056717,2.368277,2.330167
76.998000,0.000000,0.130794,0.688458,0.688458,0.773968,0.773968,-0.017688,2.339918,2.281301
77.498000,0.000000,0.068464,0.656697,0.656697,0.671179,0.671179,-0.150161,2.331074,2.231690
77.998000,0.000000,0.024536,0.630448,0.630448,0.578758,0.578758,-0.252753,2.255994,2.179152
78.498000,0.000000,0.016003,0.599620,0.599620,0.538350,0.538350,-0.258229,2.129617,2.117694
78.998000,0.000000,0.000000,0.567479,0.567479,0.541295,0.541295,-0.226234,2.000503,2.044793
79.498000,0.000000,0.016396,0.598528,0.598528,0.624172,0.624172,-0.146699,1.887386,1.961512
79.998000,0.000000,0.015343,0.669211,0.669211,0.624582,0.624582,-0.210690,1.814036,1.873893
80.498000,0.000000,0.049658,0.744940,0.744940,0.673627,0.673627,-0.192524,1.708691,1.783575
80.998000,0.000000,0.064236,0.712380,0.712380,0.655470,0.655470,-0.153917,1.612429,1.689349
81.498000,0.000000,0.057803,0.686159,0.686159,0.638429,0.638429,-0.143475,1.535471,1.596484
81.998000,0.000000,0.039775,0.668591,0.668591,0.703506,0.703506,-0.071684,1.463734,1.506573
82.498000,0.000000,0.038076,0.682082,0.682082,0.558470,0.558470,-0.228326,1.427891,1.418285
82.998000,0.000000,0.061424,0.742041,0.742041,0.586478,0.586478,-0.225513,1.313729,1.333157
83.498000,0.000000,0.055273,0.743905,0.743905,0.609559,0.609559,-0.199170,1.200972,1.258176
83.998000,0.000000,0.015141,0.741228,0.741228,0.642471,0.642471,-0.193754,1.101387,1.194189
84.498000,0.000000,0.006947,0.706648,0.706648,0.716641,0.716641,-0.083511,1.004510,1.137126
84.998000,0.000000,0.052893,0.733059,0.733059,0.768698,0.768698,-0.007744,0.962755,1.084113
85.498000,0.000000,0.097177,0.700810,0.700810,0.726870,0.726870,0.027349,0.958883,1.024471
85.998000,0.000000,0.085326,0.711935,0.711935,0.708423,0.708423,-0.015442,0.972557,0.966000
86.498000,0.000000,0.030943,0.676184,0.676184,0.679270,0.679270,-0.062455,0.964836,0.904052
86.998000,0.000000,0.000000,0.690195,0.690195,0.579278,0.579278,-0.204278,0.933609,0.848730
87.498000,0.000000,0.000000,0.623373,0.623373,0.501615,0.501615,-0.204905,0.831470,0.798935
87.998000,0.000000,0.000000,0.628320,0.628320,0.406173,0.406173,-0.295049,0.729018,0.749814
88.498000,0.000000,0.007006,0.631055,0.631055,0.615549,0.615549,-0.066650,0.581493,0.699801
88.998000,0.000000,0.022110,0.705700,0.705700,0.655195,0.655195,-0.083213,0.548168,0.640286
89.498000,0.000000,0.015671,0.698694,0.698694,0.663641,0.663641,-0.070039,0.506562,0.587203
89.998000,0.000000,0.004501,0.559350,0.559350,0.576434,0.576434,-0.025570,0.471542,0.540279
90.498000,0.000000,0.001572,0.596563,0.596563,0.478154,0.478154,-0.162713,0.458757,0.506803
90.998000,0.000000,0.090849,0.657184,0.657184,0.717301,0.717301,0.113226,0.377401,0.481060
91.498000,0.000000,0.124910,0.733008,0.733008,0.712194,0.712194,0.060695,0.434014,0.455863
91.998000,0.000000,0.127001,0.712423,0.712423,0.696563,0.696563,0.064704,0.464361,0.424874
92.498000,0.000000,0.035909,0.691404,0.691404,0.654909,0.654909,-0.050257,0.496713,0.394346
92.998000,0.000000,0.004389,0.751582,0.751582,0.510229,0.510229,-0.284122,0.471585,0.365072
93.498000,0.000000,0.000457,0.772592,0.772592,0.622601,0.622601,-0.182487,0.329524,0.333037
93.998000,0.000000,0.006995,0.711965,0.711965,0.654792,0.654792,-0.074007,0.238281,0.301195
94.498000,0.000000,0.000000,0.629170,0.629170,0.604359,0.604359,-0.044938,0.201277,0.266824
94.998000,0.000000,0.000000,0.652312,0.652312,0.589383,0.589383,-0.080810,0.178808,0.237203
95.498000,0.000000,0.000000,0.715462,0.715462,0.570462,0.570462,-0.158841,0.138403,0.215118
95.998000,0.000000,0.026642,0.658904,0.658904,0.700813,0.700813,0.062653,0.058983,0.200889
96.498000,0.000000,0.054509,0.644999,0.644999,0.755194,0.755194,0.155673,0.090309,0.200196
96.998000,0.000000,0.061088,0.615880,0.615880,0.787047,0.787047,0.215441,0.168145,0.202015
97.498000,0.000000,0.035892,0.615289,0.615289,0.713849,0.713849,0.106865,0.275866,0.205436
97.998000,0.000000,0.000195,0.586472,0.586472,0.605785,0.605785,-0.013422,0.329298,0.204604
98.498000,0.000000,0.000000,0.592342,0.592342,0.492364,0.492364,-0.132237,0.322587,0.224899
98.998000,0.000000,0.000000,0.602854,0.602854,0.586538,0.586538,-0.041962,0.256469,0.266193
99.498000,0.000000,0.000000,0.599919,0.599919,0.493479,0.493479,-0.129989,0.235488,0.316998
99.998000,0.000000,0.194521,0.686271,0.686271,0.850523,0.850523,0.341724,0.170493,0.359815
100.498000,0.000000,0.223764,0.746840,0.746840,0.818336,0.818336,0.261125,0.341355,0.396411
100.998000,0.000000,0.273471,0.765789,0.765789,0.792387,0.792387,0.252877,0.471918,0.425107
101.498000,0.000000,0.072927,0.770400,0.770400,0.753243,0.753243,-0.004066,0.598356,0.458719
101.998000,0.000000,0.061800,0.712658,0.712658,0.801481,0.801481,0.090992,0.596323,0.509221
102.498000,0.000000,0.010520,0.636130,0.636130,0.638673,0.638673,-0.051119,0.641819,0.567694
102.998000,0.000000,0.047343,0.643245,0.643245,0.742423,0.742423,0.084895,0.616259,0.634715
103.498000,0.000000,0.122360,0.647484,0.647484,0.796573,0.796573,0.205578,0.658707,0.676984
103.998000,0.000000,0.157655,0.703416,0.703416,0.739339,0.739339,0.117429,0.761496,0.700545
104.498000,0.000000,0.160443,0.732942,0.732942,0.695514,0.695514,0.040994,0.820210,0.709199
104.998000,0.000000,0.074544,0.754685,0.754685,0.610890,0.610890,-0.153322,0.840707,0.720024
105.498000,0.000000,0.065933,0.684322,0.684322,0.581747,0.581747,-0.113046,0.764046,0.722182
105.998000,0.000000,0.061048,0.649395,0.649395,0.613862,0.613862,-0.045236,0.707523,0.724554
106.498000,0.000000,0.098083,0.658136,0.658136,0.667862,0.667862,0.039318,0.684905,0.718195
106.998000,0.000000,0.068848,0.724602,0.724602,0.643893,0.643893,-0.082317,0.704564,0.695306
107.498000,0.000000,0.060407,0.757906,0.757906,0.716975,0.716975,-0.046864,0.663405,0.663561
107.998000,0.000000,0.015846,0.669640,0.669640,0.628079,0.628079,-0.089712,0.639973,0.631036
108.498000,0.000000,0.017657,0.623641,0.623641,0.540483,0.540483,-0.125012,0.595117,0.625275
108.998000,0.000000,0.011082,0.532158,0.532158,0.514629,0.514629,-0.059708,0.532611,0.643358
109.498000,0.000000,0.040817,0.528542,0.528542,0.563402,0.563402,0.025401,0.502757,0.680021
109.998000,0.000000,0.262896,0.607466,0.607466,0.778063,0.778063,0.381947,0.515458,0.715736
110.498000,0.000000,0.297071,0.688675,0.688675,0.826101,0.826101,0.363854,0.706432,0.759981
110.998000,0.000000,0.338617,0.752436,0.752436,0.828998,0.828998,0.326344,0.888359,0.810217
111.498000,0.000000,0.137055,0.664477,0.664477,0.652950,0.652950,0.020375,1.051531,0.881897
111.998000,0.000000,0.083182,0.572593,0.572593,0.683846,0.683846,0.088263,1.061718,0.977970
112.498000,0.000000,0.057973,0.551838,0.551838,0.677428,0.677428,0.072979,1.105850,1.093282
112.998000,0.000000,0.371390,0.644950,0.644950,0.726942,0.726942,0.339149,1.142339,1.206542
113.498000,0.000000,0.475232,0.722164,0.722164,0.740983,0.740983,0.362860,1.311914,1.295431
113.998000,0.000000,0.478747,0.735103,0.735103,0.730754,0.730754,0.325063,1.493344,1.358183
114.498000,0.000000,0.147024,0.678563,0.678563,0.681499,0.681499,-0.015627,1.655875,1.395642
114.998000,0.000000,0.056207,0.636069,0.636069,0.639191,0.639191,-0.105477,1.648061,1.424324
115.498000,0.000000,0.056728,0.620242,0.620242,0.564155,0.564155,-0.158892,1.595323,1.435254
115.998000,0.000000,0.070662,0.640515,0.640515,0.541920,0.541920,-0.179521,1.515877,1.436031
116.498000,0.000000,0.082678,0.661058,0.661058,0.565831,0.565831,-0.155161,1.426117,1.421691
116.998000,0.000000,0.037201,0.691934,0.691934,0.522818,0.522818,-0.266768,1.348536,1.388554
117.498000,0.000000,0.053021,0.642345,0.642345,0.580756,0.580756,-0.130083,1.215152,1.339022
117.998000,0.000000,0.121208,0.653212,0.653212,0.683832,0.683832,0.036816,1.150110,1.335668
118.498000,0.000000,0.226679,0.678020,0.678020,0.555107,0.555107,-0.013085,1.168518,1.388599
118.998000,0.000000,0.368556,0.740428,0.740428,0.485215,0.485215,-0.002854,1.161976,1.497463
119.498000,0.000000,1.000000,0.654640,0.654640,0.678644,0.678644,0.907949,1.160549,1.660291
119.998000,0.000000,1.000000,0.612869,0.612869,0.794540,0.794540,1.020218,1.614524,1.874492
120.498000,0.000000,1.000000,0.609858,0.609858,0.782088,0.782088,0.959767,2.124633,2.144529
120.998000,0.000000,1.000000,0.618546,0.618546,0.778751,0.778751,0.899754,2.604516,2.462293
121.498000,0.000000,1.000000,0.613693,0.613693,0.791439,0.791439,0.872307,3.054393,2.803059
121.998000,0.000000,1.000000,0.631420,0.631420,0.830427,0.830427,0.849953,3.490546,3.163640
122.498000,0.000000,1.000000,0.650076,0.650076,0.866095,0.866095,0.824467,3.915523,3.526423
122.998000,0.000000,0.818464,0.698706,0.698706,0.809857,0.809857,0.496839,4.327756,3.832000
123.498000,0.000000,0.806664,0.708916,0.708916,0.743082,0.743082,0.383213,4.576176,4.068559
123.998000,0.000000,0.500150,0.737293,0.737293,0.755112,0.755112,0.041191,4.767782,4.245082
124.498000,0.000000,0.287780,0.751387,0.751387,0.706277,0.706277,-0.236168,4.788378,4.366636
124.998000,0.000000,0.153452,0.790493,0.790493,0.743938,0.743938,-0.360133,4.670294,4.437837
125.498000,0.000000,0.256033,0.772508,0.772508,0.724541,0.724541,-0.240956,4.490228,4.444937
125.998000,0.000000,0.291300,0.764796,0.764796,0.710827,0.710827,-0.199644,4.369749,4.395299
126.498000,0.000000,0.285773,0.747412,0.747412,0.753886,0.753886,-0.134746,4.269927,4.308765
126.998000,0.000000,0.119209,0.740975,0.740975,0.609960,0.609960,-0.432062,4.202555,4.195135
127.498000,0.000000,0.180949,0.763209,0.763209,0.670615,0.670615,-0.310298,3.986524,4.065601
127.998000,0.000000,0.225101,0.758552,0.758552,0.675520,0.675520,-0.241069,3.831375,3.934176
128.498000,0.000000,0.289601,0.762636,0.762636,0.685397,0.685397,-0.158722,3.710840,3.850732
128.998000,0.000000,0.190608,0.765104,0.765104,0.660766,0.660766,-0.276877,3.631479,3.810200
129.498000,0.000000,0.130354,0.736000,0.736000,0.680959,0.680959,-0.273990,3.493040,3.812846
129.998000,0.000000,0.743944,0.688831,0.688831,0.879974,0.879974,0.599482,3.356045,3.816191
130.498000,0.000000,0.805130,0.654107,0.654107,0.831844,0.831844,0.617289,3.655786,3.834451
130.998000,0.000000,0.842498,0.622483,0.622483,0.840350,0.840350,0.663923,3.964430,3.865272
131.498000,0.000000,0.205054,0.585242,0.585242,0.689042,0.689042,-0.120785,4.296392,3.902002
131.998000,0.000000,0.140912,0.646034,0.646034,0.794965,0.794965,-0.133758,4.235999,3.938108
132.498000,0.000000,0.090423,0.559129,0.559129,0.826560,0.826560,-0.059057,4.169120,3.973922
132.998000,0.000000,0.071801,0.547501,0.547501,0.766752,0.766752,-0.122907,4.139592,3.997685
133.498000,0.000000,0.069268,0.546875,0.546875,0.714212,0.714212,-0.171208,4.078138,3.971781
133.998000,0.000000,0.042305,0.625550,0.625550,0.699794,0.699794,-0.282704,3.992534,3.894852
134.498000,0.000000,0.007612,0.659804,0.659804,0.522306,0.522306,-0.515004,3.851182,3.775175
134.998000,0.000000,0.018615,0.686965,0.686965,0.633836,0.633836,-0.393881,3.593680,3.649256
135.498000,0.000000,0.013263,0.655954,0.655954,0.579164,0.579164,-0.403200,3.396739,3.522323
135.998000,0.000000,0.023207,0.601978,0.601978,0.707264,0.707264,-0.191022,3.195139,3.385964
136.498000,0.000000,0.003109,0.558576,0.558576,0.619796,0.619796,-0.245634,3.099628,3.244812
136.998000,0.000000,0.015199,0.557118,0.557118,0.685553,0.685553,-0.154047,2.976811,3.099094
