time_s,E_in_raw,E_in_norm,S_entropy,S_entropy_norm,C_ent_alpha,C_ent_alpha_norm,dQCI_dt,QCI,QCI_smooth
135.498000,0.000000,0.577877,0.742821,0.742821,0.576408,0.576408,-0.149309,5.607726,5.592640
135.998000,0.000000,0.350243,0.765351,0.765351,0.548516,0.548516,-0.419899,5.533072,5.534362
136.498000,0.000000,0.443256,0.767115,0.767115,0.628543,0.628543,-0.227628,5.323122,5.445664
136.998000,0.000000,0.648838,0.752576,0.752576,0.636293,0.636293,0.011625,5.209308,5.338947
137.498000,0.000000,0.574637,0.752735,0.752735,0.605805,0.605805,-0.093806,5.215121,5.267236
137.998000,0.000000,0.422021,0.740666,0.740666,0.532041,0.532041,-0.303426,5.168218,5.225217
138.498000,0.000000,0.302654,0.731857,0.731857,0.518394,0.518394,-0.412460,5.016505,5.224040
138.998000,0.000000,0.981803,0.672332,0.672332,0.671549,0.671549,0.499992,4.810275,5.246539
139.498000,0.000000,1.000000,0.697616,0.697616,0.700197,0.700197,0.496554,5.060271,5.295116
139.998000,0.000000,1.000000,0.675431,0.675431,0.781103,0.781103,0.574817,5.308548,5.329426
140.498000,0.000000,0.795801,0.713926,0.713926,0.801938,0.801938,0.324218,5.595956,5.354305
140.998000,0.000000,0.548958,0.711674,0.711674,0.840184,0.840184,0.101662,5.758065,5.391954
141.498000,0.000000,0.133803,0.741632,0.741632,0.675727,0.675727,-0.512992,5.808896,5.453629
141.998000,0.000000,0.360353,0.743267,0.743267,0.761187,0.761187,-0.176967,5.552400,5.538136
142.498000,0.000000,0.663199,0.726537,0.726537,0.771315,0.771315,0.161585,5.463916,5.591215
142.998000,0.000000,0.795970,0.684119,0.684119,0.619709,0.619709,0.177090,5.544709,5.604857
143.498000,0.000000,0.684207,0.663583,0.663583,0.586888,0.586888,0.044186,5.633254,5.572150
143.998000,0.000000,0.567454,0.654558,0.654558,0.524061,0.524061,-0.128578,5.655347,5.500708
144.498000,0.000000,0.419580,0.703891,0.703891,0.551233,0.551233,-0.292183,5.591058,5.406473
144.998000,0.000000,0.340540,0.736681,0.736681,0.588486,0.588486,-0.352152,5.444966,5.317045
145.498000,0.000000,0.189856,0.741984,0.741984,0.628516,0.628516,-0.450501,5.268890,5.211983
145.998000,0.000000,0.199742,0.696244,0.696244,0.646696,0.646696,-0.354170,5.043640,5.073626
146.498000,0.000000,0.159169,0.685100,0.685100,0.595705,0.595705,-0.416883,4.866555,4.901677
146.998000,0.000000,0.104602,0.743207,0.743207,0.614781,0.614781,-0.489636,4.658114,4.714563
147.498000,0.000000,0.069980,0.776031,0.776031,0.643067,0.643067,-0.504314,4.413296,4.528097
147.998000,0.000000,0.075416,0.752620,0.752620,0.598567,0.598567,-0.494751,4.161139,4.355227
148.498000,0.000000,0.293957,0.723433,0.723433,0.561748,0.561748,-0.259105,3.913763,4.194238
148.998000,0.000000,0.448356,0.722263,0.722263,0.536706,0.536706,-0.115622,3.784211,4.045983
149.498000,0.000000,0.578131,0.727133,0.727133,0.501375,0.501375,-0.020266,3.726400,3.910977
149.998000,0.000000,0.502253,0.708913,0.708913,0.463745,0.463745,-0.114541,3.716266,3.805699
150.498000,0.000000,0.433286,0.718584,0.718584,0.455392,0.455392,-0.195804,3.658996,3.731357
150.998000,0.000000,0.456377,0.722683,0.722683,0.533204,0.533204,-0.089211,3.561094,3.689756
151.498000,0.000000,0.583976,0.743259,0.743259,0.688631,0.688631,0.177699,3.516488,3.659933
151.998000,0.000000,0.521563,0.740811,0.740811,0.708851,0.708851,0.129070,3.605338,3.634504
152.498000,0.000000,0.459977,0.745445,0.745445,0.802981,0.802981,0.150526,3.669872,3.600188
152.998000,0.000000,0.222125,0.751453,0.751453,0.644642,0.644642,-0.259200,3.745135,3.553716
153.498000,0.000000,0.299470,0.761414,0.761414,0.652267,0.652267,-0.171230,3.615535,3.496713
153.998000,0.000000,0.233771,0.763236,0.763236,0.589086,0.589086,-0.293371,3.529920,3.433362
154.498000,0.000000,0.225168,0.720384,0.720384,0.570163,0.570163,-0.263376,3.383235,3.363189
154.998000,0.000000,0.153821,0.697183,0.697183,0.543349,0.543349,-0.325167,3.251547,3.276281
155.498000,0.000000,0.125364,0.690900,0.690900,0.551671,0.551671,-0.322761,3.088963,3.182373
155.998000,0.000000,0.256020,0.715963,0.715963,0.527053,0.527053,-0.225649,2.927583,3.076884
156.498000,0.000000,0.334942,0.712393,0.712393,0.501933,0.501933,-0.156993,2.814758,2.989131
156.998000,0.000000,0.463970,0.714868,0.714868,0.513591,0.513591,-0.010933,2.736261,2.908869
157.498000,0.000000,0.371197,0.749080,0.749080,0.569866,0.569866,-0.081096,2.730795,2.847862
157.998000,0.000000,0.425406,0.745308,0.745308,0.684434,0.684434,0.095507,2.690247,2.807895
158.498000,0.000000,0.313045,0.754298,0.754298,0.693654,0.693654,-0.021398,2.738000,2.788585
158.998000,0.000000,0.357763,0.723101,0.723101,0.729803,0.729803,0.091734,2.727301,2.785795
159.498000,0.000000,0.406874,0.691709,0.691709,0.719560,0.719560,0.157408,2.773168,2.778732
159.998000,0.000000,0.375190,0.707685,0.707685,0.705675,0.705675,0.087993,2.851872,2.768962
160.498000,0.000000,0.272189,0.718178,0.718178,0.743193,0.743193,0.007618,2.895869,2.754448
160.998000,0.000000,0.065030,0.758989,0.758989,0.672835,0.672835,-0.311092,2.899678,2.734866
161.498000,0.000000,0.157785,0.765030,0.765030,0.670512,0.670512,-0.211146,2.744131,2.704269
161.998000,0.000000,0.254040,0.733013,0.733013,0.637030,0.637030,-0.105798,2.638558,2.657151
162.498000,0.000000,0.232685,0.718596,0.718596,0.562012,0.562012,-0.182465,2.585659,2.586474
162.998000,0.000000,0.209657,0.754314,0.754314,0.669293,0.669293,-0.124807,2.494427,2.493101
163.498000,0.000000,0.063182,0.733277,0.733277,0.561502,0.561502,-0.351795,2.432023,2.384531
163.998000,0.000000,0.018509,0.747780,0.747780,0.575433,0.575433,-0.379451,2.256126,2.268732
164.498000,0.000000,0.032545,0.667931,0.667931,0.545508,0.545508,-0.296519,2.066400,2.154561
164.998000,0.000000,0.145125,0.690777,0.690777,0.521510,0.521510,-0.215956,1.918141,2.046961
165.498000,0.000000,0.209467,0.700183,0.700183,0.534798,0.534798,-0.136934,1.810163,1.942769
165.998000,0.000000,0.156889,0.727510,0.727510,0.466238,0.466238,-0.278553,1.741696,1.852903
166.498000,0.000000,0.250538,0.734746,0.734746,0.564724,0.564724,-0.079725,1.602419,1.770450
166.998000,0.000000,0.285083,0.742375,0.742375,0.575921,0.575921,-0.037626,1.562557,1.709793
167.498000,0.000000,0.324151,0.732677,0.732677,0.666933,0.666933,0.104033,1.543744,1.671196
167.998000,0.000000,0.281074,0.715875,0.715875,0.617853,0.617853,0.023476,1.595760,1.641989
168.498000,0.000000,0.281011,0.702724,0.702724,0.666581,0.666581,0.084118,1.607498,1.627779
168.998000,0.000000,0.315438,0.696725,0.696725,0.607984,0.607984,0.061742,1.649558,1.629605
169.498000,0.000000,0.234563,0.748524,0.748524,0.573276,0.573276,-0.108728,1.680428,1.676758
169.998000,0.000000,0.418463,0.706416,0.706416,0.534563,0.534563,0.084003,1.626064,1.745941
170.498000,0.000000,0.509199,0.699274,0.699274,0.540665,0.540665,0.183783,1.668066,1.845745
170.998000,0.000000,0.848819,0.699995,0.699995,0.655152,0.655152,0.627981,1.759958,1.955674
171.498000,0.000000,0.674228,0.728482,0.728482,0.622531,0.622531,0.360883,2.073948,2.092881
171.998000,0.000000,0.810618,0.703595,0.703595,0.693193,0.693193,0.574777,2.254390,2.235506
172.498000,0.000000,0.577515,0.698992,0.698992,0.682200,0.682200,0.306544,2.541778,2.382203
172.998000,0.000000,0.806830,0.678388,0.678388,0.710099,0.710099,0.569036,2.695050,2.525581
173.498000,0.000000,0.469254,0.730005,0.730005,0.751195,0.751195,0.192487,2.979568,2.659000
173.998000,0.000000,0.433537,0.733265,0.733265,0.750472,0.750472,0.143163,3.075812,2.782998
174.498000,0.000000,0.200638,0.739117,0.739117,0.678128,0.678128,-0.175090,3.147393,2.871155
174.998000,0.000000,0.235099,0.709988,0.709988,0.665677,0.665677,-0.115197,3.059848,2.942034
175.498000,0.000000,0.327714,0.699235,0.699235,0.667124,0.667124,-0.004623,3.002250,2.983623
175.998000,0.000000,0.276628,0.720267,0.720267,0.654794,0.654794,-0.088839,2.999938,3.015596
176.498000,0.000000,0.421496,0.744387,0.744387,0.633770,0.633770,0.015327,2.955519,3.036033
176.998000,0.000000,0.525545,0.744953,0.744953,0.504692,0.504692,-0.011034,2.963182,3.058321
177.498000,0.000000,0.644742,0.745027,0.745027,0.510287,0.510287,0.114236,2.957665,3.087348
177.998000,0.000000,0.820569,0.705001,0.705001,0.524217,0.524217,0.338307,3.014783,3.117832
178.498000,0.000000,0.561480,0.695564,0.695564,0.682002,0.682002,0.229524,3.183936,3.143497
178.998000,0.000000,0.536963,0.666552,0.666552,0.737390,0.737390,0.277931,3.298698,3.163074
179.498000,0.000000,0.172872,0.687806,0.687806,0.712743,0.712743,-0.145958,3.437664,3.204618
179.998000,0.000000,0.060683,0.664244,0.664244,0.728451,0.728451,-0.211578,3.364685,3.236108
180.498000,0.000000,0.000000,0.651374,0.651374,0.850894,0.850894,-0.126370,3.258896,3.251442
180.998000,0.000000,0.000000,0.268942,0.268942,0.939013,0.939013,0.350499,3.195711,3.231957
181.498000,0.000000,0.000000,0.661110,0.661110,0.812450,0.812450,-0.185757,3.370960,3.171978
181.998000,0.000000,0.000000,0.753809,0.753809,0.747464,0.747464,-0.334153,3.278082,3.077459
182.498000,0.000000,0.000000,0.804210,0.804210,0.533159,0.533159,-0.582152,3.111005,2.949317
182.998000,0.000000,0.029076,0.792842,0.792842,0.574194,0.574194,-0.471565,2.819930,2.804269
183.498000,0.000000,0.022105,0.762847,0.762847,0.537893,0.537893,-0.461264,2.584147,2.652578
183.998000,0.000000,0.026289,0.750812,0.750812,0.565322,0.565322,-0.394553,2.353515,2.504517
184.498000,0.000000,0.000000,0.785112,0.785112,0.516675,0.516675,-0.484061,2.156239,2.349286
184.998000,0.000000,0.000000,0.704112,0.704112,0.551078,0.551078,-0.344455,1.914208,2.211278
185.498000,0.000000,0.134266,0.668409,0.668409,0.654588,0.654588,-0.053753,1.741981,2.096248
185.998000,0.000000,0.287842,0.644768,0.644768,0.735528,0.735528,0.207092,1.715104,2.005550
186.498000,0.000000,0.409816,0.730046,0.730046,0.660793,0.660793,0.158699,1.818650,1.929680
186.998000,0.000000,0.379537,0.772324,0.772324,0.707997,0.707997,0.125410,1.898000,1.866970
187.498000,0.000000,0.301628,0.763397,0.763397,0.562333,0.562333,-0.095506,1.960705,1.824654
187.998000,0.000000,0.246543,0.736500,0.736500,0.506242,0.506242,-0.175010,1.912952,1.815854
188.498000,0.000000,0.232815,0.740850,0.740850,0.492522,0.492522,-0.198057,1.825446,1.828114
188.998000,0.000000,0.351970,0.747118,0.747118,0.581111,0.581111,0.013321,1.726418,1.839520
189.498000,0.000000,0.421394,0.751564,0.751564,0.689742,0.689742,0.186263,1.733078,1.836689
189.998000,0.000000,0.354442,0.755579,0.755579,0.660503,0.660503,0.076745,1.826210,1.836006
190.498000,0.000000,0.235513,0.751608,0.751608,0.631713,0.631713,-0.070839,1.864582,1.836610
190.998000,0.000000,0.214329,0.772721,0.772721,0.663647,0.663647,-0.077661,1.829163,1.845338
191.498000,0.000000,0.410102,0.748327,0.748327,0.718952,0.718952,0.201694,1.790332,1.857796
191.998000,0.000000,0.362427,0.732513,0.732513,0.710329,0.710329,0.151125,1.891179,1.876148
192.498000,0.000000,0.307521,0.744413,0.744413,0.700538,0.700538,0.066972,1.966742,1.914754
192.998000,0.000000,0.144882,0.727513,0.727513,0.682256,0.682256,-0.100398,2.000227,1.963313
193.498000,0.000000,0.128737,0.735004,0.735004,0.721087,0.721087,-0.080184,1.950029,2.028154
193.998000,0.000000,0.477094,0.705351,0.705351,0.837664,0.837664,0.418413,1.909937,2.085729
194.498000,0.000000,0.473175,0.737521,0.737521,0.861572,0.861572,0.385311,2.119144,2.137045
194.998000,0.000000,0.559711,0.730455,0.730455,0.804312,0.804312,0.402387,2.311799,2.160236
195.498000,0.000000,0.168786,0.772519,0.772519,0.638873,0.638873,-0.216159,2.512993,2.168854
195.998000,0.000000,0.126196,0.762117,0.762117,0.673559,0.673559,-0.202853,2.404913,2.162976
196.498000,0.000000,0.034423,0.774841,0.774841,0.609972,0.609972,-0.360795,2.303487,2.155152
196.998000,0.000000,0.118896,0.768731,0.768731,0.721812,0.721812,-0.140331,2.123089,2.138932
197.498000,0.000000,0.125826,0.772608,0.772608,0.629122,0.629122,-0.222953,2.052924,2.093393
197.998000,0.000000,0.218362,0.765978,0.765978,0.602435,0.602435,-0.139326,1.941447,2.024164
198.498000,0.000000,0.208887,0.778811,0.778811,0.509007,0.509007,-0.248095,1.871784,1.942134
198.998000,0.000000,0.276195,0.771859,0.771859,0.502477,0.502477,-0.167960,1.747737,1.897343
199.498000,0.000000,0.281781,0.760563,0.760563,0.556671,0.556671,-0.088487,1.663757,1.883219
199.998000,0.000000,0.384238,0.773180,0.773180,0.697245,0.697245,0.146352,1.619514,1.897074
200.498000,0.000000,0.635011,0.755948,0.755948,0.818834,0.818834,0.528629,1.692689,1.926072
200.998000,0.000000,0.606978,0.723570,0.723570,0.722777,0.722777,0.410485,1.957004,1.971668
201.498000,0.000000,0.466032,0.709697,0.709697,0.658676,0.658676,0.198785,2.162247,2.032106
201.998000,0.000000,0.428021,0.714793,0.714793,0.675453,0.675453,0.162517,2.261639,2.095722
202.498000,0.000000,0.415340,0.753739,0.753739,0.681709,0.681709,0.109020,2.342898,2.174473
202.998000,0.000000,0.445320,0.732342,0.732342,0.684282,0.684282,0.157519,2.397408,2.264432
203.498000,0.000000,0.276738,0.747002,0.747002,0.533333,0.533333,-0.184547,2.476167,2.354662
203.998000,0.000000,0.435002,0.723429,0.723429,0.661573,0.661573,0.134756,2.383894,2.417892
204.498000,0.000000,0.401301,0.729905,0.729905,0.709392,0.709392,0.135660,2.451272,2.463869
204.998000,0.000000,0.444449,0.726122,0.726122,0.685354,0.685354,0.151771,2.519102,2.499828
205.498000,0.000000,0.382756,0.756890,0.756890,0.622277,0.622277,-0.011355,2.594988,2.521272
205.998000,0.000000,0.417180,0.750127,0.750127,0.657284,0.657284,0.065405,2.589310,2.527949
206.498000,0.000000,0.308726,0.745985,0.745985,0.697891,0.697891,-0.001570,2.622013,2.514964
206.998000,0.000000,0.207393,0.739367,0.739367,0.666312,0.666312,-0.127784,2.621228,2.496616
207.498000,0.000000,0.160139,0.785101,0.785101,0.694383,0.694383,-0.186313,2.557336,2.464569
207.998000,0.000000,0.131177,0.794733,0.794733,0.674262,0.674262,-0.235712,2.464179,2.419678
208.498000,0.000000,0.076446,0.788462,0.788462,0.654828,0.654828,-0.291821,2.346323,2.356525
208.998000,0.000000,0.021694,0.712820,0.712820,0.771935,0.771935,-0.139232,2.200413,2.280549
209.498000,0.000000,0.000000,0.705918,0.705918,0.797797,0.797797,-0.121200,2.130797,2.186147
209.998000,0.000000,0.008323,0.697072,0.697072,0.682290,0.682290,-0.213477,2.070197,2.080390
210.498000,0.000000,0.021839,0.720402,0.720402,0.627087,0.627087,-0.267823,1.963458,1.971732
210.998000,0.000000,0.096307,0.717523,0.717523,0.501061,0.501061,-0.303110,1.829547,1.868756
211.498000,0.000000,0.084174,0.731360,0.731360,0.586318,0.586318,-0.228667,1.677992,1.771916
211.998000,0.000000,0.075360,0.761526,0.761526,0.656719,0.656719,-0.185813,1.563658,1.678924
212.498000,0.000000,0.002185,0.681919,0.681919,0.754153,0.754153,-0.072656,1.470752,1.575869
212.998000,0.000000,0.000000,0.676780,0.676780,0.707228,0.707228,-0.112995,1.434424,1.469364
213.498000,0.000000,0.000000,0.679116,0.679116,0.602032,0.602032,-0.214877,1.377926,1.364497
213.998000,0.000000,0.000000,0.765946,0.765946,0.552515,0.552515,-0.340480,1.270488,1.266919
214.498000,0.000000,0.045270,0.741656,0.741656,0.616207,0.616207,-0.190204,1.100248,1.177710
214.998000,0.000000,0.048641,0.731899,0.731899,0.603050,0.603050,-0.180722,1.005146,1.094067
215.498000,0.000000,0.000000,0.707332,0.707332,0.676792,0.676792,-0.122019,0.914785,1.013096
215.998000,0.000000,0.000000,0.700025,0.700025,0.649647,0.649647,-0.135755,0.853776,0.928663
216.498000,0.000000,0.000000,0.573523,0.573523,0.534774,0.534774,-0.117339,0.785898,0.839273
216.998000,0.000000,0.000000,0.569143,0.569143,0.509489,0.509489,-0.132376,0.727229,0.745312
217.498000,0.000000,0.000000,0.600058,0.600058,0.524265,0.524265,-0.141897,0.661040,0.660216
217.998000,0.000000,0.000000,0.718002,0.718002,0.564881,0.564881,-0.212130,0.590092,0.581909
218.498000,0.000000,0.000000,0.802144,0.802144,0.544257,0.544257,-0.306289,0.484027,0.510957
218.998000,0.000000,0.000000,0.775899,0.775899,0.645798,0.645798,-0.163189,0.330882,0.440725
219.498000,0.000000,0.022188,0.729065,0.729065,0.677380,0.677380,-0.054425,0.249288,0.385291
219.998000,0.000000,0.085614,0.724642,0.724642,0.627612,0.627612,-0.033624,0.222075,0.370468
220.498000,0.000000,0.086240,0.753992,0.753992,0.580657,0.580657,-0.107621,0.205263,0.398027
220.998000,0.000000,0.347193,0.745670,0.745670,0.573850,0.573850,0.160227,0.151453,0.463478
221.498000,0.000000,0.846304,0.726477,0.726477,0.598181,0.598181,0.694851,0.231566,0.555128
221.998000,0.000000,0.896573,0.717952,0.717952,0.594553,0.594553,0.715274,0.578992,0.679985
222.498000,0.000000,0.757815,0.700898,0.700898,0.652699,0.652699,0.615953,0.936629,0.833418
222.998000,0.000000,0.462010,0.748144,0.748144,0.722438,0.722438,0.311843,1.244605,0.995871
223.498000,0.000000,0.513745,0.720960,0.720960,0.705125,0.705125,0.357857,1.400527,1.156615
223.998000,0.000000,0.578187,0.718567,0.718567,0.706644,0.706644,0.408319,1.579455,1.325807
224.498000,0.000000,0.347124,0.696015,0.696015,0.653228,0.653228,0.125976,1.783615,1.529720
224.998000,0.000000,0.264394,0.690520,0.690520,0.542986,0.542986,-0.067801,1.846603,1.742598
225.498000,0.000000,0.350648,0.721407,0.721407,0.613376,0.613376,0.061347,1.812702,1.954910
225.998000,0.000000,0.978090,0.677698,0.677698,0.738589,0.738589,0.854643,1.843376,2.155526
226.498000,0.000000,1.000000,0.668311,0.668311,0.769525,0.769525,0.874144,2.270697,2.367585
226.998000,0.000000,1.000000,0.664998,0.664998,0.639735,0.639735,0.703959,2.707770,2.591817
227.498000,0.000000,0.694608,0.701913,0.701913,0.695304,0.695304,0.382025,3.059749,2.804974
227.998000,0.000000,0.836192,0.687521,0.687521,0.717129,0.717129,0.540724,3.250762,3.000057
228.498000,0.000000,0.958909,0.693916,0.693916,0.688426,0.688426,0.601306,3.521124,3.183773
228.998000,0.000000,0.685500,0.709408,0.709408,0.592900,0.592900,0.186814,3.821777,3.358355
229.498000,0.000000,0.359853,0.742957,0.742957,0.539114,0.539114,-0.235508,3.915184,3.498890
229.998000,0.000000,0.269621,0.754566,0.754566,0.569544,0.569544,-0.295143,3.797430,3.592430
230.498000,0.000000,0.312445,0.746278,0.746278,0.677496,0.677496,-0.121324,3.649858,3.643737
230.998000,0.000000,0.520946,0.729750,0.729750,0.741441,0.741441,0.173717,3.589196,3.665411
231.498000,0.000000,0.334316,0.729567,0.729567,0.697071,0.697071,-0.065785,3.676055,3.655396
231.998000,0.000000,0.289466,0.716760,0.716760,0.650941,0.650941,-0.140669,3.643162,3.606413
232.498000,0.000000,0.196857,0.639235,0.639235,0.589011,0.589011,-0.210649,3.572827,3.530932
232.998000,0.000000,0.220246,0.664117,0.664117,0.697553,0.697553,-0.093068,3.467503,3.447112
233.498000,0.000000,0.177726,0.652436,0.652436,0.638761,0.638761,-0.178046,3.420969,3.372487
233.998000,0.000000,0.036377,0.693528,0.693528,0.647194,0.647194,-0.343151,3.331946,3.303887
234.498000,0.000000,0.003521,0.687254,0.687254,0.597506,0.597506,-0.402264,3.160370,3.231390
234.998000,0.000000,0.216722,0.740815,0.740815,0.708737,0.708737,-0.111280,2.959238,3.185098
235.498000,0.000000,0.311900,0.749879,0.749879,0.727540,0.727540,-0.000798,2.903598,3.171645
235.998000,0.000000,0.416627,0.734354,0.734354,0.703828,0.703828,0.095780,2.903199,3.189707
236.498000,0.000000,0.724263,0.685686,0.685686,0.714834,0.714834,0.458302,2.951089,3.198322
236.998000,0.000000,0.783880,0.702270,0.702270,0.752521,0.752521,0.516107,3.180240,3.210139
237.498000,0.000000,0.733982,0.721895,0.721895,0.751399,0.751399,0.419657,3.438294,3.236749
237.998000,0.000000,0.312756,0.803463,0.803463,0.573518,0.573518,-0.282001,3.648122,3.288590
238.498000,0.000000,0.390996,0.775284,0.775284,0.620988,0.620988,-0.114013,3.507121,3.342072
238.998000,0.000000,0.416905,0.756652,0.756652,0.637469,0.637469,-0.047289,3.450115,3.401454
239.498000,0.000000,0.452326,0.735127,0.735127,0.727813,0.727813,0.102365,3.426470,3.465435
239.998000,0.000000,0.279059,0.709991,0.709991,0.700229,0.700229,-0.078468,3.477653,3.521297
240.498000,0.000000,0.450816,0.704854,0.704854,0.715077,0.715077,0.117198,3.438419,3.552858
240.998000,0.000000,0.509704,0.695882,0.695882,0.723639,0.723639,0.187759,3.497018,3.559739
241.498000,0.000000,0.541814,0.693968,0.693968,0.807175,0.807175,0.295931,3.590897,3.209026
241.998000,0.000000,0.210989,0.704836,0.704836,0.897806,0.897806,0.030072,3.738863,2.864015
242.498000,0.000000,0.000000,0.681889,0.681889,0.983342,0.983342,-0.073937,3.753899,2.521368
242.998000,0.000000,0.000000,0.266598,0.266598,0.998688,0.998688,0.360396,3.716930,2.173603
