time_s,E_lag0.00,E_lag0.50,E_lag1.00,S_lag0.00,S_lag0.50,S_lag1.00,C_lag0.00,C_lag0.50,C_lag1.00,y,xhat_QCI,split
41.498000,-1.435101,-0.671462,-2.357037,-0.783381,-0.693535,-0.776852,0.012001,-0.003685,-0.213747,0.436560,0.434052,train
41.998000,-0.420876,-0.047584,-1.495325,-1.435101,-0.671462,-2.357037,-0.783381,-0.693535,-0.776852,0.845834,0.843563,train
42.498000,0.187222,1.080232,-1.186525,-0.420876,-0.047584,-1.495325,-1.435101,-0.671462,-2.357037,0.902889,0.902168,train
42.998000,0.679975,0.366469,0.280216,0.187222,1.080232,-1.186525,-0.420876,-0.047584,-1.495325,0.593854,0.594002,train
43.498000,0.651900,0.539478,0.903703,0.679975,0.366469,0.280216,0.187222,1.080232,-1.186525,0.644529,0.643742,train
43.998000,1.164845,-1.266697,1.023966,0.651900,0.539478,0.903703,0.679975,0.366469,0.280216,0.727523,0.726679,train
44.498000,1.187281,-1.138642,0.442847,1.164845,-1.266697,1.023966,0.651900,0.539478,0.903703,0.998558,0.997006,train
44.998000,1.183623,-1.232041,1.207359,1.187281,-1.138642,0.442847,1.164845,-1.266697,1.023966,1.064645,1.063872,train
45.498000,0.047020,0.407145,0.428285,1.183623,-1.232041,1.207359,1.187281,-1.138642,0.442847,0.736256,0.736564,train
45.998000,-1.062600,-0.268492,-0.268277,0.047020,0.407145,0.428285,1.183623,-1.232041,1.207359,-0.318469,-0.315496,train
46.498000,-0.540643,-0.232820,-0.729676,-1.062600,-0.268492,-0.268277,0.047020,0.407145,0.428285,0.285246,0.282403,train
46.998000,0.685379,-0.126348,-0.494970,-0.540643,-0.232820,-0.729676,-1.062600,-0.268492,-0.268277,0.229766,0.230104,train
47.498000,0.754295,0.492495,-0.102724,0.685379,-0.126348,-0.494970,-0.540643,-0.232820,-0.729676,0.216891,0.217125,train
47.998000,0.887711,0.129641,1.168510,0.754295,0.492495,-0.102724,0.685379,-0.126348,-0.494970,-0.382405,-0.380200,train
48.498000,0.348185,0.778398,0.698854,0.887711,0.129641,1.168510,0.754295,0.492495,-0.102724,-0.141241,-0.141875,train
48.998000,0.310313,0.505241,0.576290,0.348185,0.778398,0.698854,0.887711,0.129641,1.168510,-0.821928,-0.819170,train
49.498000,-0.226761,0.338961,-1.247442,0.310313,0.505241,0.576290,0.348185,0.778398,0.698854,-0.244367,-0.245830,train
49.998000,-0.323854,1.119358,0.193531,-0.226761,0.338961,-1.247442,0.310313,0.505241,0.576290,-0.702089,-0.699924,train
50.498000,-0.424573,1.280594,-0.715699,-0.323854,1.119358,0.193531,-0.226761,0.338961,-1.247442,-1.168857,-1.165876,train
50.998000,-0.181978,0.896576,-0.509603,-0.424573,1.280594,-0.715699,-0.323854,1.119358,0.193531,-1.988361,-1.984233,train
51.498000,0.155869,-1.128861,-0.404137,-0.181978,0.896576,-0.509603,-0.424573,1.280594,-0.715699,-0.293697,-0.298307,train
51.998000,0.482936,-0.803427,0.263959,0.155869,-1.128861,-0.404137,-0.181978,0.896576,-0.509603,0.159534,0.158315,train
52.498000,0.187799,-0.157247,-0.228368,0.482936,-0.803427,0.263959,0.155869,-1.128861,-0.404137,0.653499,0.651844,train
52.998000,-0.166741,0.925582,-1.380582,0.187799,-0.157247,-0.228368,0.482936,-0.803427,0.263959,0.372198,0.372258,train
53.498000,-0.822493,0.911653,-1.972777,-0.166741,0.925582,-1.380582,0.187799,-0.157247,-0.228368,0.524553,0.523312,train
53.998000,-0.768318,1.157787,-0.845997,-0.822493,0.911653,-1.972777,-0.166741,0.925582,-1.380582,0.237763,0.238201,train
54.498000,-0.067642,1.278105,-2.311362,-0.768318,1.157787,-0.845997,-0.822493,0.911653,-1.972777,0.105327,0.105859,train
54.998000,0.142716,0.930516,-0.696368,-0.067642,1.278105,-2.311362,-0.768318,1.157787,-0.845997,0.671441,0.669145,train
55.498000,0.066968,0.224414,-0.652337,0.142716,0.930516,-0.696368,-0.067642,1.278105,-2.311362,0.889565,0.888540,train
55.998000,-0.438962,-0.651640,-0.056266,0.066968,0.224414,-0.652337,0.142716,0.930516,-0.696368,0.852475,0.851766,train
56.498000,-0.509407,-1.088127,-1.538578,-0.438962,-0.651640,-0.056266,0.066968,0.224414,-0.652337,0.532280,0.532850,train
56.998000,-0.840098,-0.372078,-1.475700,-0.509407,-1.088127,-1.538578,-0.438962,-0.651640,-0.056266,0.406919,0.406890,train
57.498000,-0.412593,1.164245,-2.232400,-0.840098,-0.372078,-1.475700,-0.509407,-1.088127,-1.538578,0.962676,0.959964,train
57.998000,-0.245753,1.448900,-1.881831,-0.412593,1.164245,-2.232400,-0.840098,-0.372078,-1.475700,0.294266,0.295792,train
58.498000,0.080309,1.182877,-2.461420,-0.245753,1.448900,-1.881831,-0.412593,1.164245,-2.232400,0.246611,0.246375,train
58.998000,0.222438,0.854377,-1.312844,0.080309,1.182877,-2.461420,-0.245753,1.448900,-1.881831,-1.345292,-1.338797,train
59.498000,0.750393,0.338773,-0.510851,0.222438,0.854377,-1.312844,0.080309,1.182877,-2.461420,-0.680286,-0.681249,train
59.998000,0.826330,0.215508,-0.769085,0.750393,0.338773,-0.510851,0.222438,0.854377,-1.312844,-0.716255,-0.715174,train
60.498000,0.750765,0.129668,-0.498809,0.826330,0.215508,-0.769085,0.750393,0.338773,-0.510851,-0.693597,-0.692811,train
60.998000,0.538429,0.400083,-0.917128,0.750765,0.129668,-0.498809,0.826330,0.215508,-0.769085,-0.604742,-0.604247,train
61.498000,0.139335,0.697770,-0.885829,0.538429,0.400083,-0.917128,0.750765,0.129668,-0.498809,0.222830,0.220033,train
61.998000,-0.127553,0.998445,-0.479607,0.139335,0.697770,-0.885829,0.538429,0.400083,-0.917128,0.257811,0.257428,train
62.498000,-0.312775,-0.219334,-1.684023,-0.127553,0.998445,-0.479607,0.139335,0.697770,-0.885829,0.566103,0.564558,train
62.998000,0.200584,-0.084845,0.196764,-0.312775,-0.219334,-1.684023,-0.127553,0.998445,-0.479607,0.298912,0.299417,train
63.498000,0.102030,0.532223,0.319980,0.200584,-0.084845,0.196764,-0.312775,-0.219334,-1.684023,0.315571,0.315928,train
63.998000,-0.551334,1.806819,-0.266302,0.102030,0.532223,0.319980,0.200584,-0.084845,0.196764,-0.139844,-0.138714,train
64.498000,-1.582658,0.677371,-1.917455,-0.551334,1.806819,-0.266302,0.102030,0.532223,0.319980,-1.252697,-1.248343,train
64.998000,-0.724922,0.266976,-1.202985,-1.582658,0.677371,-1.917455,-0.551334,1.806819,-0.266302,0.195122,0.190025,train
65.498000,-0.550572,-0.004468,-1.191547,-0.724922,0.266976,-1.202985,-1.582658,0.677371,-1.917455,0.069958,0.071220,train
65.998000,-0.153008,0.740645,-0.310592,-0.550572,-0.004468,-1.191547,-0.724922,0.266976,-1.202985,0.753701,0.750815,train
66.498000,-0.303882,0.960205,-0.700245,-0.153008,0.740645,-0.310592,-0.550572,-0.004468,-1.191547,0.096714,0.098820,train
66.998000,-0.685492,0.157683,-0.307060,-0.303882,0.960205,-0.700245,-0.153008,0.740645,-0.310592,-0.212576,-0.211738,train
67.498000,-0.681225,-1.054444,-0.476128,-0.685492,0.157683,-0.307060,-0.303882,0.960205,-0.700245,-0.275821,-0.275345,train
67.998000,-1.486928,-1.341877,-1.823530,-0.681225,-1.054444,-0.476128,-0.685492,0.157683,-0.307060,0.613237,0.610003,train
68.498000,-0.158914,-0.225872,-0.797734,-1.486928,-1.341877,-1.823530,-0.681225,-1.054444,-0.476128,0.851565,0.849770,train
68.998000,0.208308,0.097581,-0.746686,-0.158914,-0.225872,-0.797734,-1.486928,-1.341877,-1.823530,0.921939,0.921204,train
69.498000,0.928335,-0.421676,1.022167,0.208308,0.097581,-0.746686,-0.158914,-0.225872,-0.797734,0.671282,0.670883,train
69.998000,0.736845,0.331984,0.446878,0.928335,-0.421676,1.022167,0.208308,0.097581,-0.746686,0.778488,0.777599,train
70.498000,0.187932,0.046233,0.434895,0.736845,0.331984,0.446878,0.928335,-0.421676,1.022167,0.326090,0.326992,train
70.998000,-0.326389,0.242256,-0.648105,0.187932,0.046233,0.434895,0.736845,0.331984,0.446878,0.431656,0.430747,train
71.498000,-0.760471,-0.084673,-0.209978,-0.326389,0.242256,-0.648105,0.187932,0.046233,0.434895,0.225789,0.226176,train
71.998000,-0.203429,0.603301,-0.156594,-0.760471,-0.084673,-0.209978,-0.326389,0.242256,-0.648105,0.150647,0.150723,train
72.498000,-0.510521,0.974202,-0.295192,-0.203429,0.603301,-0.156594,-0.760471,-0.084673,-0.209978,-0.124099,-0.122977,train
72.998000,0.380794,0.424376,0.221544,-0.510521,0.974202,-0.295192,-0.203429,0.603301,-0.156594,0.053935,0.053054,train
73.498000,0.884011,-0.472171,-0.273004,0.380794,0.424376,0.221544,-0.510521,0.974202,-0.295192,0.484740,0.483330,train
73.998000,0.859408,-1.143637,-0.393503,0.884011,-0.472171,-0.273004,0.380794,0.424376,0.221544,0.372700,0.373089,train
74.498000,0.861078,-1.216677,-0.518177,0.859408,-1.143637,-0.393503,0.884011,-0.472171,-0.273004,0.457420,0.457081,train
74.998000,0.534384,-0.791927,-0.328524,0.861078,-1.216677,-0.518177,0.859408,-1.143637,-0.393503,-0.299399,-0.296640,train
75.498000,0.800804,-0.935987,0.784780,0.534384,-0.791927,-0.328524,0.861078,-1.216677,-0.518177,-0.271526,-0.271592,train
75.998000,0.795915,-1.065221,0.430700,0.800804,-0.935987,0.784780,0.534384,-0.791927,-0.328524,-0.157940,-0.158313,train
76.498000,0.798145,-1.031320,1.413879,0.795915,-1.065221,0.430700,0.800804,-0.935987,0.784780,0.196691,0.195133,train
76.998000,0.502529,-1.036106,1.550442,0.798145,-1.031320,1.413879,0.795915,-1.065221,0.430700,0.174433,0.174321,train
77.498000,0.943960,-0.931797,1.513599,0.502529,-1.036106,1.550442,0.798145,-1.031320,1.413879,0.852535,0.849191,train
77.998000,1.067166,-0.986995,1.061353,0.943960,-0.931797,1.513599,0.502529,-1.036106,1.550442,0.862517,0.861686,train
78.498000,1.391280,-0.532043,1.833109,1.067166,-0.986995,1.061353,0.943960,-0.931797,1.513599,1.444694,1.441440,train
78.998000,1.061987,0.108446,1.274777,1.391280,-0.532043,1.833109,1.067166,-0.986995,1.061353,1.187606,1.187445,train
79.498000,1.524502,-1.335564,0.839129,1.061987,0.108446,1.274777,1.391280,-0.532043,1.833109,1.053385,1.052476,train
79.998000,1.282166,-0.981235,1.024976,1.524502,-1.335564,0.839129,1.061987,0.108446,1.274777,0.048927,0.052311,train
80.498000,1.010509,-0.343062,0.266789,1.282166,-0.981235,1.024976,1.524502,-1.335564,0.839129,0.388136,0.387075,train
80.998000,-0.054440,-0.032003,0.771247,1.010509,-0.343062,0.266789,1.282166,-0.981235,1.024976,0.821270,0.818850,train
81.498000,-0.320228,1.157685,0.614698,-0.054440,-0.032003,0.771247,1.010509,-0.343062,0.266789,0.958895,0.957130,train
81.998000,0.407511,0.649149,0.329109,-0.320228,1.157685,0.614698,-0.054440,-0.032003,0.771247,1.341665,1.338926,train
82.498000,0.580466,1.129377,-0.026414,0.407511,0.649149,0.329109,-0.320228,1.157685,0.614698,1.166467,1.166060,train
82.998000,0.884609,0.212519,0.221038,0.580466,1.129377,-0.026414,0.407511,0.649149,0.329109,1.405746,1.404119,train
83.498000,0.348884,0.904136,-0.781658,0.884609,0.212519,0.221038,0.580466,1.129377,-0.026414,1.050921,1.051378,train
83.998000,-0.004809,0.907862,-1.148085,0.348884,0.904136,-0.781658,0.884609,0.212519,0.221038,0.911119,0.910893,train
84.498000,-0.507471,1.039451,-0.708090,-0.004809,0.907862,-1.148085,0.348884,0.904136,-0.781658,0.303595,0.305285,train
84.998000,-0.177737,0.625381,-1.391079,-0.507471,1.039451,-0.708090,-0.004809,0.907862,-1.148085,0.118984,0.119516,train
85.498000,-0.046779,0.150715,-0.935284,-0.177737,0.625381,-1.391079,-0.507471,1.039451,-0.708090,0.407055,0.405936,train
85.998000,-0.059121,0.227737,-1.049048,-0.046779,0.150715,-0.935284,-0.177737,0.625381,-1.391079,0.540371,0.539820,train
86.498000,-0.054746,-0.042439,0.561564,-0.059121,0.227737,-1.049048,-0.046779,0.150715,-0.935284,0.829784,0.828153,train
86.998000,-0.257966,0.781401,-0.144269,-0.054746,-0.042439,0.561564,-0.059121,0.227737,-1.049048,0.869001,0.868067,train
87.498000,0.165451,0.349809,0.598379,-0.257966,0.781401,-0.144269,-0.054746,-0.042439,0.561564,0.870907,0.869777,train
87.998000,-0.041014,1.170207,0.516941,0.165451,0.349809,0.598379,-0.257966,0.781401,-0.144269,0.304831,0.306488,train
88.498000,0.090293,1.184827,0.613266,-0.041014,1.170207,0.516941,0.165451,0.349809,0.598379,-0.412825,-0.410152,train
88.998000,-0.418735,1.478354,-1.062925,0.090293,1.184827,0.613266,-0.041014,1.170207,0.516941,-0.886590,-0.884179,train
89.498000,0.060213,0.420188,0.524974,-0.418735,1.478354,-1.062925,0.090293,1.184827,0.613266,-0.630602,-0.630744,train
89.998000,-0.395072,-0.258943,0.196265,0.060213,0.420188,0.524974,-0.418735,1.478354,-1.062925,-0.871084,-0.868830,train
90.498000,-0.657276,-0.943206,1.081600,-0.395072,-0.258943,0.196265,0.060213,0.420188,0.524974,-0.693229,-0.693156,train
90.998000,0.139615,-1.409379,0.890092,-0.657276,-0.943206,1.081600,-0.395072,-0.258943,0.196265,-0.160753,-0.162183,train
91.498000,1.207959,-1.348598,0.613698,0.139615,-1.409379,0.890092,-0.657276,-0.943206,1.081600,0.950045,0.945755,train
91.998000,1.495843,-1.578663,0.754193,1.207959,-1.348598,0.613698,0.139615,-1.409379,0.890092,0.950140,0.949525,train
92.498000,1.227130,-0.813254,1.046634,1.495843,-1.578663,0.754193,1.207959,-1.348598,0.613698,0.792049,0.791768,train
92.998000,0.778178,0.143717,0.691696,1.227130,-0.813254,1.046634,1.495843,-1.578663,0.754193,0.246173,0.247453,train
93.498000,1.013975,-0.177695,1.036236,0.778178,0.143717,0.691696,1.227130,-0.813254,1.046634,0.848055,0.844895,train
93.998000,0.378272,-0.870879,0.442569,1.013975,-0.177695,1.036236,0.778178,0.143717,0.691696,0.773768,0.773267,train
94.498000,0.295507,-0.680262,0.208761,0.378272,-0.870879,0.442569,1.013975,-0.177695,1.036236,0.942422,0.940891,train
94.998000,0.575184,-0.264943,1.023990,0.295507,-0.680262,0.208761,0.378272,-0.870879,0.442569,0.658585,0.659040,train
95.498000,0.874364,0.021371,1.556461,0.575184,-0.264943,1.023990,0.295507,-0.680262,0.208761,0.907381,0.905726,train
95.998000,0.920161,0.055526,1.362012,0.874364,0.021371,1.556461,0.575184,-0.264943,1.023990,0.526203,0.526757,train
96.498000,0.293525,1.113554,-0.262625,0.920161,0.055526,1.362012,0.874364,0.021371,1.556461,0.714504,0.713201,train
96.998000,0.799660,1.140826,-2.121588,0.293525,1.113554,-0.262625,0.920161,0.055526,1.362012,-0.157346,-0.154522,train
97.498000,0.900056,0.848510,-1.529402,0.799660,1.140826,-2.121588,0.293525,1.113554,-0.262625,0.059923,0.059645,train
97.998000,0.646398,0.326066,-0.477049,0.900056,0.848510,-1.529402,0.799660,1.140826,-2.121588,0.295749,0.295394,train
98.498000,0.993071,-0.223218,0.143182,0.646398,0.326066,-0.477049,0.900056,0.848510,-1.529402,0.172350,0.172732,train
98.998000,1.117411,-0.263443,0.112031,0.993071,-0.223218,0.143182,0.646398,0.326066,-0.477049,0.122075,0.122390,train
99.498000,1.443522,-0.576449,0.821835,1.117411,-0.263443,0.112031,0.993071,-0.223218,0.143182,0.198222,0.197981,train
99.998000,0.540170,0.721030,-1.450579,1.443522,-0.576449,0.821835,1.117411,-0.263443,0.112031,0.652662,0.650847,train
100.498000,-0.106293,0.296593,-2.550191,0.540170,0.721030,-1.450579,1.443522,-0.576449,0.821835,0.555582,0.555036,train
100.998000,-0.169193,-0.145898,-2.706383,-0.106293,0.296593,-2.550191,0.540170,0.721030,-1.450579,0.671799,0.670766,train
101.498000,1.016676,-1.187762,-0.318358,-0.169193,-0.145898,-2.706383,-0.106293,0.296593,-2.550191,1.168378,1.166042,train
101.998000,1.327174,-1.336130,0.602169,1.016676,-1.187762,-0.318358,-0.169193,-0.145898,-2.706383,1.246249,1.245346,train
102.498000,1.220990,-0.680426,1.516609,1.327174,-1.336130,0.602169,1.016676,-1.187762,-0.318358,1.070467,1.069844,train
102.998000,-0.052141,1.163226,0.062033,1.220990,-0.680426,1.516609,1.327174,-1.336130,0.602169,-0.216123,-0.212153,train
103.498000,-0.629795,2.021234,-0.485982,-0.052141,1.163226,0.062033,1.220990,-0.680426,1.516609,-0.119249,-0.120264,train
103.998000,-1.228971,1.051497,-0.784662,-0.629795,2.021234,-0.485982,-0.052141,1.163226,0.062033,-0.494627,-0.493242,train
104.498000,-0.894111,0.133972,-0.624877,-1.228971,1.051497,-0.784662,-0.629795,2.021234,-0.485982,-0.226692,-0.227356,train
