time_s,E_lag0.00,E_lag0.50,E_lag1.00,S_lag0.00,S_lag0.50,S_lag1.00,C_lag0.00,C_lag0.50,C_lag1.00,y,xhat_QCI,split
9.998000,0.385064,0.741237,-0.053035,1.244694,1.319221,-0.346951,1.060675,1.487097,-1.106704,0.381429,0.382006,train
10.498000,0.369609,0.295613,-0.140203,0.385064,0.741237,-0.053035,1.244694,1.319221,-0.346951,0.310220,0.309670,train
10.998000,0.953420,0.661241,0.775468,0.369609,0.295613,-0.140203,0.385064,0.741237,-0.053035,0.527050,0.526340,train
11.498000,1.138709,0.879522,0.886461,0.953420,0.661241,0.775468,0.369609,0.295613,-0.140203,0.316191,0.316736,train
11.998000,1.072114,0.757150,1.128332,1.138709,0.879522,0.886461,0.953420,0.661241,0.775468,0.341815,0.341852,train
12.498000,-1.049718,-1.782370,-0.272964,1.072114,0.757150,1.128332,1.138709,0.879522,0.886461,-1.721959,-1.717640,train
12.998000,0.412090,-1.574616,0.803037,-1.049718,-1.782370,-0.272964,1.072114,0.757150,1.128332,0.586193,0.581221,train
13.498000,0.496147,-0.022830,0.866273,0.412090,-1.574616,0.803037,-1.049718,-1.782370,-0.272964,1.909038,1.906600,train
13.998000,0.959597,0.859467,0.918282,0.496147,-0.022830,0.866273,0.412090,-1.574616,0.803037,2.079542,2.077932,train
14.498000,0.250791,0.946051,0.929214,0.959597,0.859467,0.918282,0.496147,-0.022830,0.866273,1.870502,1.869622,train
14.998000,-0.204754,0.751373,0.408942,0.250791,0.946051,0.929214,0.959597,0.859467,0.918282,-0.372317,-0.369442,train
15.498000,-1.900184,0.430599,-0.349222,-0.204754,0.751373,0.408942,0.250791,0.946051,0.929214,-0.959764,-0.958482,train
15.998000,-1.823917,-0.124268,-0.217788,-1.900184,0.430599,-0.349222,-0.204754,0.751373,0.408942,-1.015941,-1.016237,train
16.498000,-0.831041,0.037533,-0.210243,-1.823917,-0.124268,-0.217788,-1.900184,0.430599,-0.349222,-0.723775,-0.724047,train
16.998000,-0.381730,0.330252,0.528982,-0.831041,0.037533,-0.210243,-1.823917,-0.124268,-0.217788,-0.637262,-0.636582,train
17.498000,-0.411283,0.143214,0.415800,-0.381730,0.330252,0.528982,-0.831041,0.037533,-0.210243,-0.427335,-0.427112,train
17.998000,-1.674093,-0.786220,0.010527,-0.411283,0.143214,0.415800,-0.381730,0.330252,0.528982,-0.982837,-0.981452,train
18.498000,-2.124782,-1.759668,-1.125099,-1.674093,-0.786220,0.010527,-0.411283,0.143214,0.415800,-1.228516,-1.228223,train
18.998000,-0.903024,-1.060267,-0.442390,-2.124782,-1.759668,-1.125099,-1.674093,-0.786220,0.010527,-0.052186,-0.054454,train
19.498000,1.157901,-0.743391,1.166523,-0.903024,-1.060267,-0.442390,-2.124782,-1.759668,-1.125099,1.498568,1.495756,train
19.998000,1.327614,-0.109982,1.388485,1.157901,-0.743391,1.166523,-0.903024,-1.060267,-0.442390,1.831056,1.830214,train
20.498000,1.473788,0.000862,1.103025,1.327614,-0.109982,1.388485,1.157901,-0.743391,1.166523,1.901733,1.900489,train
20.998000,1.625094,0.141039,0.926662,1.473788,0.000862,1.103025,1.327614,-0.109982,1.388485,1.965702,1.964330,train
21.498000,1.750922,-0.125744,0.694793,1.625094,0.141039,0.926662,1.473788,0.000862,1.103025,1.684754,1.684133,train
21.998000,1.824635,0.015609,1.058827,1.750922,-0.125744,0.694793,1.625094,0.141039,0.926662,1.429406,1.428936,train
22.498000,-0.398172,0.853877,-0.709129,1.824635,0.015609,1.058827,1.750922,-0.125744,0.694793,-1.701261,-1.695256,train
22.998000,-0.917399,-0.570337,-0.473021,-0.398172,0.853877,-0.709129,1.824635,0.015609,1.058827,-1.460128,-1.460024,train
23.498000,-0.849614,-0.549971,-0.998964,-0.917399,-0.570337,-0.473021,-0.398172,0.853877,-0.709129,-0.820093,-0.820906,train
23.998000,-0.062522,0.294748,0.106021,-0.849614,-0.549971,-0.998964,-0.917399,-0.570337,-0.473021,1.099707,1.096203,train
24.498000,0.177177,1.237527,0.225949,-0.062522,0.294748,0.106021,-0.849614,-0.549971,-0.998964,1.177095,1.176408,train
24.998000,0.182621,1.554319,1.015184,0.177177,1.237527,0.225949,-0.062522,0.294748,0.106021,1.327239,1.326114,train
25.498000,-0.977313,0.433457,-0.086372,0.182621,1.554319,1.015184,0.177177,1.237527,0.225949,-0.575116,-0.572200,train
25.998000,-1.455780,-0.933945,-0.541898,-0.977313,0.433457,-0.086372,0.182621,1.554319,1.015184,-0.366813,-0.367726,train
26.498000,-1.366777,-0.878141,-1.300356,-1.455780,-0.933945,-0.541898,-0.977313,0.433457,-0.086372,-1.669625,-1.667267,train
26.998000,-0.406921,-0.033042,-1.387032,-1.366777,-0.878141,-1.300356,-1.455780,-0.933945,-0.541898,-0.817090,-0.817670,train
27.498000,0.526634,0.522971,-0.435746,-0.406921,-0.033042,-1.387032,-1.366777,-0.878141,-1.300356,0.169198,0.168243,train
27.998000,0.722940,0.484925,-0.471929,0.526634,0.522971,-0.435746,-0.406921,-0.033042,-1.387032,0.236953,0.237227,train
28.498000,0.781096,0.999966,-1.991476,0.722940,0.484925,-0.471929,0.526634,0.522971,-0.435746,0.450907,0.450463,train
28.998000,0.522990,0.886942,-2.800621,0.781096,0.999966,-1.991476,0.722940,0.484925,-0.471929,-0.042322,-0.041366,train
29.498000,0.143542,0.805235,-2.750477,0.522990,0.886942,-2.800621,0.781096,0.999966,-1.991476,0.146995,0.146600,train
29.998000,-0.631374,-0.265236,1.132021,0.143542,0.805235,-2.750477,0.522990,0.886942,-2.800621,-0.306963,-0.306258,train
30.498000,-1.393580,-0.304477,-2.384995,-0.631374,-0.265236,1.132021,0.143542,0.805235,-2.750477,-0.176376,-0.177035,train
30.998000,-0.878112,0.504563,-1.835752,-1.393580,-0.304477,-2.384995,-0.631374,-0.265236,1.132021,0.197376,0.196089,train
31.498000,0.461775,1.350212,-0.463148,-0.878112,0.504563,-1.835752,-1.393580,-0.304477,-2.384995,0.457792,0.457181,train
31.998000,0.679270,0.848391,0.469065,0.461775,1.350212,-0.463148,-0.878112,0.504563,-1.835752,0.611305,0.611317,train
32.498000,0.684885,0.564950,0.613886,0.679270,0.848391,0.469065,0.461775,1.350212,-0.463148,0.511335,0.511116,train
32.998000,0.488390,0.723729,0.494370,0.684885,0.564950,0.613886,0.679270,0.848391,0.469065,-0.050124,-0.049239,train
33.498000,0.194561,0.790093,0.448734,0.488390,0.723729,0.494370,0.684885,0.564950,0.613886,-1.004911,-1.002753,train
33.998000,-0.297079,-0.254334,0.477938,0.194561,0.790093,0.448734,0.488390,0.723729,0.494370,-1.474561,-1.472757,train
34.498000,0.307173,-0.803361,0.928254,-0.297079,-0.254334,0.477938,0.194561,0.790093,0.448734,0.896001,0.891755,train
34.998000,0.337052,-1.285819,1.029888,0.307173,-0.803361,0.928254,-0.297079,-0.254334,0.477938,0.781575,0.781323,train
35.498000,0.682231,-1.337356,1.178745,0.337052,-1.285819,1.029888,0.307173,-0.803361,0.928254,0.733967,0.733456,train
35.998000,0.397915,-1.414617,0.110277,0.682231,-1.337356,1.178745,0.337052,-1.285819,1.029888,0.106077,0.107153,train
36.498000,0.569278,-0.440683,-0.166398,0.397915,-1.414617,0.110277,0.682231,-1.337356,1.178745,0.029847,0.029943,train
36.998000,1.146691,1.227202,-0.328028,0.569278,-0.440683,-0.166398,0.397915,-1.414617,0.110277,0.529177,0.528508,train
37.498000,1.154355,1.252020,0.450882,1.146691,1.227202,-0.328028,0.569278,-0.440683,-0.166398,0.098033,0.099258,train
37.998000,1.242122,0.783859,0.767489,1.154355,1.252020,0.450882,1.146691,1.227202,-0.328028,0.925643,0.923987,train
38.498000,0.940771,0.781114,0.340359,1.242122,0.783859,0.767489,1.154355,1.252020,0.450882,0.620038,0.620127,train
38.998000,1.178242,1.008442,1.024893,0.940771,0.781114,0.340359,1.242122,0.783859,0.767489,1.017486,1.016210,train
39.498000,0.993573,1.689922,0.667622,1.178242,1.008442,1.024893,0.940771,0.781114,0.340359,0.849064,0.848949,train
39.998000,0.553617,1.254722,-0.015650,0.993573,1.689922,0.667622,1.178242,1.008442,1.024893,0.912777,0.912137,train
40.498000,0.456736,0.902353,-0.187054,0.553617,1.254722,-0.015650,0.993573,1.689922,0.667622,0.233573,0.234036,train
40.998000,0.569014,1.191624,0.947848,0.456736,0.902353,-0.187054,0.553617,1.254722,-0.015650,0.045964,0.046169,train
41.498000,1.016951,1.239018,0.665544,0.569014,1.191624,0.947848,0.456736,0.902353,-0.187054,0.712275,0.711037,train
41.998000,1.501793,0.724475,0.883814,1.016951,1.239018,0.665544,0.569014,1.191624,0.947848,1.497317,1.495407,train
42.498000,1.470576,0.536547,0.869373,1.501793,0.724475,0.883814,1.016951,1.239018,0.665544,1.422875,1.422185,train
42.998000,1.213673,0.318297,0.899601,1.470576,0.536547,0.869373,1.501793,0.724475,0.883814,1.391577,1.390738,train
43.498000,0.623107,0.131281,0.780985,1.213673,0.318297,0.899601,1.470576,0.536547,0.869373,0.812502,0.812693,train
43.998000,-0.811435,-0.217327,-0.499556,0.623107,0.131281,0.780985,1.213673,0.318297,0.899601,-0.355222,-0.353538,train
44.498000,-2.038617,-1.020847,-1.798334,-0.811435,-0.217327,-0.499556,0.623107,0.131281,0.780985,-1.173649,-1.172428,train
44.998000,-2.066251,-1.046382,-2.142602,-2.038617,-1.020847,-1.798334,-0.811435,-0.217327,-0.499556,-1.009729,-1.010181,train
45.498000,-2.771797,-2.578720,-3.417609,-2.066251,-1.046382,-2.142602,-2.038617,-1.020847,-1.798334,-1.169209,-1.168467,train
45.998000,-2.842577,-2.720619,-3.850931,-2.771797,-2.578720,-3.417609,-2.066251,-1.046382,-2.142602,-1.638090,-1.637273,train
46.498000,-3.111858,-2.447995,-2.742403,-2.842577,-2.720619,-3.850931,-2.771797,-2.578720,-3.417609,-2.163656,-2.161725,train
46.998000,-2.681090,-1.625222,-1.961657,-3.111858,-2.447995,-2.742403,-2.842577,-2.720619,-3.850931,-2.381889,-2.380297,train
47.498000,-0.817025,-0.596175,-0.876762,-2.681090,-1.625222,-1.961657,-3.111858,-2.447995,-2.742403,-0.172651,-0.175622,train
47.998000,0.525263,1.180080,-0.382179,-0.817025,-0.596175,-0.876762,-2.681090,-1.625222,-1.961657,1.235471,1.233315,train
48.498000,0.646435,0.160587,-0.261024,0.525263,1.180080,-0.382179,-0.817025,-0.596175,-0.876762,1.153704,1.153710,train
48.998000,0.131372,-0.449872,-0.770128,0.646435,0.160587,-0.261024,0.525263,1.180080,-0.382179,0.420235,0.420733,train
49.498000,-0.980249,-1.090479,-3.062022,0.131372,-0.449872,-0.770128,0.646435,0.160587,-0.261024,-1.566985,-1.563321,train
49.998000,-0.472585,-0.231926,-2.188587,-0.980249,-1.090479,-3.062022,0.131372,-0.449872,-0.770128,0.481995,0.478230,train
50.498000,0.263686,0.669299,-0.769980,-0.472585,-0.231926,-2.188587,-0.980249,-1.090479,-3.062022,1.178995,1.177368,train
50.998000,0.441029,0.244178,-0.716507,0.263686,0.669299,-0.769980,-0.472585,-0.231926,-2.188587,1.384421,1.383424,train
51.498000,0.653999,0.827722,-0.125400,0.441029,0.244178,-0.716507,0.263686,0.669299,-0.769980,1.115544,1.114961,train
51.998000,1.325082,0.426404,-0.372208,0.653999,0.827722,-0.125400,0.441029,0.244178,-0.716507,1.198981,1.198184,train
52.498000,1.540673,0.259593,0.935378,1.325082,0.426404,-0.372208,0.653999,0.827722,-0.125400,1.119624,1.119248,train
52.998000,1.788778,-0.211391,1.155170,1.540673,0.259593,0.935378,1.325082,0.426404,-0.372208,1.427949,1.426784,train
53.498000,1.271405,0.925561,0.769664,1.788778,-0.211391,1.155170,1.540673,0.259593,0.935378,0.902256,0.902627,train
53.998000,0.744927,0.992473,-0.027549,1.271405,0.925561,0.769664,1.788778,-0.211391,1.155170,0.591668,0.591871,train
54.498000,0.539874,0.713145,-0.195690,0.744927,0.992473,-0.027549,1.271405,0.925561,0.769664,0.234856,0.235014,train
54.998000,0.457704,0.507471,0.299031,0.539874,0.713145,-0.195690,0.744927,0.992473,-0.027549,0.229865,0.229655,train
55.498000,1.112215,0.774586,1.054226,0.457704,0.507471,0.299031,0.539874,0.713145,-0.195690,1.275379,1.272986,train
55.998000,0.896498,0.649256,1.080467,1.112215,0.774586,1.054226,0.457704,0.507471,0.299031,1.392784,1.392000,train
56.498000,1.010404,0.234780,0.451362,0.896498,0.649256,1.080467,1.112215,0.774586,1.054226,1.402614,1.401454,train
56.998000,-0.540023,-0.042256,0.288484,1.010404,0.234780,0.451362,0.896498,0.649256,1.080467,-0.375705,-0.372900,train
57.498000,0.823350,-0.250688,1.308982,-0.540023,-0.042256,0.288484,1.010404,0.234780,0.451362,1.219332,1.215448,train
57.998000,0.558950,-0.442046,1.302910,0.823350,-0.250688,1.308982,-0.540023,-0.042256,0.288484,0.952591,0.952841,train
58.498000,0.553945,-0.401883,1.252419,0.558950,-0.442046,1.302910,0.823350,-0.250688,1.308982,0.752427,0.752039,train
58.998000,-0.540338,0.236810,0.683732,0.553945,-0.401883,1.252419,0.558950,-0.442046,1.302910,-1.332500,-1.328524,train
59.498000,-0.403440,1.177006,0.487881,-0.540338,0.236810,0.683732,0.553945,-0.401883,1.252419,-1.125196,-1.124943,train
59.998000,0.844295,0.593787,1.097311,-0.403440,1.177006,0.487881,-0.540338,0.236810,0.683732,1.523661,1.519030,train
60.498000,0.793538,0.301623,0.599300,0.844295,0.593787,1.097311,-0.403440,1.177006,0.487881,1.483003,1.482295,train
60.998000,0.723004,0.260543,0.126410,0.793538,0.301623,0.599300,0.844295,0.593787,1.097311,1.351007,1.350126,train
61.498000,0.404034,0.440486,-0.214185,0.723004,0.260543,0.126410,0.793538,0.301623,0.599300,-0.481899,-0.479003,train
61.998000,0.521650,0.410688,-0.068816,0.404034,0.440486,-0.214185,0.723004,0.260543,0.126410,-0.309659,-0.309598,train
62.498000,0.557954,0.714328,-0.201085,0.521650,0.410688,-0.068816,0.404034,0.440486,-0.214185,-0.269284,-0.268934,train
62.998000,0.109343,1.342149,-0.148521,0.557954,0.714328,-0.201085,0.521650,0.410688,-0.068816,-0.324067,-0.323514,train
63.498000,-0.179021,0.443584,0.122485,0.109343,1.342149,-0.148521,0.557954,0.714328,-0.201085,-0.138497,-0.138702,train
63.998000,-0.556719,-0.098957,-0.052777,-0.179021,0.443584,0.122485,0.109343,1.342149,-0.148521,-0.511608,-0.511061,train
64.498000,-0.863741,-0.676235,0.099220,-0.556719,-0.098957,-0.052777,-0.179021,0.443584,0.122485,-0.966965,-0.965899,train
64.998000,-1.015893,0.296091,-1.131929,-0.863741,-0.676235,0.099220,-0.556719,-0.098957,-0.052777,-0.287148,-0.288166,train
65.498000,-0.410462,0.949636,-1.282839,-1.015893,0.296091,-1.131929,-0.863741,-0.676235,0.099220,0.460326,0.458837,train
65.998000,-0.370110,1.307134,-1.851713,-0.410462,0.949636,-1.282839,-1.015893,0.296091,-1.131929,0.377311,0.377265,train
66.498000,-0.091195,1.539097,-1.723261,-0.370110,1.307134,-1.851713,-0.410462,0.949636,-1.282839,0.027480,0.027807,train
66.998000,-0.332862,1.549262,-1.362898,-0.091195,1.539097,-1.723261,-0.370110,1.307134,-1.851713,-1.741616,-1.737781,train
67.498000,0.229458,1.488454,-1.024247,-0.332862,1.549262,-1.362898,-0.091195,1.539097,-1.723261,0.244337,0.241379,train
67.998000,0.500993,1.852186,0.026597,0.229458,1.488454,-1.024247,-0.332862,1.549262,-1.362898,0.860243,0.858935,train
68.498000,0.420516,1.180406,0.733073,0.500993,1.852186,0.026597,0.229458,1.488454,-1.024247,0.817822,0.817406,train
68.998000,0.322620,0.711908,0.068195,0.420516,1.180406,0.733073,0.500993,1.852186,0.026597,1.179350,1.177749,train
69.498000,0.077163,0.584695,-1.024595,0.322620,0.711908,0.068195,0.420516,1.180406,0.733073,0.896287,0.895812,train
69.998000,-0.120805,0.617022,-1.141644,0.077163,0.584695,-1.024595,0.322620,0.711908,0.068195,1.077415,1.076135,train
70.498000,-0.606644,0.536973,-2.857032,-0.120805,0.617022,-1.141644,0.077163,0.584695,-1.024595,-0.191155,-0.189504,train
70.998000,-0.582516,-0.032641,-2.075359,-0.606644,0.536973,-2.857032,-0.120805,0.617022,-1.141644,-0.330759,-0.330680,train
71.498000,-1.519991,-1.872330,-3.097661,-0.582516,-0.032641,-2.075359,-0.606644,0.536973,-2.857032,-0.898176,-0.896901,train
71.998000,-1.482763,-0.982740,-1.074565,-1.519991,-1.872330,-3.097661,-0.582516,-0.032641,-2.075359,-0.744556,-0.745124,train
72.498000,-0.858714,-0.784749,0.627936,-1.482763,-0.982740,-1.074565,-1.519991,-1.872330,-3.097661,-0.555607,-0.555437,train
72.998000,-0.298968,0.137291,0.056211,-0.858714,-0.784749,0.627936,-1.482763,-0.982740,-1.074565,-0.359782,-0.359663,train
73.498000,-0.055425,-0.097221,-0.395002,-0.298968,0.137291,0.056211,-0.858714,-0.784749,0.627936,-0.244714,-0.244348,train
73.998000,-0.227882,0.338082,0.229611,-0.055425,-0.097221,-0.395002,-0.298968,0.137291,0.056211,-0.195593,-0.195484,train
74.498000,-0.829013,-0.152539,0.002387,-0.227882,0.338082,0.229611,-0.055425,-0.097221,-0.395002,-1.013646,-1.011769,train
74.998000,-1.594181,-0.816818,0.403337,-0.829013,-0.152539,0.002387,-0.227882,0.338082,0.229611,-1.564369,-1.562867,train
75.498000,-1.799854,-1.468572,-0.005839,-1.594181,-0.816818,0.403337,-0.829013,-0.152539,0.002387,-1.459214,-1.458869,train
75.998000,-2.217668,-1.934297,0.208976,-1.799854,-1.468572,-0.005839,-1.594181,-0.816818,0.403337,-0.316913,-0.318685,train
76.498000,-2.518443,-2.389474,-0.524333,-2.217668,-1.934297,0.208976,-1.799854,-1.468572,-0.005839,-0.916184,-0.915380,train
76.998000,-0.159053,-0.913450,0.649258,-2.518443,-2.389474,-0.524333,-2.217668,-1.934297,0.208976,0.710352,0.706894,train
77.498000,0.755768,-0.017864,0.992220,-0.159053,-0.913450,0.649258,-2.518443,-2.389474,-0.524333,1.195772,1.195341,train
77.998000,1.448629,-0.134284,0.464378,0.755768,-0.017864,0.992220,-0.159053,-0.913450,0.649258,1.845634,1.843850,train
78.498000,1.301000,0.175216,0.508018,1.448629,-0.134284,0.464378,0.755768,-0.017864,0.992220,1.443706,1.443543,train
78.998000,0.730794,1.001687,0.080670,1.301000,0.175216,0.508018,1.448629,-0.134284,0.464378,0.780899,0.781393,train
79.498000,0.526187,1.112017,0.839628,0.730794,1.001687,0.080670,1.301000,0.175216,0.508018,0.982809,0.981761,train
79.998000,0.067304,0.747095,0.550301,0.526187,1.112017,0.839628,0.730794,1.001687,0.080670,0.862935,0.862332,train
80.498000,0.546577,0.811016,-0.389219,0.067304,0.747095,0.550301,0.526187,1.112017,0.839628,0.927819,0.926648,train
80.998000,-0.135172,0.321671,-0.222852,0.546577,0.811016,-0.389219,0.067304,0.747095,0.550301,-0.021556,-0.020004,train
81.498000,0.047324,-0.086238,-0.467434,-0.135172,0.321671,-0.222852,0.546577,0.811016,-0.389219,0.118886,0.118190,train
81.998000,-0.102027,-0.227637,-0.170557,0.047324,-0.086238,-0.467434,-0.135172,0.321671,-0.222852,0.631268,0.630102,train
82.498000,-0.129131,0.137306,0.104006,-0.102027,-0.227637,-0.170557,0.047324,-0.086238,-0.467434,0.447759,0.447508,train
82.998000,0.696078,0.965395,0.334523,-0.129131,0.137306,0.104006,-0.102027,-0.227637,-0.170557,0.770429,0.769368,train
83.498000,1.281319,0.517684,1.095275,0.696078,0.965395,0.334523,-0.129131,0.137306,0.104006,1.248460,1.247380,train
83.998000,1.151202,0.594971,0.644186,1.281319,0.517684,1.095275,0.696078,0.965395,0.334523,0.976891,0.976809,train
84.498000,1.103540,0.884105,-0.295971,1.151202,0.594971,0.644186,1.281319,0.517684,1.095275,0.718304,0.718261,train
84.998000,0.838168,0.927894,-1.410615,1.103540,0.884105,-0.295971,1.151202,0.594971,0.644186,0.209740,0.210492,train
85.498000,0.807722,0.293938,-0.903242,0.838168,0.927894,-1.410615,1.103540,0.884105,-0.295971,0.568020,0.567153,train
85.998000,0.832057,0.276599,-0.084685,0.807722,0.293938,-0.903242,0.838168,0.927894,-1.410615,0.177163,0.177583,train
86.498000,0.720347,0.414732,-2.207171,0.832057,0.276599,-0.084685,0.807722,0.293938,-0.903242,0.778152,0.776965,train
86.998000,1.182801,0.947062,-2.561084,0.720347,0.414732,-2.207171,0.832057,0.276599,-0.084685,0.628273,0.628067,train
87.498000,1.137160,1.361484,-1.481298,1.182801,0.947062,-2.561084,0.720347,0.414732,-2.207171,0.782557,0.782252,train
87.998000,1.074576,0.886890,-0.792172,1.137160,1.361484,-1.481298,1.182801,0.947062,-2.561084,-0.002359,-0.001060,train
88.498000,1.240388,-0.284616,0.391412,1.074576,0.886890,-0.792172,1.137160,1.361484,-1.481298,1.462469,1.459469,train
88.998000,1.020243,0.032862,0.186622,1.240388,-0.284616,0.391412,1.074576,0.886890,-0.792172,1.194631,1.194131,train
89.498000,1.045505,0.133619,0.697273,1.020243,0.032862,0.186622,1.240388,-0.284616,0.391412,1.236375,1.235527,train
89.998000,0.519592,0.822468,0.121656,1.045505,0.133619,0.697273,1.020243,0.032862,0.186622,0.611458,0.612000,train
90.498000,0.545324,0.744405,-0.032943,0.519592,0.822468,0.121656,1.045505,0.133619,0.697273,0.661466,0.660841,train
90.998000,0.026071,0.532317,-0.596257,0.545324,0.744405,-0.032943,0.519592,0.822468,0.121656,0.333530,0.333737,train
91.498000,-0.247604,0.512467,-1.323632,0.026071,0.532317,-0.596257,0.545324,0.744405,-0.032943,-0.469162,-0.467994,train
91.998000,0.142351,0.728569,0.772179,-0.247604,0.512467,-1.323632,0.026071,0.532317,-0.596257,-0.065228,-0.065864,train
92.498000,0.053394,-0.122556,1.243727,0.142351,0.728569,0.772179,-0.247604,0.512467,-1.323632,-0.057069,-0.056809,train
92.998000,0.072159,-0.010346,1.342208,0.053394,-0.122556,1.243727,0.142351,0.728569,0.772179,0.063383,0.062982,train
93.498000,-0.049246,0.096208,1.125425,0.072159,-0.010346,1.342208,0.053394,-0.122556,1.243727,-0.183893,-0.183339,train
93.998000,0.660000,0.521605,0.542597,-0.049246,0.096208,1.125425,0.072159,-0.010346,1.342208,0.391844,0.390716,train
94.498000,0.969863,0.286283,0.762156,0.660000,0.521605,0.542597,-0.049246,0.096208,1.125425,0.628747,0.628407,train
94.998000,1.003273,-0.374526,0.871258,0.969863,0.286283,0.762156,0.660000,0.521605,0.542597,0.883280,0.882490,train
95.498000,1.204474,-0.054948,0.708705,1.003273,-0.374526,0.871258,0.969863,0.286283,0.762156,0.690796,0.690609,train
95.998000,1.625290,0.060518,0.675258,1.204474,-0.054948,0.708705,1.003273,-0.374526,0.871258,0.984904,0.984159,train
96.498000,1.645582,0.162077,0.404770,1.625290,0.060518,0.675258,1.204474,-0.054948,0.708705,1.157232,1.156605,train
96.998000,1.450691,0.193047,0.740450,1.645582,0.162077,0.404770,1.625290,0.060518,0.675258,1.198410,1.197759,train
97.498000,0.726095,1.075946,0.670958,1.450691,0.193047,0.740450,1.645582,0.162077,0.404770,0.801460,0.801562,train
97.998000,0.673220,1.071826,0.995332,0.726095,1.075946,0.670958,1.450691,0.193047,0.740450,1.211945,1.210389,train
98.498000,0.852891,0.647367,1.168068,0.673220,1.071826,0.995332,0.726095,1.075946,0.670958,1.651725,1.649795,train
98.998000,0.485819,0.017014,1.255746,0.852891,0.647367,1.168068,0.673220,1.071826,0.995332,1.533342,1.532333,train
99.498000,0.042819,-0.489761,0.239400,0.485819,0.017014,1.255746,0.852891,0.647367,1.168068,1.042506,1.042083,train
99.998000,-1.245284,-1.198448,-1.655824,0.042819,-0.489761,0.239400,0.485819,0.017014,1.255746,-1.188199,-1.184561,train
100.498000,-0.933067,-1.138076,-1.826579,-1.245284,-1.198448,-1.655824,0.042819,-0.489761,0.239400,-1.597235,-1.596229,train
100.998000,-1.515974,-1.177015,-0.841773,-0.933067,-1.138076,-1.826579,-1.245284,-1.198448,-1.655824,-1.625553,-1.624113,train
101.498000,-1.653552,-1.065840,-1.104421,-1.515974,-1.177015,-0.841773,-0.933067,-1.138076,-1.826579,-1.478784,-1.478268,train
101.998000,-2.158928,-1.796964,-1.499966,-1.653552,-1.065840,-1.104421,-1.515974,-1.177015,-0.841773,0.506549,0.503163,train
102.498000,-2.550035,-1.545064,-2.349657,-2.158928,-1.796964,-1.499966,-1.653552,-1.065840,-1.104421,0.522202,0.520857,train
102.998000,-1.654413,-1.493493,-0.457465,-2.550035,-1.545064,-2.349657,-2.158928,-1.796964,-1.499966,0.028897,0.028788,train
103.498000,-1.418287,-1.049142,-0.439189,-1.654413,-1.493493,-0.457465,-2.550035,-1.545064,-2.349657,-1.422428,-1.419366,train
103.998000,-1.506337,-1.672340,0.371582,-1.418287,-1.049142,-0.439189,-1.654413,-1.493493,-0.457465,-1.696376,-1.694706,train
104.498000,-1.163819,-1.176368,0.208398,-1.506337,-1.672340,0.371582,-1.418287,-1.049142,-0.439189,-1.331909,-1.331711,train
104.998000,-1.245059,-0.898671,-0.099821,-1.163819,-1.176368,0.208398,-1.506337,-1.672340,0.371582,-1.219706,-1.218790,train
