time_s,E_in_raw,E_in_norm,S_entropy,S_entropy_norm,C_ent_alpha,C_ent_alpha_norm,dQCI_dt,QCI,QCI_smooth
20.498000,0.000000,1.000000,0.667827,0.667827,0.789868,0.789868,0.858764,2.632767,2.612631
20.998000,0.000000,1.000000,0.684507,0.684507,0.733781,0.733781,0.743059,3.062149,2.787364
21.498000,0.000000,0.931030,0.673026,0.673026,0.758111,0.758111,0.672748,3.433679,2.948830
21.998000,0.000000,0.625069,0.709981,0.709981,0.821974,0.821974,0.360057,3.770053,3.099820
22.498000,0.000000,0.031039,0.762830,0.762830,0.498552,0.498552,-0.628247,3.950081,3.253654
22.998000,0.000000,0.032698,0.718876,0.718876,0.614891,0.614891,-0.434883,3.635958,3.355668
23.498000,0.000000,0.060327,0.715068,0.715068,0.630332,0.630332,-0.366260,3.418516,3.406824
23.998000,0.000000,0.236150,0.731902,0.731902,0.811646,0.811646,-0.007645,3.235386,3.391624
24.498000,0.000000,0.182898,0.754084,0.754084,0.804274,0.804274,-0.090068,3.231564,3.320843
24.998000,0.000000,0.185473,0.753575,0.753575,0.802335,0.802335,-0.084420,3.186530,3.195106
25.498000,0.000000,0.011597,0.725034,0.725034,0.559533,0.559533,-0.468337,3.144320,3.043817
25.998000,0.000000,0.039882,0.695254,0.695254,0.577820,0.577820,-0.368566,2.910151,2.928551
26.498000,0.000000,0.024969,0.684226,0.684226,0.505488,0.505488,-0.426356,2.725868,2.842214
26.998000,0.000000,0.175800,0.708012,0.708012,0.632476,0.632476,-0.151005,2.512690,2.775788
27.498000,0.000000,0.436206,0.721029,0.721029,0.620763,0.620763,0.092222,2.437187,2.700321
27.998000,0.000000,0.500922,0.721543,0.721543,0.612638,0.612638,0.143687,2.483298,2.618293
28.498000,0.000000,0.477575,0.747298,0.747298,0.557225,0.557225,0.031987,2.555142,2.538119
28.998000,0.000000,0.280006,0.746698,0.746698,0.535312,0.535312,-0.188492,2.571135,2.467371
29.498000,0.000000,0.214410,0.721414,0.721414,0.533407,0.533407,-0.221286,2.476889,2.403825
29.998000,0.000000,0.130432,0.675916,0.675916,0.734781,0.734781,-0.047328,2.366246,2.356537
30.498000,0.000000,0.100023,0.687900,0.687900,0.542316,0.542316,-0.279819,2.342582,2.320740
30.998000,0.000000,0.173931,0.749171,0.749171,0.570982,0.570982,-0.224526,2.202673,2.287012
31.498000,0.000000,0.346650,0.778508,0.778508,0.539703,0.539703,-0.101196,2.090410,2.239894
31.998000,0.000000,0.394378,0.755043,0.755043,0.643440,0.643440,0.078794,2.039812,2.180394
32.498000,0.000000,0.293060,0.743986,0.743986,0.792484,0.792484,0.133636,2.079209,2.128639
32.998000,0.000000,0.127207,0.770322,0.770322,0.733571,0.733571,-0.124147,2.146027,2.123644
33.498000,0.000000,0.058355,0.755590,0.755590,0.690000,0.690000,-0.215630,2.083953,2.164505
33.998000,0.000000,0.114622,0.644420,0.644420,0.693820,0.693820,-0.033592,1.976139,2.261032
34.498000,0.000000,0.768115,0.609682,0.609682,0.751404,0.751404,0.713903,1.959342,2.387717
34.998000,0.000000,0.912055,0.579570,0.579570,0.768938,0.768938,0.869794,2.316294,2.531075
35.498000,0.000000,1.000000,0.574710,0.574710,0.683336,0.683336,0.833506,2.751191,2.681378
35.998000,0.000000,0.684502,0.564611,0.564611,0.575526,0.575526,0.378623,3.167944,2.830869
36.498000,0.000000,0.617145,0.632438,0.632438,0.583297,0.583297,0.232278,3.357255,3.010842
36.998000,0.000000,0.684206,0.746748,0.746748,0.627583,0.627583,0.217702,3.473394,3.213976
37.498000,0.000000,0.554723,0.767808,0.767808,0.688687,0.688687,0.117378,3.582245,3.432904
37.998000,0.000000,0.879217,0.724198,0.724198,0.694574,0.694574,0.485499,3.640934,3.609863
38.498000,0.000000,0.667367,0.720333,0.720333,0.688912,0.688912,0.247578,3.883684,3.733804
38.998000,0.000000,0.723834,0.736157,0.736157,0.695382,0.695382,0.282312,4.007473,3.805704
39.498000,0.000000,0.437909,0.794625,0.794625,0.646079,0.646079,-0.125499,4.148629,3.849339
39.998000,0.000000,0.290154,0.773690,0.773690,0.701569,0.701569,-0.190555,4.085879,3.887971
40.498000,0.000000,0.327724,0.756549,0.756549,0.620566,0.620566,-0.207320,3.990602,3.949680
40.998000,0.000000,0.355021,0.753452,0.753452,0.600462,0.600462,-0.186663,3.886942,4.037847
41.498000,0.000000,0.599915,0.763601,0.763601,0.675253,0.675253,0.132206,3.793610,4.132793
41.998000,0.000000,1.000000,0.731671,0.731671,0.796877,0.796877,0.679234,3.859714,4.215396
42.498000,0.000000,1.000000,0.720001,0.720001,0.786490,0.786490,0.646556,4.199331,4.261621
42.998000,0.000000,0.960618,0.709808,0.709808,0.822521,0.822521,0.621070,4.522609,4.288902
43.498000,0.000000,0.378105,0.714855,0.714855,0.820773,0.820773,0.000709,4.833144,4.295955
43.998000,0.000000,0.046508,0.732251,0.732251,0.723860,0.723860,-0.445232,4.833498,4.287253
44.498000,0.000000,0.000000,0.694997,0.694997,0.651704,0.651704,-0.504381,4.610882,4.260853
44.998000,0.000000,0.000000,0.681607,0.681607,0.522352,0.522352,-0.595124,4.358692,4.203747
45.498000,0.000000,0.015023,0.613521,0.613521,0.482185,0.482185,-0.522427,4.061130,4.089671
45.998000,0.000000,0.001108,0.600176,0.600176,0.438454,0.438454,-0.540606,3.799916,3.932402
46.498000,0.000000,0.000000,0.609566,0.609566,0.480614,0.480614,-0.481913,3.529613,3.741356
46.998000,0.000000,0.000000,0.654190,0.654190,0.522885,0.522885,-0.460170,3.288657,3.550296
47.498000,0.000000,0.059078,0.722338,0.722338,0.751799,0.751799,-0.217318,3.058572,3.378400
47.998000,0.000000,0.257301,0.765779,0.765779,0.749016,0.749016,-0.054453,2.949912,3.214478
48.498000,0.000000,0.268468,0.705438,0.705438,0.729662,0.729662,0.000423,2.922686,3.077348
48.998000,0.000000,0.191661,0.675301,0.675301,0.713982,0.713982,-0.061948,2.922897,2.989150
49.498000,0.000000,0.041216,0.650798,0.650798,0.553880,0.553880,-0.344893,2.891923,2.963597
49.998000,0.000000,0.265212,0.707857,0.707857,0.655302,0.655302,-0.059290,2.719476,2.990438
50.498000,0.000000,0.718226,0.731295,0.731295,0.738261,0.738261,0.456209,2.689831,3.072053
50.998000,0.000000,0.954960,0.705455,0.705455,0.754576,0.754576,0.712287,2.917936,3.197777
51.498000,0.000000,0.937920,0.737871,0.737871,0.693342,0.693342,0.565983,3.274080,3.363084
51.998000,0.000000,1.000000,0.727432,0.727432,0.718425,0.718425,0.635286,3.557071,3.525651
52.498000,0.000000,1.000000,0.723986,0.723986,0.776337,0.776337,0.664879,3.874714,3.683071
52.998000,0.000000,1.000000,0.698614,0.698614,0.856529,0.856529,0.737200,4.207154,3.855445
53.498000,0.000000,0.471497,0.744441,0.744441,0.676143,0.676143,-0.054376,4.575754,4.035861
53.998000,0.000000,0.450620,0.734659,0.734659,0.574019,0.574019,-0.164877,4.548566,4.228667
54.498000,0.000000,0.516119,0.710159,0.710159,0.594840,0.594840,-0.045812,4.466127,4.410102
54.998000,0.000000,0.547479,0.709043,0.709043,0.707425,0.707425,0.101538,4.443221,4.581274
55.498000,0.000000,0.996221,0.725865,0.725865,0.883053,0.883053,0.704011,4.493990,4.696139
55.998000,0.000000,0.815782,0.735428,0.735428,0.889117,0.889117,0.484872,4.845995,4.798599
56.498000,0.000000,0.745024,0.713601,0.713601,0.838132,0.838132,0.360713,5.088431,4.888395
56.998000,0.000000,0.125340,0.716915,0.716915,0.627611,0.627611,-0.490843,5.268787,5.004361
57.498000,0.000000,0.780804,0.703427,0.703427,0.841735,0.841735,0.416775,5.023366,5.107729
57.998000,0.000000,0.863423,0.683444,0.683444,0.827119,0.827119,0.483923,5.231753,5.187948
58.498000,0.000000,0.881851,0.684946,0.684946,0.819492,0.819492,0.469025,5.473715,5.272847
58.998000,0.000000,0.167582,0.702549,0.702549,0.688950,0.688950,-0.416840,5.708227,5.333464
59.498000,0.000000,0.070551,0.766395,0.766395,0.737024,0.737024,-0.508801,5.499807,5.376871
59.998000,0.000000,0.560104,0.729367,0.729367,0.888948,0.888948,0.195145,5.245407,5.371043
60.498000,0.000000,0.603312,0.711233,0.711233,0.860589,0.860589,0.218370,5.342979,5.363596
60.998000,0.000000,0.599836,0.712459,0.712459,0.798515,0.798515,0.140675,5.452164,5.311293
61.498000,0.000000,0.154739,0.733701,0.733701,0.507223,0.507223,-0.623989,5.522502,5.213565
61.998000,0.000000,0.168904,0.709203,0.709203,0.538125,0.538125,-0.523225,5.210507,5.073956
62.498000,0.000000,0.212328,0.715034,0.715034,0.517265,0.517265,-0.480331,4.948895,4.938581
62.998000,0.000000,0.176311,0.755762,0.755762,0.625730,0.625730,-0.424594,4.708729,4.808396
63.498000,0.000000,0.162927,0.739484,0.739484,0.657605,0.657605,-0.368596,4.496433,4.650453
63.998000,0.000000,0.105983,0.727231,0.727231,0.720310,0.720310,-0.332151,4.312135,4.470042
64.498000,0.000000,0.054595,0.691359,0.691359,0.646372,0.646372,-0.404998,4.146059,4.269258
64.998000,0.000000,0.106137,0.744588,0.744588,0.672779,0.672779,-0.360028,3.943560,4.080824
65.498000,0.000000,0.199603,0.753730,0.753730,0.699499,0.699499,-0.230984,3.763546,3.893719
65.998000,0.000000,0.187679,0.778536,0.778536,0.688871,0.688871,-0.266791,3.648054,3.714164
66.498000,0.000000,0.090711,0.785062,0.785062,0.668850,0.668850,-0.376967,3.514658,3.548308
66.998000,0.000000,0.000000,0.798081,0.798081,0.634024,0.634024,-0.496675,3.326175,3.398508
67.498000,0.000000,0.114055,0.798356,0.798356,0.662771,0.662771,-0.329313,3.077838,3.272700
67.998000,0.000000,0.245479,0.798132,0.798132,0.693344,0.693344,-0.150627,2.913181,3.169939
68.498000,0.000000,0.413045,0.763180,0.763180,0.586460,0.586460,-0.047462,2.837868,3.087751
68.998000,0.000000,0.645010,0.737954,0.737954,0.522054,0.522054,0.147696,2.814137,3.002525
69.498000,0.000000,0.595809,0.739806,0.739806,0.488725,0.488725,0.055930,2.887985,2.913730
69.998000,0.000000,0.474892,0.745359,0.745359,0.613493,0.613493,0.051430,2.915950,2.827318
70.498000,0.000000,0.136048,0.751382,0.751382,0.617744,0.617744,-0.291757,2.941665,2.756776
70.998000,0.000000,0.086023,0.722621,0.722621,0.578028,0.578028,-0.338149,2.795787,2.711822
71.498000,0.000000,0.048840,0.663034,0.663034,0.547546,0.547546,-0.329319,2.626713,2.679092
71.998000,0.000000,0.113774,0.707397,0.707397,0.660557,0.660557,-0.179271,2.462053,2.651767
72.498000,0.000000,0.333343,0.676826,0.676826,0.763172,0.763172,0.182447,2.372418,2.602857
72.998000,0.000000,0.388926,0.701413,0.701413,0.652709,0.652709,0.093858,2.463641,2.541339
73.498000,0.000000,0.355104,0.681200,0.681200,0.637798,0.637798,0.060644,2.510570,2.465674
73.998000,0.000000,0.127875,0.728997,0.728997,0.571197,0.571197,-0.284015,2.540892,2.393012
74.498000,0.000000,0.060689,0.696602,0.696602,0.679562,0.679562,-0.196238,2.398884,2.326141
74.998000,0.000000,0.019805,0.669240,0.669240,0.648007,0.648007,-0.231505,2.300765,2.273239
75.498000,0.000000,0.013336,0.627995,0.627995,0.601480,0.601480,-0.231680,2.185013,2.255067
75.998000,0.000000,0.037833,0.615302,0.615302,0.562033,0.562033,-0.222354,2.069173,2.275661
76.498000,0.000000,0.078571,0.574283,0.574283,0.641602,0.641602,-0.049910,1.957996,2.332303
76.998000,0.000000,0.522053,0.656365,0.656365,0.842914,0.842914,0.515298,1.933041,2.422156
77.498000,0.000000,1.000000,0.701743,0.701743,0.878591,0.878591,0.957779,2.190690,2.544271
77.998000,0.000000,1.000000,0.676836,0.676836,0.758617,0.758617,0.814823,2.669580,2.697667
78.498000,0.000000,1.000000,0.690645,0.690645,0.723207,0.723207,0.724863,3.076992,2.875347
78.998000,0.000000,0.837099,0.744365,0.744365,0.612428,0.612428,0.361220,3.439423,3.071919
79.498000,0.000000,0.773837,0.757342,0.757342,0.774897,0.774897,0.429388,3.620033,3.269871
79.998000,0.000000,0.610367,0.743548,0.743548,0.770827,0.770827,0.254173,3.834727,3.460841
80.498000,0.000000,0.547375,0.752363,0.752363,0.747331,0.747331,0.146163,3.961814,3.619199
80.998000,0.000000,0.308951,0.736111,0.736111,0.635883,0.635883,-0.194766,4.034895,3.717303
81.498000,0.000000,0.345934,0.712457,0.712457,0.570742,0.570742,-0.189532,3.937512,3.774725
81.998000,0.000000,0.307214,0.697801,0.697801,0.637915,0.637915,-0.136947,3.842746,3.816929
82.498000,0.000000,0.182435,0.718129,0.718129,0.665802,0.665802,-0.247320,3.774272,3.859934
82.998000,0.000000,0.336466,0.733455,0.733455,0.763257,0.763257,0.001207,3.650612,3.889819
83.498000,0.000000,0.616499,0.711651,0.711651,0.880766,0.880766,0.420493,3.651216,3.893762
83.998000,0.000000,0.664261,0.724121,0.724121,0.823250,0.823250,0.377243,3.861462,3.883162
84.498000,0.000000,0.559437,0.739676,0.739676,0.752224,0.752224,0.166977,4.050084,3.874261
84.998000,0.000000,0.329360,0.741920,0.741920,0.561261,0.561261,-0.264657,4.133572,3.870549
85.498000,0.000000,0.320683,0.706014,0.706014,0.640767,0.640767,-0.144689,4.001244,3.865308
85.998000,0.000000,0.293655,0.707005,0.707005,0.645438,0.645438,-0.160802,3.928900,3.862964
86.498000,0.000000,0.416728,0.708573,0.708573,0.590945,0.590945,-0.085750,3.848499,3.847481
86.998000,0.000000,0.462864,0.719007,0.719007,0.469198,0.469198,-0.167507,3.805624,3.844691
87.498000,0.000000,0.407199,0.735846,0.735846,0.511436,0.511436,-0.189398,3.721871,3.855022
87.998000,0.000000,0.299670,0.738633,0.738633,0.540103,0.540103,-0.261576,3.627172,3.894528
88.498000,0.000000,0.976828,0.689215,0.689215,0.736372,0.736372,0.674347,3.496383,3.949816
88.998000,0.000000,1.000000,0.706034,0.706034,0.729066,0.729066,0.639676,3.833557,4.003637
89.498000,0.000000,1.000000,0.710310,0.710310,0.876132,0.876132,0.750483,4.153395,4.052293
89.998000,0.000000,0.572826,0.747259,0.747259,0.678276,0.678276,0.050979,4.528636,4.077297
90.498000,0.000000,0.366853,0.737473,0.737473,0.651993,0.651993,-0.174041,4.554126,4.100199
90.998000,0.000000,0.320623,0.734774,0.734774,0.596775,0.596775,-0.264086,4.467106,4.131429
91.498000,0.000000,0.126178,0.754102,0.754102,0.502636,0.502636,-0.558795,4.335063,4.184726
91.998000,0.000000,0.269481,0.764540,0.764540,0.691073,0.691073,-0.209553,4.055665,4.207701
92.498000,0.000000,0.299884,0.710083,0.710083,0.782448,0.782448,-0.022840,3.950889,4.209077
92.998000,0.000000,0.418555,0.684980,0.684980,0.840149,0.840149,0.179776,3.939468,4.185079
93.498000,0.000000,0.337756,0.677369,0.677369,0.810448,0.810448,0.067899,4.029357,4.170821
93.998000,0.000000,0.535176,0.698108,0.698108,0.776960,0.776960,0.207697,4.063306,4.171479
94.498000,0.000000,0.551887,0.695652,0.695652,0.803480,0.803480,0.243000,4.167155,4.204211
94.998000,0.000000,0.545139,0.693268,0.693268,0.822773,0.822773,0.245778,4.288655,4.293157
95.498000,0.000000,0.493560,0.714493,0.714493,0.786372,0.786372,0.124285,4.411543,4.412754
95.998000,0.000000,0.768784,0.710832,0.710832,0.766820,0.766820,0.377403,4.473686,4.526669
96.498000,0.000000,0.959906,0.722974,0.722974,0.794786,0.794786,0.565479,4.662387,4.620596
96.998000,0.000000,0.780331,0.728554,0.728554,0.846192,0.846192,0.403457,4.945127,4.718665
97.498000,0.000000,0.381229,0.766210,0.766210,0.763203,0.763203,-0.136463,5.146855,4.814714
97.998000,0.000000,0.300856,0.753525,0.753525,0.740537,0.740537,-0.219994,5.078624,4.893996
98.498000,0.000000,0.562730,0.728622,0.728622,0.813473,0.813473,0.150718,4.968627,4.935445
98.998000,0.000000,0.519614,0.711863,0.711863,0.863977,0.863977,0.167330,5.043986,4.942202
99.498000,0.000000,0.320228,0.697177,0.697177,0.797362,0.797362,-0.092353,5.127651,4.905702
99.998000,0.000000,0.019703,0.649247,0.649247,0.626797,0.626797,-0.510895,5.081475,4.815482
100.498000,0.000000,0.014204,0.640249,0.640249,0.539105,0.539105,-0.569543,4.826028,4.691487
100.998000,0.000000,0.007116,0.648481,0.648481,0.607758,0.607758,-0.487733,4.541256,4.560276
101.498000,0.000000,0.000000,0.653078,0.653078,0.573882,0.573882,-0.508935,4.297390,4.432568
101.998000,0.000000,0.099134,0.626485,0.626485,0.659611,0.659611,-0.272032,4.042922,4.288716
102.498000,0.000000,0.081894,0.652588,0.652588,0.680606,0.680606,-0.280779,3.906906,4.130630
102.998000,0.000000,0.137861,0.648280,0.648280,0.737127,0.737127,-0.149944,3.766517,3.963882
103.498000,0.000000,0.036347,0.650491,0.650491,0.811154,0.811154,-0.172144,3.691545,3.806263
103.998000,0.000000,0.017159,0.617923,0.617923,0.843930,0.843930,-0.117381,3.605473,3.659311
104.498000,0.000000,0.000802,0.650471,0.650471,0.738783,0.738783,-0.265565,3.546783,3.516952
104.998000,0.000000,0.000000,0.671624,0.671624,0.684708,0.684708,-0.328316,3.414000,3.383233
105.498000,0.000000,0.019740,0.665636,0.665636,0.614666,0.614666,-0.356215,3.249842,3.246913
105.998000,0.000000,0.000000,0.609658,0.609658,0.520948,0.520948,-0.395883,3.071735,3.115719
106.498000,0.000000,0.000000,0.617902,0.617902,0.569168,0.569168,-0.336114,2.873793,2.992078
106.998000,0.000000,0.000000,0.634818,0.634818,0.581328,0.581328,-0.324064,2.705736,2.902952
107.498000,0.000000,0.021652,0.694166,0.694166,0.748639,0.748639,-0.178246,2.543704,2.854014
107.998000,0.000000,0.241773,0.707464,0.707464,0.712247,0.712247,0.001098,2.454581,2.840927
108.498000,0.000000,0.719076,0.709985,0.709985,0.754595,0.754595,0.518174,2.455130,2.843925
108.998000,0.000000,0.938743,0.711625,0.711625,0.730666,0.730666,0.686362,2.714217,2.852727
109.498000,0.000000,0.720361,0.713439,0.713439,0.750278,0.750278,0.451460,3.057398,2.875651
109.998000,0.000000,0.246124,0.710687,0.710687,0.786278,0.786278,-0.006598,3.283128,2.913337
110.498000,0.000000,0.079778,0.684164,0.684164,0.692206,0.692206,-0.240163,3.279830,2.965064
110.998000,0.000000,0.290360,0.742639,0.742639,0.654827,0.654827,-0.113426,3.159748,3.022562
111.498000,0.000000,0.407935,0.721577,0.721577,0.583074,0.583074,-0.040872,3.103035,3.074216
111.998000,0.000000,0.401684,0.734624,0.734624,0.597940,0.597940,-0.043260,3.082599,3.087484
112.498000,0.000000,0.260016,0.739060,0.739060,0.722332,0.722332,-0.062809,3.060969,3.063597
112.998000,0.000000,0.256212,0.780518,0.780518,0.711469,0.711469,-0.115793,3.029564,3.013141
113.498000,0.000000,0.341014,0.780077,0.780077,0.486686,0.486686,-0.249544,2.971668,2.963117
113.998000,0.000000,0.466674,0.747632,0.747632,0.508921,0.508921,-0.056726,2.846896,2.918603
114.498000,0.000000,0.363164,0.729518,0.729518,0.568279,0.568279,-0.079928,2.818533,2.876554
114.998000,0.000000,0.250925,0.703185,0.703185,0.732157,0.732157,0.002041,2.778569,2.833985
115.498000,0.000000,0.082381,0.663668,0.663668,0.729286,0.729286,-0.129960,2.779589,2.788123
115.998000,0.000000,0.070465,0.604961,0.604961,0.741833,0.741833,-0.064124,2.714609,2.754466
116.498000,0.000000,0.087899,0.606672,0.606672,0.735741,0.735741,-0.051287,2.682547,2.738919
116.998000,0.000000,0.217487,0.629049,0.629049,0.568145,0.568145,-0.109108,2.656904,2.753001
117.498000,0.000000,0.543342,0.685593,0.685593,0.583764,0.583764,0.181279,2.602350,2.780864
117.998000,0.000000,0.695494,0.674407,0.674407,0.494634,0.494634,0.246422,2.692990,2.816730
118.498000,0.000000,0.802900,0.702583,0.702583,0.524344,0.524344,0.343042,2.816201,2.835263
118.998000,0.000000,0.486438,0.711362,0.711362,0.742571,0.742571,0.218874,2.987722,2.837291
119.498000,0.000000,0.268365,0.737965,0.737965,0.859455,0.859455,0.080139,3.097159,2.819604
119.998000,0.000000,0.013733,0.688477,0.688477,0.643853,0.643853,-0.344614,3.137228,2.805889
120.498000,0.000000,0.031850,0.731306,0.731306,0.535876,0.535876,-0.460072,2.964921,2.815009
120.998000,0.000000,0.098074,0.757924,0.757924,0.474933,0.474933,-0.458406,2.734885,2.838249
121.498000,0.000000,0.416153,0.739630,0.739630,0.602181,0.602181,0.028136,2.505682,2.870911
121.998000,0.000000,0.576747,0.643848,0.643848,0.666692,0.666692,0.347616,2.519750,2.903554
122.498000,0.000000,0.562759,0.612875,0.612875,0.783123,0.783123,0.463651,2.693558,2.947971
122.998000,0.000000,0.494094,0.630471,0.630471,0.863799,0.863799,0.434883,2.925384,3.001008
123.498000,0.000000,0.609862,0.733081,0.733081,0.780144,0.780144,0.342642,3.142825,3.103048
123.998000,0.000000,0.756784,0.744298,0.744298,0.773302,0.773302,0.454373,3.314146,3.256066
124.498000,0.000000,0.646533,0.714612,0.714612,0.674749,0.674749,0.252537,3.541333,3.458038
124.998000,0.000000,1.000000,0.692939,0.692939,0.695138,0.695138,0.635439,3.667601,3.640282
125.498000,0.000000,1.000000,0.708404,0.708404,0.666412,0.666412,0.559477,3.985321,3.830156
125.998000,0.000000,0.988900,0.711563,0.711563,0.669854,0.669854,0.520685,4.265059,4.019835
126.498000,0.000000,0.233572,0.703144,0.703144,0.555694,0.555694,-0.366417,4.525401,4.208668
126.998000,0.000000,1.000000,0.707152,0.707152,0.641584,0.641584,0.500212,4.342193,4.372356
127.498000,0.000000,1.000000,0.745824,0.745824,0.664798,0.664798,0.459743,4.592299,4.514553
127.998000,0.000000,1.000000,0.752797,0.752797,0.652985,0.652985,0.417971,4.822170,4.641011
128.498000,0.000000,0.417839,0.668108,0.668108,0.593127,0.593127,-0.160258,5.031156,4.732189
128.998000,0.000000,0.544346,0.643923,0.643923,0.619230,0.619230,0.024551,4.951027,4.786447
129.498000,0.000000,0.515353,0.660240,0.660240,0.578985,0.578985,-0.062232,4.963302,4.805597
129.998000,0.000000,0.584627,0.670723,0.670723,0.509135,0.509135,-0.070180,4.932186,4.824612
130.498000,0.000000,0.472889,0.665358,0.665358,0.503262,0.503262,-0.178917,4.897096,4.805161
130.998000,0.000000,0.425962,0.658479,0.658479,0.531814,0.531814,-0.181467,4.807637,4.749925
131.498000,0.000000,0.315533,0.707292,0.707292,0.494319,0.494319,-0.369130,4.716904,4.658424
131.998000,0.000000,0.326679,0.715379,0.715379,0.572836,0.572836,-0.269098,4.532339,4.566819
132.498000,0.000000,0.320912,0.688392,0.688392,0.551292,0.551292,-0.255966,4.397790,4.460888
132.998000,0.000000,0.290143,0.645665,0.645665,0.475191,0.475191,-0.307311,4.269807,4.348341
133.498000,0.000000,0.323452,0.682904,0.682904,0.608722,0.608722,-0.162346,4.116151,4.220127
133.998000,0.000000,0.300955,0.702705,0.702705,0.543263,0.543263,-0.261985,4.034979,4.101744
134.498000,0.000000,0.243856,0.746573,0.746573,0.698594,0.698594,-0.194523,3.903986,3.995050
134.998000,0.000000,0.125430,0.745491,0.745491,0.617182,0.617182,-0.383551,3.806724,3.908902
135.498000,0.000000,0.296527,0.626402,0.626402,0.709103,0.709103,0.017733,3.614949,3.817587
135.998000,0.000000,0.353693,0.573314,0.573314,0.634282,0.634282,0.052280,3.623815,3.725442
136.498000,0.000000,0.409587,0.594312,0.594312,0.591527,0.591527,0.041807,3.649955,3.648032
136.998000,0.000000,0.221336,0.694742,0.694742,0.468056,0.468056,-0.372435,3.670859,3.590690
