time_s,E_lag0.00,E_lag0.50,E_lag1.00,S_lag0.00,S_lag0.50,S_lag1.00,C_lag0.00,C_lag0.50,C_lag1.00,y,xhat_QCI,split
22.998000,0.909761,1.136218,-0.013137,-0.116864,-0.043142,-0.750359,0.735989,-0.799083,0.674697,1.027387,1.024868,train
23.498000,0.233784,0.683042,-1.126527,0.909761,1.136218,-0.013137,-0.116864,-0.043142,-0.750359,0.551207,0.552230,train
23.998000,0.118942,0.672950,-0.932574,0.233784,0.683042,-1.126527,0.909761,1.136218,-0.013137,0.189875,0.190301,train
24.498000,-1.090600,0.051101,-3.048145,0.118942,0.672950,-0.932574,0.233784,0.683042,-1.126527,-0.901927,-0.898602,train
24.998000,-2.031611,-0.407171,-0.265400,-1.090600,0.051101,-3.048145,0.118942,0.672950,-0.932574,-1.358088,-1.356312,train
25.498000,-2.361808,-2.136184,0.348498,-2.031611,-0.407171,-0.265400,-1.090600,0.051101,-3.048145,-1.700773,-1.698686,train
25.998000,-1.693530,-0.890757,0.337965,-2.361808,-2.136184,0.348498,-2.031611,-0.407171,-0.265400,-0.121464,-0.124835,train
26.498000,-1.142652,-0.546620,0.237097,-1.693530,-0.890757,0.337965,-2.361808,-2.136184,0.348498,0.250217,0.249859,train
26.998000,1.003295,0.808848,0.257002,-1.142652,-0.546620,0.237097,-1.693530,-0.890757,0.337965,0.886628,0.884787,train
27.498000,1.577138,0.234321,0.706274,1.003295,0.808848,0.257002,-1.142652,-0.546620,0.237097,1.477126,1.475503,train
27.998000,1.825199,0.240407,0.956423,1.577138,0.234321,0.706274,1.003295,0.808848,0.257002,1.705875,1.704031,train
28.498000,0.972836,-0.298239,0.946141,1.825199,0.240407,0.956423,1.577138,0.234321,0.706274,1.481376,1.480745,train
28.998000,0.092576,-0.822328,0.641127,0.972836,-0.298239,0.946141,1.825199,0.240407,0.956423,0.525077,0.526342,train
29.498000,-1.765977,-1.777659,-0.854073,0.092576,-0.822328,0.641127,0.972836,-0.298239,0.946141,-0.614076,-0.611494,train
29.998000,-0.602388,-0.616839,0.808732,-1.765977,-1.777659,-0.854073,0.092576,-0.822328,0.641127,-0.253105,-0.254409,train
30.498000,0.015446,0.324600,1.129155,-0.602388,-0.616839,0.808732,-1.765977,-1.777659,-0.854073,-0.337441,-0.336497,train
30.998000,0.658785,0.857531,1.267893,0.015446,0.324600,1.129155,-0.602388,-0.616839,0.808732,-0.139520,-0.139881,train
31.498000,-0.030321,0.092371,0.981820,0.658785,0.857531,1.267893,0.015446,0.324600,1.129155,-0.517500,-0.516193,train
31.998000,-0.324476,-0.531793,0.802855,-0.030321,0.092371,0.981820,0.658785,0.857531,1.267893,0.443167,0.440356,train
32.498000,0.089744,-1.124521,0.723951,-0.324476,-0.531793,0.802855,-0.030321,0.092371,0.981820,0.978661,0.976846,train
32.998000,0.736805,-0.551007,0.786242,0.089744,-1.124521,0.723951,-0.324476,-0.531793,0.802855,1.350091,1.348459,train
33.498000,1.458134,0.162438,0.933042,0.736805,-0.551007,0.786242,0.089744,-1.124521,0.723951,1.074682,1.074630,train
33.998000,0.710288,0.529690,0.843392,1.458134,0.162438,0.933042,0.736805,-0.551007,0.786242,0.283054,0.284497,train
34.498000,0.540299,0.299374,0.713759,0.710288,0.529690,0.843392,1.458134,0.162438,0.933042,0.236785,0.236148,train
34.998000,-0.249642,-0.282584,0.331978,0.540299,0.299374,0.713759,0.710288,0.529690,0.843392,0.570772,0.569449,train
35.498000,-0.138062,0.171119,0.416903,-0.249642,-0.282584,0.331978,0.540299,0.299374,0.713759,0.924766,0.923131,train
35.998000,0.098397,0.122206,0.719579,-0.138062,0.171119,0.416903,-0.249642,-0.282584,0.331978,0.580990,0.581643,train
36.498000,-0.190940,0.276827,-0.378336,0.098397,0.122206,0.719579,-0.138062,0.171119,0.416903,-0.310080,-0.307713,train
36.998000,0.148436,0.482789,-0.046846,-0.190940,0.276827,-0.378336,0.098397,0.122206,0.719579,0.858976,0.855663,train
37.498000,-0.369937,0.699327,-1.433777,0.148436,0.482789,-0.046846,-0.190940,0.276827,-0.378336,1.447818,1.445752,train
37.998000,-0.012753,0.248886,-0.577654,-0.369937,0.699327,-1.433777,0.148436,0.482789,-0.046846,1.860233,1.858149,train
38.498000,0.150975,-0.003783,-0.315892,-0.012753,0.248886,-0.577654,-0.369937,0.699327,-1.433777,1.126145,1.127528,train
38.998000,-0.633297,-1.471761,0.332287,0.150975,-0.003783,-0.315892,-0.012753,0.248886,-0.577654,0.114840,0.117341,train
39.498000,-0.139863,-1.539615,0.708871,-0.633297,-1.471761,0.332287,0.150975,-0.003783,-0.315892,0.479745,0.478284,train
39.998000,-0.182062,-1.638484,0.833538,-0.139863,-1.539615,0.708871,-0.633297,-1.471761,0.332287,0.709196,0.708323,train
40.498000,0.861128,-0.349161,1.016906,-0.182062,-1.638484,0.833538,-0.139863,-1.539615,0.708871,1.100156,1.098165,train
40.998000,0.341218,0.032154,1.223983,0.861128,-0.349161,1.016906,-0.182062,-1.638484,0.833538,0.464602,0.465775,train
41.498000,0.243568,-0.077215,1.074598,0.341218,0.032154,1.223983,0.861128,-0.349161,1.016906,0.589388,0.588118,train
41.998000,0.505826,-0.489806,1.106015,0.243568,-0.077215,1.074598,0.341218,0.032154,1.223983,1.098439,1.096384,train
42.498000,1.060144,-0.696851,1.109378,0.505826,-0.489806,1.106015,0.243568,-0.077215,1.074598,1.932779,1.929558,train
42.998000,1.128929,-0.672078,1.207888,1.060144,-0.696851,1.109378,0.505826,-0.489806,1.106015,2.011850,2.010308,train
43.498000,0.807912,-0.321591,0.933317,1.128929,-0.672078,1.207888,1.060144,-0.696851,1.109378,1.532662,1.532420,train
43.998000,0.322763,0.305502,0.703802,0.807912,-0.321591,0.933317,1.128929,-0.672078,1.207888,-0.118358,-0.114901,train
44.498000,1.017852,0.678852,1.103783,0.322763,0.305502,0.703802,0.807912,-0.321591,0.933317,1.277551,1.273061,train
44.998000,1.672197,0.535947,1.221897,1.017852,0.678852,1.103783,0.322763,0.305502,0.703802,1.714684,1.712664,train
45.498000,1.859043,0.627877,1.119909,1.672197,0.535947,1.221897,1.017852,0.678852,1.103783,1.715417,1.714304,train
45.998000,1.665117,-0.206601,1.036411,1.859043,0.627877,1.119909,1.672197,0.535947,1.221897,1.711328,1.710022,train
46.498000,1.065127,-0.747750,0.126873,1.665117,-0.206601,1.036411,1.859043,0.627877,1.119909,1.704599,1.703057,train
46.998000,0.611360,-0.673141,0.086883,1.065127,-0.747750,0.126873,1.665117,-0.206601,1.036411,1.768101,1.766298,train
47.498000,-0.678047,0.204099,-0.719330,0.611360,-0.673141,0.086883,1.065127,-0.747750,0.126873,0.266157,0.269068,train
47.998000,-1.166863,0.420202,-0.294086,-0.678047,0.204099,-0.719330,0.611360,-0.673141,0.086883,-1.300665,-1.296648,train
48.498000,-2.243747,0.351093,-0.721213,-1.166863,0.420202,-0.294086,-0.678047,0.204099,-0.719330,-2.284236,-2.280456,train
48.998000,0.077803,0.375038,-0.165463,-2.243747,0.351093,-0.721213,-1.166863,0.420202,-0.294086,-1.200334,-1.201944,train
49.498000,0.046758,0.578641,0.014288,0.077803,0.375038,-0.165463,-2.243747,0.351093,-0.721213,-0.857997,-0.857112,train
49.998000,0.396330,0.750146,0.385482,0.046758,0.578641,0.014288,0.077803,0.375038,-0.165463,-0.865182,-0.864561,train
50.498000,0.218460,0.023940,-0.146850,0.396330,0.750146,0.385482,0.046758,0.578641,0.014288,0.506552,0.503169,train
50.998000,1.007018,0.237707,0.504790,0.218460,0.023940,-0.146850,0.396330,0.750146,0.385482,0.370984,0.371026,train
51.498000,1.192163,0.855534,0.340370,1.007018,0.237707,0.504790,0.218460,0.023940,-0.146850,1.120002,1.117769,train
51.998000,1.596215,0.548350,0.064019,1.192163,0.855534,0.340370,1.007018,0.237707,0.504790,1.129467,1.128593,train
52.498000,0.835763,-0.815712,-0.039310,1.596215,0.548350,0.064019,1.192163,0.855534,0.340370,1.259119,1.257860,train
52.998000,0.526174,-1.722011,-0.201475,0.835763,-0.815712,-0.039310,1.596215,0.548350,0.064019,0.767026,0.767165,train
53.498000,-0.919442,-1.335526,0.244016,0.526174,-1.722011,-0.201475,0.835763,-0.815712,-0.039310,-0.185279,-0.183323,train
53.998000,-0.745901,-0.040353,0.030617,-0.919442,-1.335526,0.244016,0.526174,-1.722011,-0.201475,-1.179711,-1.177331,train
54.498000,-0.888944,0.610808,-0.410037,-0.745901,-0.040353,0.030617,-0.919442,-1.335526,0.244016,-0.959780,-0.959711,train
54.998000,-0.673679,0.684397,-1.656831,-0.888944,0.610808,-0.410037,-0.745901,-0.040353,0.030617,-1.098544,-1.097504,train
55.498000,-0.546048,1.036344,-2.293031,-0.673679,0.684397,-1.656831,-0.888944,0.610808,-0.410037,-0.804417,-0.804255,train
55.998000,-0.631061,1.053617,-2.004134,-0.546048,1.036344,-2.293031,-0.673679,0.684397,-1.656831,-0.520935,-0.520845,train
56.498000,-0.762465,0.764030,-1.444556,-0.631061,1.053617,-2.004134,-0.546048,1.036344,-2.293031,0.298129,0.296393,train
56.998000,-0.206201,0.660031,0.309368,-0.762465,0.764030,-1.444556,-0.631061,1.053617,-2.004134,0.964141,0.962420,train
57.498000,-0.187328,0.780272,-0.172928,-0.206201,0.660031,0.309368,-0.762465,0.764030,-1.444556,0.797555,0.798072,train
57.998000,0.449392,0.582801,0.569365,-0.187328,0.780272,-0.172928,-0.206201,0.660031,0.309368,1.142809,1.141601,train
58.498000,0.657992,0.972747,0.000446,0.449392,0.582801,0.569365,-0.187328,0.780272,-0.172928,0.559329,0.560742,train
58.998000,0.772213,1.024633,-0.276782,0.657992,0.972747,0.000446,0.449392,0.582801,0.569365,0.746743,0.745998,train
59.498000,0.948695,1.438785,0.361805,0.772213,1.024633,-0.276782,0.657992,0.972747,0.000446,1.398077,1.395730,train
59.998000,0.340819,1.416370,0.478280,0.948695,1.438785,0.361805,0.772213,1.024633,-0.276782,1.062140,1.062439,train
60.498000,0.932620,1.017203,0.790062,0.340819,1.416370,0.478280,0.948695,1.438785,0.361805,1.644605,1.642191,train
60.998000,0.726860,0.843204,0.279777,0.932620,1.017203,0.790062,0.340819,1.416370,0.478280,1.102832,1.103832,train
61.498000,1.155957,0.661062,-0.151406,0.726860,0.843204,0.279777,0.932620,1.017203,0.790062,1.555654,1.553672,train
61.998000,0.883225,1.062434,0.069450,1.155957,0.661062,-0.151406,0.726860,0.843204,0.279777,0.586669,0.588731,train
62.498000,1.088681,0.830545,1.154248,0.883225,1.062434,0.069450,1.155957,0.661062,-0.151406,0.990156,0.988475,train
62.998000,1.059063,0.541924,1.128739,1.088681,0.830545,1.154248,0.883225,1.062434,0.069450,0.827012,0.826879,train
63.498000,0.282590,-0.043749,0.798589,1.059063,0.541924,1.128739,1.088681,0.830545,1.154248,-0.035749,-0.033771,train
63.998000,-0.852462,-0.735378,0.231309,0.282590,-0.043749,0.798589,1.059063,0.541924,1.128739,-1.501403,-1.497336,train
64.498000,-1.047950,-0.546975,0.079051,-0.852462,-0.735378,0.231309,0.282590,-0.043749,0.798589,-1.209727,-1.209975,train
64.998000,-0.403592,-0.389214,-0.575158,-1.047950,-0.546975,0.079051,-0.852462,-0.735378,0.231309,0.675041,0.670304,train
65.498000,-0.430573,-0.343395,-0.491937,-0.403592,-0.389214,-0.575158,-1.047950,-0.546975,0.079051,1.187793,1.186126,train
65.998000,-0.483743,-0.727784,-0.705418,-0.430573,-0.343395,-0.491937,-0.403592,-0.389214,-0.575158,1.276311,1.275339,train
66.498000,0.291349,-0.581700,0.301461,-0.483743,-0.727784,-0.705418,-0.430573,-0.343395,-0.491937,1.606737,1.604975,train
66.998000,1.574355,0.158812,1.041343,0.291349,-0.581700,0.301461,-0.483743,-0.727784,-0.705418,2.167170,2.164707,train
67.498000,1.631323,0.425425,1.118851,1.574355,0.158812,1.041343,0.291349,-0.581700,0.301461,2.347216,2.345414,train
67.998000,1.337806,0.811900,0.783079,1.631323,0.425425,1.118851,1.574355,0.158812,1.041343,2.222671,2.221124,train
68.498000,0.820967,0.983342,0.634236,1.337806,0.811900,0.783079,1.631323,0.425425,1.118851,1.802751,1.802257,train
68.998000,1.089639,0.983807,0.708242,0.820967,0.983342,0.634236,1.337806,0.811900,0.783079,2.050767,2.048657,train
69.498000,1.277967,0.090193,0.831834,1.089639,0.983807,0.708242,0.820967,0.983342,0.634236,1.919370,1.918596,train
69.998000,2.010718,-0.621459,1.411188,1.277967,0.090193,0.831834,1.089639,0.983807,0.708242,2.023114,2.021539,train
70.498000,1.926579,-0.684009,1.129486,2.010718,-0.621459,1.411188,1.277967,0.090193,0.831834,1.769485,1.768855,train
70.998000,1.967015,-0.485080,0.783960,1.926579,-0.684009,1.129486,2.010718,-0.621459,1.411188,1.449862,1.449055,train
71.498000,1.274714,-0.142052,0.451812,1.967015,-0.485080,0.783960,1.926579,-0.684009,1.129486,0.694171,0.694803,train
71.998000,1.379969,0.354820,0.353484,1.274714,-0.142052,0.451812,1.967015,-0.485080,0.783960,1.155633,1.152985,train
72.498000,1.211005,0.058521,0.845741,1.379969,0.354820,0.353484,1.274714,-0.142052,0.451812,1.340254,1.338595,train
72.998000,0.348534,-0.040895,0.166666,1.211005,0.058521,0.845741,1.379969,0.354820,0.353484,0.879666,0.879767,train
73.498000,0.319552,-0.093388,0.890406,0.348534,-0.040895,0.166666,1.211005,0.058521,0.845741,-0.161760,-0.159641,train
73.998000,0.634375,0.270417,0.695557,0.319552,-0.093388,0.890406,0.348534,-0.040895,0.166666,-1.239920,-1.236720,train
74.498000,0.836527,0.286535,0.425806,0.634375,0.270417,0.695557,0.319552,-0.093388,0.890406,-0.820616,-0.821158,train
74.998000,0.792271,0.870104,0.053479,0.836527,0.286535,0.425806,0.634375,0.270417,0.695557,-0.073761,-0.075657,train
75.498000,0.310104,0.556795,-0.078136,0.792271,0.870104,0.053479,0.836527,0.286535,0.425806,0.268990,0.267887,train
75.998000,0.260058,1.238157,-0.086871,0.310104,0.556795,-0.078136,0.792271,0.870104,0.053479,0.453524,0.452600,train
76.498000,-0.860248,0.273594,0.100383,0.260058,1.238157,-0.086871,0.310104,0.556795,-0.078136,-0.118167,-0.116539,train
76.998000,-1.902335,0.331621,-0.935182,-0.860248,0.273594,0.100383,0.260058,1.238157,-0.086871,-1.325402,-1.321869,train
77.498000,-0.662745,0.234582,-1.026732,-1.902335,0.331621,-0.935182,-0.860248,0.273594,0.100383,-0.212079,-0.214256,train
77.998000,0.864695,0.434574,-0.620512,-0.662745,0.234582,-1.026732,-1.902335,0.331621,-0.935182,1.089547,1.086670,train
78.498000,1.390295,0.041838,-1.463088,0.864695,0.434574,-0.620512,-0.662745,0.234582,-1.026732,1.500096,1.498790,train
78.998000,0.570217,0.087151,-0.574158,1.390295,0.041838,-1.463088,0.864695,0.434574,-0.620512,1.184447,1.184352,train
79.498000,-0.047313,0.606723,-2.026760,0.570217,0.087151,-0.574158,1.390295,0.041838,-1.463088,-0.410781,-0.407212,train
79.998000,0.498446,0.918367,0.349090,-0.047313,0.606723,-2.026760,0.570217,0.087151,-0.574158,-0.049124,-0.050159,train
80.498000,1.382781,0.737510,0.197856,0.498446,0.918367,0.349090,-0.047313,0.606723,-2.026760,1.333543,1.329683,train
80.998000,1.074763,0.085646,0.784104,1.382781,0.737510,0.197856,0.498446,0.918367,0.349090,1.472069,1.471032,train
81.498000,0.951232,0.118765,0.826657,1.074763,0.085646,0.784104,1.382781,0.737510,0.197856,1.520181,1.518849,train
81.998000,0.658593,-0.257945,0.651471,0.951232,0.118765,0.826657,1.074763,0.085646,0.784104,0.439660,0.441764,train
82.498000,1.373382,0.812826,-0.479920,0.658593,-0.257945,0.651471,0.951232,0.118765,0.826657,1.620826,1.616688,train
82.998000,1.249329,0.621951,-0.735786,1.373382,0.812826,-0.479920,0.658593,-0.257945,0.651471,1.586047,1.585217,train
83.498000,0.659399,0.859836,-0.374103,1.249329,0.621951,-0.735786,1.373382,0.812826,-0.479920,1.535385,1.534179,train
83.998000,-1.103753,-0.437174,-1.996807,0.659399,0.859836,-0.374103,1.249329,0.621951,-0.735786,0.365177,0.367510,train
84.498000,-0.378175,-0.481600,-1.706910,-1.103753,-0.437174,-1.996807,0.659399,0.859836,-0.374103,0.481532,0.480528,train
84.998000,0.230023,-0.362132,-2.170141,-0.378175,-0.481600,-1.706910,-1.103753,-0.437174,-1.996807,1.072256,1.070769,train
85.498000,0.610753,1.002007,-1.815386,0.230023,-0.362132,-2.170141,-0.378175,-0.481600,-1.706910,1.650782,1.648520,train
85.998000,-0.629859,0.710852,-1.391245,0.610753,1.002007,-1.815386,0.230023,-0.362132,-2.170141,1.467207,1.466808,train
86.498000,0.386294,0.632624,0.546668,-0.629859,0.710852,-1.391245,0.610753,1.002007,-1.815386,1.772878,1.770732,train
86.998000,0.500143,0.260266,1.088882,0.386294,0.632624,0.546668,-0.629859,0.710852,-1.391245,1.469934,1.470403,train
87.498000,0.961212,-0.142232,0.859899,0.500143,0.260266,1.088882,0.386294,0.632624,0.546668,1.628412,1.627122,train
87.998000,0.297691,0.100376,0.078490,0.961212,-0.142232,0.859899,0.500143,0.260266,1.088882,1.165057,1.165486,train
88.498000,0.212094,0.406138,-0.138858,0.297691,0.100376,0.078490,0.961212,-0.142232,0.859899,1.043219,1.042546,train
88.998000,0.267508,-0.114209,0.485674,0.212094,0.406138,-0.138858,0.297691,0.100376,0.078490,0.665030,0.665464,train
89.498000,0.525815,-0.057932,1.095866,0.267508,-0.114209,0.485674,0.212094,0.406138,-0.138858,-0.288720,-0.286321,train
89.998000,1.067717,0.248302,1.081813,0.525815,-0.057932,1.095866,0.267508,-0.114209,0.485674,0.085771,0.084848,train
90.498000,0.826530,0.819169,0.686101,1.067717,0.248302,1.081813,0.525815,-0.057932,1.095866,-0.746268,-0.743910,train
90.998000,0.494574,0.909844,0.620326,0.826530,0.819169,0.686101,1.067717,0.248302,1.081813,-0.757701,-0.757512,train
91.498000,0.952766,0.723923,0.031317,0.494574,0.909844,0.620326,0.826530,0.819169,0.686101,0.251564,0.248839,train
91.998000,0.532758,-0.485376,0.587475,0.952766,0.723923,0.031317,0.494574,0.909844,0.620326,0.268249,0.268187,train
92.498000,0.886180,-0.582224,0.637264,0.532758,-0.485376,0.587475,0.952766,0.723923,0.031317,0.580001,0.578639,train
92.998000,-0.004946,-1.157323,0.199971,0.886180,-0.582224,0.637264,0.532758,-0.485376,0.587475,-0.148637,-0.146870,train
93.498000,0.255143,0.328655,0.326243,-0.004946,-1.157323,0.199971,0.886180,-0.582224,0.637264,0.264137,0.262350,train
93.998000,-1.050015,0.109388,-0.948717,0.255143,0.328655,0.326243,-0.004946,-1.157323,0.199971,0.005418,0.006021,train
94.498000,-0.777871,0.174849,0.180262,-1.050015,0.109388,-0.948717,0.255143,0.328655,0.326243,0.135447,0.134582,train
94.998000,-1.460723,-1.724006,-0.183220,-0.777871,0.174849,0.180262,-1.050015,0.109388,-0.948717,-0.656843,-0.654102,train
95.498000,-0.890032,-0.771588,0.543853,-1.460723,-1.724006,-0.183220,-0.777871,0.174849,0.180262,-0.516676,-0.516762,train
95.998000,-0.944877,-0.572062,-1.360388,-0.890032,-0.771588,0.543853,-1.460723,-1.724006,-0.183220,-0.188545,-0.188721,train
96.498000,0.155052,0.954976,-0.594376,-0.944877,-0.572062,-1.360388,-0.890032,-0.771588,0.543853,-0.115008,-0.115207,train
96.998000,0.477804,0.765952,-0.808094,0.155052,0.954976,-0.594376,-0.944877,-0.572062,-1.360388,-0.009030,-0.008809,train
97.498000,0.349841,0.925322,-0.009503,0.477804,0.765952,-0.808094,0.155052,0.954976,-0.594376,-0.157905,-0.157464,train
97.998000,-0.403851,0.593895,-0.387285,0.349841,0.925322,-0.009503,0.477804,0.765952,-0.808094,-0.575416,-0.573978,train
98.498000,-0.372938,-0.636717,-0.490192,-0.403851,0.593895,-0.387285,0.349841,0.925322,-0.009503,-0.548343,-0.548118,train
98.998000,-0.251229,-0.089966,0.084937,-0.372938,-0.636717,-0.490192,-0.403851,0.593895,-0.387285,-0.685889,-0.684947,train
99.498000,0.044952,-0.111238,0.664482,-0.251229,-0.089966,0.084937,-0.372938,-0.636717,-0.490192,-0.107776,-0.108865,train
99.998000,-0.297438,0.484452,1.244540,0.044952,-0.111238,0.664482,-0.251229,-0.089966,0.084937,-0.336881,-0.336132,train
100.498000,0.070830,0.457807,1.252901,-0.297438,0.484452,1.244540,0.044952,-0.111238,0.664482,0.016737,0.015859,train
100.998000,-0.023817,0.462094,0.356688,0.070830,0.457807,1.252901,-0.297438,0.484452,1.244540,0.202084,0.201713,train
101.498000,0.212129,0.300508,-0.260295,-0.023817,0.462094,0.356688,0.070830,0.457807,1.252901,0.544855,0.543816,train
101.998000,-0.080024,0.280451,-1.123727,0.212129,0.300508,-0.260295,-0.023817,0.462094,0.356688,0.260652,0.261339,train
102.498000,0.274279,1.117672,-0.241008,-0.080024,0.280451,-1.123727,0.212129,0.300508,-0.260295,-0.068544,-0.067717,train
102.998000,0.607295,1.660447,-0.106425,0.274279,1.117672,-0.241008,-0.080024,0.280451,-1.123727,-0.584185,-0.582335,train
103.498000,0.455268,1.059797,1.038717,0.607295,1.660447,-0.106425,0.274279,1.117672,-0.241008,-0.059265,-0.060272,train
103.998000,0.139310,0.326526,0.956019,0.455268,1.059797,1.038717,0.607295,1.660447,-0.106425,-0.313391,-0.312503,train
104.498000,-0.275395,0.356162,0.913246,0.139310,0.326526,0.956019,0.455268,1.059797,1.038717,-0.273573,-0.273384,train
104.998000,0.368725,0.443412,0.631509,-0.275395,0.356162,0.913246,0.139310,0.326526,0.956019,0.101885,0.101042,train
105.498000,0.788636,0.498390,0.978370,0.368725,0.443412,0.631509,-0.275395,0.356162,0.913246,0.620551,0.619246,train
105.998000,0.706067,0.387635,1.133563,0.788636,0.498390,0.978370,0.368725,0.443412,0.631509,0.666195,0.665765,train
106.498000,-0.068955,0.393855,0.790734,0.706067,0.387635,1.133563,0.788636,0.498390,0.978370,0.034045,0.035396,train
